label,index,low,normal,winner,best_step,identity_best_step,selected_best_step,identity_final_mse,selected_final_mse,identity_updates,selected_updates,active_count,dark_active_count,reproduction_max_abs,grid_max_abs,seconds,ev_lower_active_count,ev_lower_all_count,ev_upper_active_count,ev_upper_all_count,ev_either_active_count,ev_either_all_count,gamma_lower_active_count,gamma_lower_all_count,gamma_upper_active_count,gamma_upper_all_count,gamma_either_active_count,gamma_either_all_count,raw_mse,raw_psnr,raw_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,delta_psnr,delta_ssim
REFERENCE_ORACLE_ONLY,56,Train/Low/low00364.png,Train/Normal/normal00364.png,identity,7,7,14,0.058912714205950185,0.058912714205950185,500,500,4,0,0.0,0.0,11.693369116983376,0,0,4,4,4,4,4,4,0,0,4,4,0.08728121289772658,10.590792272326187,0.218692996028279,0.12046739499007071,9.191304808233665,0.19887698117881766,0.058912714205950185,12.297909681397039,0.22245288906584273,3.1066048731633735,0.02357590788702507
REFERENCE_ORACLE_ONLY,57,Train/Low/low00406.png,Train/Normal/normal00406.png,identity,7,7,14,0.15270665435490546,0.15270665435490546,500,500,4,0,0.0,0.0,12.056271388020832,0,0,4,4,4,4,4,4,0,0,4,4,0.18217098651010089,7.395207898323557,0.11784358134825512,0.1958326704990426,7.081148537287161,0.10528430652193242,0.15270665435490546,8.161420376872012,0.11767645590426105,1.0802718395848512,0.012392149382328632
REFERENCE_ORACLE_ONLY,58,Train/Low/low00586.png,Train/Normal/normal00586.png,T022C_selected,500,500,500,0.05560236266508276,0.055569584574038336,500,500,4,4,0.0,0.0,11.942926677002106,0,0,0,0,0,0,4,4,0,0,4,4,0.18731719997511403,7.274223426924657,0.16985383053870526,0.13289309746077582,8.764975759613073,0.39843380337275214,0.055569584574038336,12.551628498922735,0.5011521132329285,3.7866527393096625,0.10271830986017638
REFERENCE_ORACLE_ONLY,59,Train/Low/low00643.png,Train/Normal/normal00643.png,T022C_selected,204,309,204,0.001865336617922513,0.0018653366027554222,500,500,4,4,0.0,0.0,11.890814398997463,0,0,0,0,0,0,3,3,0,0,3,3,0.071579005762974,11.452143382826012,0.7311709778809691,0.005871745726595265,22.31232759619164,0.9392795731421122,0.0018653364218943873,27.2924282980914,0.9566267744028404,4.980100701899762,0.017347201260728196
REFERENCE_ORACLE_ONLY,60,Train/Low/low00505.png,Train/Normal/normal00505.png,T022C_selected,500,500,500,0.05097178342637081,0.05087826720100447,500,500,4,4,0.0,0.0,11.97332525101956,0,0,0,0,0,0,4,4,0,0,4,4,0.17255995794566173,7.630599737467798,0.10644056324513897,0.09105276608741401,10.407068562583735,0.32189277853341225,0.050878267201004454,12.934676881980243,0.42157697621116275,2.527608319396508,0.0996841976777505
REFERENCE_ORACLE_ONLY,61,Train/Low/low00119.png,Train/Normal/normal00119.png,identity,491,491,382,0.001167906867441159,0.0011679069078474227,500,500,4,4,0.0,0.0,11.831453813007101,0,0,0,0,0,0,4,4,0,0,4,4,0.08752671668001917,10.578593625698055,0.33837077951394445,0.01625423733223063,17.89033403293312,0.7104773693182952,0.0011679068259520667,29.32591803275804,0.7060153575614418,11.435583999824921,-0.004462011756853346
REFERENCE_ORACLE_ONLY,62,Train/Low/low00299.png,Train/Normal/normal00299.png,T022C_selected,200,264,200,0.03280564871643173,0.03280564871643173,500,500,4,2,0.0,0.0,11.970165143022314,0,0,2,2,2,2,4,4,0,0,4,4,0.07372365786763159,11.32393124995048,0.24004265462163218,0.048267069033100705,13.16349072455351,0.22732491516599815,0.032805648590131575,14.84051371522574,0.22132305190012352,1.6770229906722296,-0.006001863265874624
REFERENCE_ORACLE_ONLY,63,Train/Low/low00683.png,Train/Normal/normal00683.png,T022C_selected,500,500,500,0.06260011303627558,0.06254153222877522,500,500,4,4,0.0,0.0,11.976591571990866,0,0,0,0,0,0,4,4,0,0,4,4,0.15443054746944235,8.112667889406042,0.0678235609157656,0.09596901106355797,10.178689804682177,0.27380357028909097,0.0625415322287752,12.038314830171245,0.3684027843870722,1.859625025489068,0.09459921409798122
REFERENCE_ORACLE_ONLY,64,Train/Low/low00110.png,Train/Normal/normal00110.png,T022C_selected,283,352,283,0.0009569444566775114,0.000956944545971361,500,500,4,4,0.0,0.0,11.813967790047172,0,0,0,0,0,0,4,4,0,0,4,4,0.1378494086740633,8.605950925262317,0.38332794713082935,0.022479581748896103,16.48211773433772,0.7371917879496857,0.0009569443507631068,30.191133170394757,0.7214899339136945,13.709015436057037,-0.015701854035991114
REFERENCE_ORACLE_ONLY,65,Train/Low/low00214.png,Train/Normal/normal00214.png,T022C_selected,500,500,500,0.2129577348994569,0.2129344904117536,500,500,4,4,0.0,0.0,11.811834942025598,0,0,0,0,0,0,4,4,0,0,4,4,0.29416394070482327,5.314105651663353,0.0308068766644641,0.27035033900470046,5.68073081506228,0.07217586023088407,0.21293449041175355,6.717539873060926,0.12590640801657094,1.0368090579986458,0.053730547785686866
REFERENCE_ORACLE_ONLY,66,Train/Low/low00417.png,Train/Normal/normal00417.png,identity,7,7,14,0.10362958693947044,0.10362958693947044,500,500,3,0,0.0,0.0,11.919596382009331,0,1,3,4,3,4,3,4,0,1,3,4,0.11568028038172515,9.367406674208404,0.11318569112721105,0.1266993303964384,8.972256803486054,0.10107811308972163,0.10362958693947039,9.845162329105477,0.10714002018068663,0.8729055256194229,0.006061907090965005
REFERENCE_ORACLE_ONLY,67,Train/Low/low00354.png,Train/Normal/normal00354.png,T022C_selected,183,250,183,0.04787568973616477,0.04787568973616477,500,500,4,1,0.0,0.0,11.917913479031995,0,0,3,3,3,3,4,4,0,0,4,4,0.06526504214586357,11.853193771994441,0.14475314287677812,0.06170438434734033,12.09683976482024,0.12451396792132835,0.047875689678129656,13.198849567048125,0.12321042520154746,1.1020098022278848,-0.0013035427197808924
REFERENCE_ORACLE_ONLY,68,Train/Low/low00603.png,Train/Normal/normal00603.png,T022C_selected,500,500,500,0.013756741311874954,0.013677935652211475,500,500,4,4,0.0,0.0,11.956685203011148,0,0,0,0,0,0,4,4,0,0,4,4,0.1298200338733073,8.866582818865425,0.24376721358917502,0.05448490293867527,12.63723818433684,0.5553274397617888,0.013677935652211475,18.639794437346758,0.5725290083671651,6.002556253009917,0.01720156860537636
REFERENCE_ORACLE_ONLY,69,Train/Low/low00260.png,Train/Normal/normal00260.png,T022C_selected,500,500,500,0.10860550244096198,0.10853578220420562,500,500,4,4,0.0,0.0,11.853034622967243,0,0,0,0,0,0,4,4,0,0,4,4,0.20769434550164195,6.825753270126289,0.04655092796825856,0.14985267565665367,8.24335498213525,0.18700202570621566,0.10853578220420564,9.644270594935136,0.2968461541432935,1.4009156127998867,0.10984412843707786
REFERENCE_ORACLE_ONLY,70,Train/Low/low00628.png,Train/Normal/normal00628.png,T022C_selected,500,500,500,0.009545405213853273,0.009417257130342744,500,500,4,4,0.0,0.0,11.931774083990604,0,0,0,0,0,0,4,4,0,0,4,4,0.1564229241596688,8.05699599700181,0.22335565641849867,0.049639747532687316,13.041704359855476,0.5857271034607064,0.009417257130342745,20.26075571370203,0.6259830867057272,7.219051353846552,0.04025598324502078
REFERENCE_ORACLE_ONLY,71,Train/Low/low00493.png,Train/Normal/normal00493.png,T022C_selected,500,500,500,0.016620063413936653,0.01657719839666938,500,500,4,4,0.0,0.0,11.972293803002685,0,0,0,0,0,0,4,4,0,0,4,4,0.07646028407261135,11.165640927813067,0.16436257807974003,0.0391870647719819,14.06857265255544,0.4158100207882234,0.016577198396669372,17.80488864839797,0.5486438078709162,3.7363159958425296,0.13283378708269278
REFERENCE_ORACLE_ONLY,72,Train/Low/low00298.png,Train/Normal/normal00298.png,T022C_selected,232,255,232,0.08021266967608726,0.0802126695556339,500,500,4,2,0.0,0.0,11.859435767051764,0,0,2,2,2,2,4,4,0,0,4,4,0.12880123031900007,8.90079988542971,0.10847780098872453,0.09710328400416256,10.127660821335109,0.10433797478072705,0.08021266896878407,10.957570328541488,0.08996966428976114,0.8299095072063789,-0.014368310490965916
REFERENCE_ORACLE_ONLY,73,Train/Low/low00398.png,Train/Normal/normal00398.png,identity,7,7,14,0.17527627068648766,0.17527627068648766,500,500,4,0,0.0,0.0,11.93329154199455,0,0,4,4,4,4,4,4,0,0,4,4,0.20683558252041706,6.843747462214416,0.08054350472325292,0.238844999275372,6.218838471578799,0.07022475133225495,0.17527627068648763,7.562768757343761,0.08665765626441697,1.3439302857649622,0.016432904932162026
REFERENCE_ORACLE_ONLY,74,Train/Low/low00659.png,Train/Normal/normal00659.png,T022C_selected,500,500,500,0.010576715170281603,0.010451598789616495,500,500,4,4,0.0,0.0,11.941905295010656,0,0,0,0,0,0,4,4,0,0,4,4,0.1817818489767728,7.4044948350553055,0.22107563282469653,0.06944983952014475,11.58328753462667,0.5615607701725377,0.010451598789616491,19.808172700889884,0.625914710701155,8.224885166263213,0.06435394052861731
REFERENCE_ORACLE_ONLY,75,Train/Low/low00464.png,Train/Normal/normal00464.png,T022C_selected,235,206,235,0.0014623330394352132,0.001462333001835228,500,500,4,4,0.0,0.0,11.93836879299488,0,0,0,0,0,0,1,1,0,0,1,1,0.033541171673948406,14.744217705122058,0.7419779577872281,0.023518505861012753,16.285902726013934,0.8301465843963794,0.001462332899184314,28.349537492514973,0.9259101401263286,12.063634766501039,0.0957635557299491
REFERENCE_ORACLE_ONLY,76,Train/Low/low00405.png,Train/Normal/normal00405.png,identity,7,7,14,0.10610731494821639,0.10610731494821639,500,500,4,0,0.0,0.0,11.831598121032584,0,0,4,4,4,4,4,4,0,0,4,4,0.13072425760897927,8.836438158761169,0.15224707558967632,0.14583149861917447,8.361486612098838,0.13895997528270168,0.1061073149482164,9.742546751736933,0.146325045934495,1.3810601396380946,0.007365070651793315
REFERENCE_ORACLE_ONLY,77,Train/Low/low00650.png,Train/Normal/normal00650.png,T022C_selected,500,500,500,0.064168717456433,0.06412509935343773,500,500,3,3,0.0,0.0,11.94009847898269,0,1,0,1,0,1,3,4,0,1,3,4,0.2015082724145699,6.957071202908378,0.1450340387070425,0.14249486917169463,8.462007730627501,0.3019138879316055,0.06412509935343771,11.929719489972218,0.4806489839157228,3.4677117593447164,0.1787350959841173
REFERENCE_ORACLE_ONLY,78,Train/Low/low00621.png,Train/Normal/normal00621.png,T022C_selected,500,500,500,0.004434374898773044,0.004290620649788086,500,500,4,4,0.0,0.0,12.00343275105115,0,0,0,0,0,0,4,4,0,0,4,4,0.1728873884942166,7.622366857725372,0.250455803908288,0.04144400461616264,13.825382865960103,0.6099345566015615,0.004290620649788087,23.67479881409207,0.6452087669636274,9.849415948131968,0.035274210362065905
REFERENCE_ORACLE_ONLY,79,Train/Low/low00596.png,Train/Normal/normal00596.png,T022C_selected,500,500,500,0.14146760467808744,0.1414301164202522,500,500,4,4,0.0,0.0,11.88237357599428,0,0,0,0,0,0,4,4,0,0,4,4,0.23343288839271278,6.318379561687884,0.058987754969515256,0.1840244168067901,7.351245499201609,0.18282429226189423,0.14143011642025222,8.494581011299632,0.23711583827373317,1.1433355120980222,0.05429154601183894
REFERENCE_ORACLE_ONLY,80,Train/Low/low00378.png,Train/Normal/normal00378.png,identity,7,7,14,0.11302942769708865,0.11302942769708865,500,500,4,0,0.0,0.0,12.026292467024177,0,0,4,4,4,4,4,4,0,0,4,4,0.14298427115341508,8.447117340522869,0.135911167618089,0.16985006885432008,7.699342727383441,0.12480973698297991,0.1130294276970887,9.468084713606945,0.13826201902505825,1.768741986223504,0.013452282042078337
REFERENCE_ORACLE_ONLY,81,Train/Low/low00058.png,Train/Normal/normal00058.png,T022C_selected,500,500,500,0.05279182120149076,0.052630661395452874,500,500,4,4,0.0,0.0,11.905607531953137,0,0,0,0,0,0,4,4,0,0,4,4,0.27571977552978544,5.595320837474693,0.15582154667182235,0.1321098837803055,8.790646894962016,0.5014585951284036,0.05263066139545289,12.787611722857683,0.632885321576242,3.996964827895667,0.13142672644783837
REFERENCE_ORACLE_ONLY,82,Train/Low/low00092.png,Train/Normal/normal00092.png,T022C_selected,500,500,500,0.051070594490230624,0.05080682316427463,500,500,4,4,0.0,0.0,12.006833402032498,0,0,0,0,0,0,4,4,0,0,4,4,0.36856498987906766,4.334859209467304,0.25163944919098674,0.1540046505396656,8.124661644023718,0.5694559786122042,0.05080682316427463,12.940779596923168,0.6108435759227131,4.81611795289945,0.041387597310508895
REFERENCE_ORACLE_ONLY,83,Train/Low/low00266.png,Train/Normal/normal00266.png,T022C_selected,500,500,500,0.02393646188233193,0.023911876562182417,500,500,4,4,0.0,0.0,11.872011297033168,0,0,0,0,0,0,4,4,0,0,4,4,0.063550889339203,11.968783674954038,0.080693374211834,0.03782545484183437,14.222158409885527,0.29332083373168827,0.02391187656218242,16.21386339876663,0.3637597793213633,1.9917049888811036,0.070438945589675
REFERENCE_ORACLE_ONLY,84,Train/Low/low00180.png,Train/Normal/normal00180.png,T022C_selected,500,500,500,0.16078131419122652,0.16074866478682606,500,500,4,4,0.0,0.0,11.98865154600935,0,0,0,0,0,0,4,4,0,0,4,4,0.24627805774388722,6.085742801026379,0.04834410531259013,0.22314183862544532,6.514189927793187,0.09856922504056725,0.16074866478682603,7.93852625732648,0.2003229051044693,1.4243363295332925,0.10175368006390204
REFERENCE_ORACLE_ONLY,85,Train/Low/low00679.png,Train/Normal/normal00679.png,T022C_selected,500,500,500,0.04957321307996926,0.049493886730230065,500,500,4,4,0.0,0.0,11.974880361987744,0,0,0,0,0,0,4,4,0,0,4,4,0.1912675343744939,7.183587405768501,0.13343339123494086,0.10934017641340471,9.612202297374342,0.37096707852462235,0.049493886730230065,13.054484399206785,0.48768234902708524,3.4422821018324434,0.11671527050246289
REFERENCE_ORACLE_ONLY,86,Train/Low/low00408.png,Train/Normal/normal00408.png,identity,7,7,14,0.15472517720371293,0.15472517720371293,500,500,4,0,0.0,0.0,11.872737405996304,0,0,4,4,4,4,4,4,0,0,4,4,0.18540184139897764,7.318859567856769,0.10321186130359353,0.20804559068633424,6.81841484201178,0.08600244834543809,0.15472517720371284,8.104390112459058,0.11188435064971888,1.2859752704472776,0.025881902304280793
REFERENCE_ORACLE_ONLY,87,Train/Low/low00623.png,Train/Normal/normal00623.png,T022C_selected,500,500,500,0.07122856870137213,0.07110990265393985,500,500,4,4,0.0,0.0,11.637255407986231,0,0,0,0,0,0,4,4,0,0,4,4,0.2744029585895904,5.616112104135132,0.16007778437873776,0.15532318354544644,8.087637166190936,0.4088273641226008,0.07110990265393985,11.48069915887727,0.5032616733549318,3.3930619926863343,0.09443430923233098
REFERENCE_ORACLE_ONLY,88,Train/Low/low00646.png,Train/Normal/normal00646.png,T022C_selected,500,500,500,0.014382547297916336,0.014201086901528446,500,500,4,4,0.0,0.0,11.429151043004822,0,0,0,0,0,0,4,4,0,0,4,4,0.20703830088825542,6.839493051433621,0.23635847134967508,0.0644791251854682,11.905808634129713,0.6066315668087213,0.014201086901528442,18.476784149640036,0.6510389752018095,6.570975515510323,0.04440740839308821
REFERENCE_ORACLE_ONLY,89,Train/Low/low00104.png,Train/Normal/normal00104.png,T022C_selected,500,500,500,0.09872471610274797,0.09868706776931213,500,500,4,4,0.0,0.0,11.454068873019423,0,0,0,0,0,0,4,4,0,0,4,4,0.17090506958294416,7.672450545452473,0.05046702055992478,0.13042795681249464,8.84629309002408,0.1493945423225921,0.09868706776931213,10.057397547711389,0.20350855427120684,1.2111044576873091,0.05411401194861473
REFERENCE_ORACLE_ONLY,90,Train/Low/low00399.png,Train/Normal/normal00399.png,identity,7,7,14,0.027081566492639843,0.027081566492639843,500,500,4,0,0.0,0.0,11.898164631042164,0,0,4,4,4,4,4,4,0,0,4,4,0.04257940757963596,13.708003853280603,0.2944212060865157,0.0717505485674662,11.441747741910044,0.2595660630145982,0.027081566492639847,15.67326218146678,0.2878529363613422,4.231514439556737,0.028286873346743957
REFERENCE_ORACLE_ONLY,91,Train/Low/low00638.png,Train/Normal/normal00638.png,T022C_selected,500,500,500,0.04783189974739775,0.04774978653110078,500,500,3,3,0.0,0.0,11.988198715029284,0,1,0,1,0,1,3,4,0,1,3,4,0.15876097995170413,7.992562290751277,0.1648181640415448,0.0875910133958885,10.575404490006399,0.4048583466171803,0.04774978653110078,13.210285656210143,0.47735792191848175,2.634881166203744,0.07249957530130147
REFERENCE_ORACLE_ONLY,92,Train/Low/low00533.png,Train/Normal/normal00533.png,T022C_selected,500,500,500,0.14056079935714452,0.1404251271291129,500,500,4,4,0.0,0.0,11.851477735035587,0,0,0,0,0,0,4,4,0,0,4,4,0.4115398284035858,3.855881278420687,0.12064067464313068,0.2664679836903332,5.743549642805748,0.32748753144221027,0.14042512712911287,8.525551742779037,0.45779947990715414,2.7820020999732886,0.13031194846494387
REFERENCE_ORACLE_ONLY,93,Train/Low/low00142.png,Train/Normal/normal00142.png,T022C_selected,500,500,500,0.2032657496821607,0.20322987352052643,500,500,4,4,0.0,0.0,11.963491940987296,0,0,0,0,0,0,4,4,0,0,4,4,0.29081430695419724,5.363842316561234,0.06231298355719247,0.24297835408713084,6.1443241413517224,0.15624980028258267,0.20322987352052652,6.920124531227074,0.18526304296460783,0.7758003898753518,0.029013242682025153
REFERENCE_ORACLE_ONLY,94,Train/Low/low00182.png,Train/Normal/normal00182.png,T022C_selected,500,500,500,0.199399989548567,0.19937079296557406,500,500,4,4,0.0,0.0,11.857207311026286,0,0,0,0,0,0,4,4,0,0,4,4,0.2450575504306114,6.107319119645166,0.021868555442358387,0.2222193051098214,6.532182147989469,0.05311280562588735,0.19937079296557403,7.003384637924163,0.08865944357196193,0.4712024899346936,0.03554663794607458
REFERENCE_ORACLE_ONLY,95,Train/Low/low00477.png,Train/Normal/normal00477.png,T022C_selected,500,500,500,0.0644330363126983,0.06432777219795897,500,500,4,4,0.0,0.0,11.986887704988476,0,0,0,0,0,0,4,4,0,0,4,4,0.20862574083640734,6.806321081169272,0.12359343190670219,0.11298353361225137,9.46984846626567,0.4101651932146733,0.06432777219795896,11.916014888434782,0.5231560631892953,2.446166422169112,0.11299086997462199
REFERENCE_ORACLE_ONLY,96,Train/Low/low00036.png,Train/Normal/normal00036.png,T022C_selected,500,500,500,0.09683546208556704,0.09668239911900028,500,500,4,4,0.0,0.0,11.81001674599247,0,0,0,0,0,0,4,4,0,0,4,4,0.2950303628066069,5.301332866631676,0.09362278159273361,0.16153401744366788,7.917360056401261,0.3675694529754058,0.0966823991190003,10.146525813589697,0.4811445561220016,2.2291657571884365,0.1135751031465958
REFERENCE_ORACLE_ONLY,97,Train/Low/low00594.png,Train/Normal/normal00594.png,T022C_selected,500,500,500,0.0356674234016166,0.035577550363979804,500,500,3,3,0.0,0.0,11.88582371303346,0,1,0,1,0,1,3,4,0,1,3,4,0.16705992850576568,7.771277087888828,0.30554908946854026,0.07920247528783354,11.012612453417098,0.5477593967725711,0.03557755036397979,14.488239578830866,0.5439418930836581,3.4756271254137676,-0.003817503688912982
REFERENCE_ORACLE_ONLY,98,Train/Low/low00192.png,Train/Normal/normal00192.png,T022C_selected,500,500,500,0.1702842731998212,0.17026387721426545,500,500,4,4,0.0,0.0,11.78431699401699,0,0,0,0,0,0,4,4,0,0,4,4,0.21149593386943974,6.746979777690339,0.018875779025176134,0.1929581175113579,7.1453694647204005,0.060206527052716834,0.17026387721426542,7.6887748116572965,0.09723818327375273,0.543405346936896,0.0370316562210359
REFERENCE_ORACLE_ONLY,99,Train/Low/low00668.png,Train/Normal/normal00668.png,T022C_selected,500,500,500,0.03575833656818539,0.03563431833643718,500,500,4,4,0.0,0.0,11.958832297008485,0,0,0,0,0,0,4,4,0,0,4,4,0.21279697225848646,6.720345556100089,0.18704829961644048,0.10510715233108373,9.783677300970284,0.4624711208479767,0.03563431833643718,14.481315445857138,0.5520089191578689,4.697638144886854,0.08953779830989217
