index,low,original_psnr,original_ssim,guarded_psnr,guarded_ssim,delta_psnr,delta_ssim
37,Train/Low/low00430.png,10.062707644562202,0.09766615961486075,9.259965270998569,0.1167194311205682,-0.8027423735636336,0.01905327150570746
38,Train/Low/low00086.png,8.501664789050281,0.16707228467942412,8.101006630542413,0.13337843231045057,-0.4006581585078681,-0.03369385236897354
39,Train/Low/low00425.png,9.608083535959523,0.11063610707927692,10.00446046801892,0.12419195089248285,0.39637693205939684,0.013555843813205931
40,Train/Low/low00321.png,10.12022341990226,0.18153703918869105,10.774275809297416,0.20303614683694218,0.6540523893951562,0.021499107648251137
41,Train/Low/low00393.png,6.454202516208152,0.09131496970616527,6.911818658531055,0.10528831192910584,0.4576161423229026,0.013973342222940568
42,Train/Low/low00675.png,11.714594518227297,0.49042669274820483,10.101902872015003,0.3947502379667319,-1.6126916462122942,-0.09567645478147291
43,Train/Low/low00233.png,9.941582748145837,0.40538049751709143,8.578565083519901,0.22401340898732375,-1.3630176646259358,-0.18136708852976768
44,Train/Low/low00291.png,10.279324455080355,0.1822456877378173,10.114965697515384,0.19514831978703964,-0.16435875756497076,0.012902632049222346
45,Train/Low/low00095.png,10.249855907219874,0.508827145833731,6.492915357551504,0.1884233383371422,-3.7569405496683705,-0.3204038074965888
46,Train/Low/low00150.png,8.139905584342971,0.3665436002169946,6.328019545418374,0.23367032331043375,-1.8118860389245972,-0.13287327690656087
47,Train/Low/low00244.png,9.390949686646957,0.4397911429231499,8.017179744650578,0.33095660001243105,-1.373769941996379,-0.10883454291071887
48,Train/Low/low00204.png,8.96712285127567,0.4344324704888809,5.3963248155043875,0.135495405994025,-3.5707980357712827,-0.2989370644948559
49,Train/Low/low00055.png,7.091507473368825,0.31586532689649577,4.612218109234561,0.08866417810068146,-2.4792893641342637,-0.22720114879581432
50,Train/Low/low00648.png,12.522314938113748,0.2409597898695687,10.641082681250257,0.22158691014910695,-1.8812322568634912,-0.019372879720461755
51,Train/Low/low00663.png,11.181279868575338,0.3159089685267211,8.681956483808422,0.09268478018865767,-2.4993233847669156,-0.22322418833806346
52,Train/Low/low00457.png,12.998552057295832,0.1317062502071916,11.853994879843022,0.14923096428860305,-1.1445571774528105,0.017524714081411458
53,Train/Low/low00616.png,11.279246056164462,0.42817170201311666,7.590741707498802,0.14008413490722946,-3.68850434866566,-0.28808756710588723
54,Train/Low/low00075.png,8.072812983113437,0.4450940763484876,6.339441083212813,0.31580814288867237,-1.7333718999006233,-0.1292859334598152
