image_id,split,condition,view,d_dark,d_bright,input_clipping_fraction,zero_d_dark,zero_d_bright,type,active,zero_type,zero_active,region_true_type,region_margin,zero_region_margin
361586,evaluation,homogeneous_bright,bottom_left,-0.13036704063415527,0.13025011122226715,0.2146420180797577,-0.0053870826959609985,0.019949615001678467,bright,True,bright,False,,,
361586,evaluation,homogeneous_bright,bottom_right,-0.09028667211532593,0.14133407175540924,0.14549589157104492,0.01783744990825653,0.01578475534915924,bright,True,dark,False,,,
361586,evaluation,left_right,full,0.017686091363430023,0.15446776151657104,0.1128869578242302,0.020862922072410583,-0.0089188814163208,bright,True,dark,False,,,
361586,evaluation,left_right,top_left,0.1460644155740738,-0.09625612199306488,0.00323503534309566,0.0447445809841156,-0.016527459025382996,dark,True,dark,True,dark,0.24232053756713867,0.061272040009498596
361586,evaluation,left_right,top_right,-0.05271650105714798,0.1922149658203125,0.29380136728286743,0.008421555161476135,-0.008704215288162231,bright,True,dark,False,bright,0.24493146687746048,-0.017125770449638367
361586,evaluation,left_right,bottom_left,0.10266804695129395,-0.04476005584001541,0.009015551768243313,0.008651047945022583,0.016620248556137085,dark,True,bright,False,dark,0.14742810279130936,-0.007969200611114502
361586,evaluation,left_right,bottom_right,-0.09028667211532593,0.14133407175540924,0.14549589157104492,0.01783744990825653,0.01578475534915924,bright,True,dark,False,bright,0.23162074387073517,-0.00205269455909729
361586,evaluation,quadrants,full,0.01666533574461937,0.1726662814617157,0.12967099249362946,0.015411972999572754,-0.007839605212211609,bright,True,dark,False,,,
361586,evaluation,quadrants,top_left,0.1460644155740738,-0.09625612199306488,0.00323503534309566,0.0447445809841156,-0.016527459025382996,dark,True,dark,True,dark,0.24232053756713867,0.061272040009498596
361586,evaluation,quadrants,top_right,-0.05271650105714798,0.1922149658203125,0.29380136728286743,0.008421555161476135,-0.008704215288162231,bright,True,dark,False,bright,0.24493146687746048,-0.017125770449638367
361586,evaluation,quadrants,bottom_left,-0.13036704063415527,0.13025011122226715,0.2146420180797577,-0.0053870826959609985,0.019949615001678467,bright,True,bright,False,bright,0.2606171518564224,0.025336697697639465
361586,evaluation,quadrants,bottom_right,0.05050450190901756,-0.04017956554889679,0.0070055751129984856,0.038847267627716064,0.02275964617729187,dark,True,dark,True,dark,0.09068406745791435,0.016087621450424194
361586,evaluation,smooth_gradient,full,-0.20024420320987701,0.06101662665605545,0.06645210087299347,0.0032311081886291504,-0.005152411758899689,bright,True,dark,False,,,
361586,evaluation,smooth_gradient,top_left,-0.03173496574163437,-0.12263275682926178,0.00323503534309566,0.03506411612033844,-0.015150949358940125,dark,False,dark,True,,,
361586,evaluation,smooth_gradient,top_right,-0.02880578488111496,0.14663174748420715,0.17535945773124695,0.0037918537855148315,-0.004391133785247803,bright,True,dark,False,,,
361586,evaluation,smooth_gradient,bottom_left,-0.05974871665239334,-0.09509213268756866,0.009015551768243313,0.007259264588356018,0.02101007103919983,dark,False,bright,False,,,
361586,evaluation,smooth_gradient,bottom_right,-0.12274070084095001,0.07213865965604782,0.07819835841655731,0.02165810763835907,0.018758296966552734,bright,True,dark,False,,,
365208,evaluation,clean,full,-0.11869454383850098,0.024270441383123398,0.011430678889155388,-0.03514106571674347,0.02378523349761963,bright,True,bright,False,,,
365208,evaluation,clean,top_left,-0.029293641448020935,0.00023536384105682373,0.01704881526529789,-0.03100551664829254,0.014573648571968079,bright,False,bright,False,,,
365208,evaluation,clean,top_right,-0.05454450100660324,-0.08716686069965363,0.0022559170611202717,-0.04675993323326111,-0.005119115114212036,dark,False,bright,False,,,
365208,evaluation,clean,bottom_left,-0.0800544023513794,-0.0019221585243940353,0.020955882966518402,-0.03578139841556549,0.017087191343307495,bright,False,bright,False,,,
365208,evaluation,clean,bottom_right,-0.05529773235321045,-0.01907983236014843,0.005441176239401102,-0.04111555218696594,-0.01243242621421814,bright,False,bright,False,,,
365208,evaluation,homogeneous_dark,full,0.17002806067466736,0.020741231739521027,0.0,0.005688995122909546,0.01852618157863617,dark,True,bright,False,,,
365208,evaluation,homogeneous_dark,top_left,0.16442491114139557,-0.02762872353196144,0.0,0.012027561664581299,-0.0008604079484939575,dark,True,dark,False,,,
365208,evaluation,homogeneous_dark,top_right,0.0896323174238205,-0.16071777045726776,0.0,-0.008182227611541748,-0.015776216983795166,dark,True,dark,False,,,
365208,evaluation,homogeneous_dark,bottom_left,0.17823810875415802,-0.029053669422864914,0.0,0.002408847212791443,0.010533317923545837,dark,True,bright,False,,,
365208,evaluation,homogeneous_dark,bottom_right,0.1810750663280487,-0.017650648951530457,0.0,8.207559585571289e-05,-0.01980072259902954,dark,True,dark,False,,,
365208,evaluation,homogeneous_bright,full,0.00884249061346054,0.16116389632225037,0.7374446988105774,-0.03785713016986847,0.016780585050582886,bright,True,bright,False,,,
365208,evaluation,homogeneous_bright,top_left,0.06671946495771408,0.20994532108306885,0.923372745513916,-0.025654643774032593,0.011784598231315613,bright,True,bright,False,,,
365208,evaluation,homogeneous_bright,top_right,0.04866013303399086,0.15970969200134277,0.9306952357292175,-0.029737383127212524,0.014259099960327148,bright,True,bright,False,,,
365208,evaluation,homogeneous_bright,bottom_left,-0.0015165433287620544,0.21001267433166504,0.5733823180198669,-0.049963220953941345,0.03788289427757263,bright,True,bright,True,,,
365208,evaluation,homogeneous_bright,bottom_right,0.04068431258201599,0.24656552076339722,0.5245588421821594,-0.043430715799331665,0.03136596083641052,bright,True,bright,True,,,
365208,evaluation,left_right,full,0.09415937960147858,0.047790706157684326,0.3635140061378479,-0.03241172432899475,0.023173987865447998,dark,True,bright,False,,,
365208,evaluation,left_right,top_left,0.16442491114139557,-0.02762872353196144,0.0,0.012027561664581299,-0.0008604079484939575,dark,True,dark,False,dark,0.192053634673357,0.012887969613075256
365208,evaluation,left_right,top_right,0.04866013303399086,0.15970969200134277,0.9306952357292175,-0.029737383127212524,0.014259099960327148,bright,True,bright,False,bright,0.11104955896735191,0.04399648308753967
365208,evaluation,left_right,bottom_left,0.17823810875415802,-0.029053669422864914,0.0,0.002408847212791443,0.010533317923545837,dark,True,bright,False,dark,0.20729177817702293,-0.008124470710754395
365208,evaluation,left_right,bottom_right,0.04068431258201599,0.24656552076339722,0.5245588421821594,-0.043430715799331665,0.03136596083641052,bright,True,bright,True,bright,0.20588120818138123,0.07479667663574219
365208,evaluation,quadrants,full,0.14914391934871674,0.16188159584999084,0.3757559061050415,-0.027472838759422302,0.016265451908111572,bright,True,bright,False,,,
365208,evaluation,quadrants,top_left,0.16442491114139557,-0.02762872353196144,0.0,0.012027561664581299,-0.0008604079484939575,dark,True,dark,False,dark,0.192053634673357,0.012887969613075256
365208,evaluation,quadrants,top_right,0.04866013303399086,0.15970969200134277,0.9306952357292175,-0.029737383127212524,0.014259099960327148,bright,True,bright,False,bright,0.11104955896735191,0.04399648308753967
365208,evaluation,quadrants,bottom_left,-0.0015165433287620544,0.21001267433166504,0.5733823180198669,-0.049963220953941345,0.03788289427757263,bright,True,bright,True,bright,0.2115292176604271,0.08784611523151398
365208,evaluation,quadrants,bottom_right,0.1810750663280487,-0.017650648951530457,0.0,8.207559585571289e-05,-0.01980072259902954,dark,True,dark,False,dark,0.19872571527957916,0.019882798194885254
365208,evaluation,smooth_gradient,full,-0.04620814695954323,0.006334698759019375,0.2479996383190155,-0.02138689160346985,0.009251028299331665,bright,True,bright,False,,,
365208,evaluation,smooth_gradient,top_left,0.010967865586280823,-0.10442391782999039,0.0,-0.01436103880405426,0.008783549070358276,dark,False,bright,False,,,
365208,evaluation,smooth_gradient,top_right,-0.012578620575368404,0.042207591235637665,0.6726701259613037,-0.05753511190414429,0.005036279559135437,bright,True,bright,False,,,
365208,evaluation,smooth_gradient,bottom_left,-0.006455373018980026,-0.1294156163930893,0.0,-0.02123206853866577,0.012605905532836914,dark,False,bright,False,,,
365208,evaluation,smooth_gradient,bottom_right,0.005686342716217041,0.12633851170539856,0.32036763429641724,-0.04467485845088959,0.011730372905731201,bright,True,bright,False,,,
365886,evaluation,clean,full,-0.178459033370018,-0.032133251428604126,0.022953346371650696,-0.021589815616607666,0.015003427863121033,bright,False,bright,False,,,
365886,evaluation,clean,top_left,-0.058652088046073914,-0.036667387932538986,0.012852112762629986,-0.014544114470481873,0.014849424362182617,bright,False,bright,False,,,
365886,evaluation,clean,top_right,-0.00992225669324398,0.00770595483481884,0.01093505509197712,-0.0016406476497650146,0.01289936900138855,bright,True,bright,False,,,
365886,evaluation,clean,bottom_left,-0.009046811610460281,0.1577431708574295,0.06547340005636215,-0.0566377192735672,-0.03425769507884979,bright,True,bright,False,,,
365886,evaluation,clean,bottom_right,-0.02417713589966297,0.024874268099665642,0.002552816877141595,-0.008635386824607849,0.009348779916763306,bright,True,bright,False,,,
365886,evaluation,homogeneous_dark,full,-0.02929583564400673,-0.09501209110021591,0.006587441544979811,-0.00556008517742157,0.00808049738407135,dark,False,bright,False,,,
365886,evaluation,homogeneous_dark,top_left,0.0951034277677536,-0.05333223566412926,0.012852112762629986,0.0062646567821502686,0.007883340120315552,dark,True,bright,False,,,
365886,evaluation,homogeneous_dark,top_right,0.08502165973186493,-0.026963792741298676,0.01093505509197712,0.01154908537864685,0.003116101026535034,dark,True,dark,False,,,
365886,evaluation,homogeneous_dark,bottom_left,0.08234432339668274,0.055799294263124466,9.780907930689864e-06,-0.03820471465587616,-0.03690861165523529,dark,True,bright,False,,,
365886,evaluation,homogeneous_dark,bottom_right,0.09179200232028961,0.005133701488375664,0.002552816877141595,0.006692826747894287,0.0008422732353210449,dark,True,dark,False,,,
365886,evaluation,homogeneous_bright,full,-0.16239051520824432,0.08507158607244492,0.162072092294693,-0.0351056307554245,0.024581342935562134,bright,True,bright,False,,,
365886,evaluation,homogeneous_bright,top_left,-0.10327227413654327,0.07122468203306198,0.11382042616605759,-0.026748672127723694,0.01947137713432312,bright,True,bright,False,,,
365886,evaluation,homogeneous_bright,top_right,-0.06079406291246414,0.046156059950590134,0.05411776527762413,-0.002909928560256958,0.01899319887161255,bright,True,bright,False,,,
365886,evaluation,homogeneous_bright,bottom_left,-0.0014769434928894043,0.22958162426948547,0.3640649616718292,-0.023303240537643433,0.001480892300605774,bright,True,bright,False,,,
365886,evaluation,homogeneous_bright,bottom_right,0.010090474039316177,0.1404220461845398,0.11628521233797073,-0.01866208016872406,0.015115827322006226,bright,True,bright,False,,,
365886,evaluation,left_right,full,-0.0868821069598198,-0.030360758304595947,0.04581621661782265,-0.030588775873184204,0.007301032543182373,bright,False,bright,False,,,
365886,evaluation,left_right,top_left,0.0951034277677536,-0.05333223566412926,0.012852112762629986,0.0062646567821502686,0.007883340120315552,dark,True,bright,False,dark,0.14843566343188286,-0.0016186833381652832
365886,evaluation,left_right,top_right,-0.06079406291246414,0.046156059950590134,0.05411776527762413,-0.002909928560256958,0.01899319887161255,bright,True,bright,False,bright,0.10695012286305428,0.021903127431869507
365886,evaluation,left_right,bottom_left,0.08234432339668274,0.055799294263124466,9.780907930689864e-06,-0.03820471465587616,-0.03690861165523529,dark,True,bright,False,dark,0.026545029133558273,-0.0012961030006408691
365886,evaluation,left_right,bottom_right,0.010090474039316177,0.1404220461845398,0.11628521233797073,-0.01866208016872406,0.015115827322006226,bright,True,bright,False,bright,0.13033157214522362,0.033777907490730286
365886,evaluation,quadrants,full,-0.023814598098397255,0.05011487007141113,0.10839691013097763,-0.017393752932548523,0.015391647815704346,bright,True,bright,False,,,
365886,evaluation,quadrants,top_left,0.0951034277677536,-0.05333223566412926,0.012852112762629986,0.0062646567821502686,0.007883340120315552,dark,True,bright,False,dark,0.14843566343188286,-0.0016186833381652832
365886,evaluation,quadrants,top_right,-0.06079406291246414,0.046156059950590134,0.05411776527762413,-0.002909928560256958,0.01899319887161255,bright,True,bright,False,bright,0.10695012286305428,0.021903127431869507
365886,evaluation,quadrants,bottom_left,-0.0014769434928894043,0.22958162426948547,0.3640649616718292,-0.023303240537643433,0.001480892300605774,bright,True,bright,False,bright,0.23105856776237488,0.024784132838249207
365886,evaluation,quadrants,bottom_right,0.09179200232028961,0.005133701488375664,0.002552816877141595,0.006692826747894287,0.0008422732353210449,dark,True,dark,False,dark,0.08665830083191395,0.005850553512573242
365886,evaluation,smooth_gradient,full,-0.16908416152000427,-0.039510078728199005,0.011323845945298672,-0.022267252206802368,0.014189094305038452,bright,False,bright,False,,,
365886,evaluation,smooth_gradient,top_left,-0.015853935852646828,-0.060450777411460876,0.012852112762629986,-0.0072661638259887695,0.010968044400215149,dark,False,bright,False,,,
365886,evaluation,smooth_gradient,top_right,-0.038813427090644836,0.030747896060347557,0.01093505509197712,-0.008060574531555176,0.012911468744277954,bright,True,bright,False,,,
365886,evaluation,smooth_gradient,bottom_left,0.009467363357543945,0.03822004050016403,9.780907930689864e-06,-0.04874175786972046,-0.031730398535728455,bright,True,bright,False,,,
365886,evaluation,smooth_gradient,bottom_right,-0.025580447167158127,0.07375424355268478,0.021498436108231544,-0.01711811125278473,0.005528092384338379,bright,True,bright,False,,,
369323,evaluation,clean,full,-0.13920819759368896,-0.09531638026237488,0.00047906837426126003,0.00046922266483306885,0.0442696213722229,bright,False,bright,True,,,
369323,evaluation,clean,top_left,-0.0659540668129921,-0.11507400125265121,0.00046187106636352837,-0.018499433994293213,0.04153017699718475,dark,False,bright,True,,,
369323,evaluation,clean,top_right,-0.13774192333221436,-0.17012353241443634,0.0005503144348040223,-0.003152206540107727,0.04181133210659027,dark,False,bright,True,,,
369323,evaluation,clean,bottom_left,-0.12633562088012695,-0.06705528497695923,0.0006584119400940835,-0.03230874240398407,0.019392699003219604,bright,False,bright,False,,,
369323,evaluation,clean,bottom_right,-0.0713207945227623,-0.12088800966739655,0.00024567608488723636,-0.034029923379421234,0.027976185083389282,dark,False,bright,False,,,
369323,evaluation,homogeneous_dark,full,0.13022354245185852,-0.0986848920583725,0.0,0.017407983541488647,0.041221216320991516,dark,True,bright,True,,,
369323,evaluation,homogeneous_dark,top_left,0.0947587713599205,-0.14397326111793518,0.0,0.00604674220085144,0.03176446259021759,dark,True,bright,True,,,
369323,evaluation,homogeneous_dark,top_right,0.07847511768341064,-0.18445971608161926,0.0,0.016521766781806946,0.032607972621917725,dark,True,bright,True,,,
369323,evaluation,homogeneous_dark,bottom_left,0.13869763910770416,-0.12288596481084824,0.0,-0.001402929425239563,0.015875503420829773,dark,True,bright,False,,,
369323,evaluation,homogeneous_dark,bottom_right,0.1292666792869568,-0.15487483143806458,0.0,-0.00733068585395813,0.023996174335479736,dark,True,bright,False,,,
369323,evaluation,homogeneous_bright,full,-0.13547328114509583,0.04832393676042557,0.29472288489341736,0.0009846985340118408,0.05339108407497406,bright,True,bright,True,,,
369323,evaluation,homogeneous_bright,top_left,-0.03778132423758507,0.05121505632996559,0.012922562658786774,-0.019824162125587463,0.041517287492752075,bright,True,bright,True,,,
369323,evaluation,homogeneous_bright,top_right,-0.1100093349814415,0.023851916193962097,0.028626179322600365,0.001913502812385559,0.04841110110282898,bright,True,bright,True,,,
369323,evaluation,homogeneous_bright,bottom_left,0.018587082624435425,0.28447797894477844,0.6425216197967529,-0.036011189222335815,0.02156682312488556,bright,True,bright,False,,,
369323,evaluation,homogeneous_bright,bottom_right,-0.023779302835464478,0.23494693636894226,0.49482113122940063,-0.03127467632293701,0.032575711607933044,bright,True,bright,True,,,
369323,evaluation,left_right,full,-0.013352585025131702,-0.006426600273698568,0.13086183369159698,-0.00119076669216156,0.030943572521209717,bright,False,bright,True,,,
369323,evaluation,left_right,top_left,0.0947587713599205,-0.14397326111793518,0.0,0.00604674220085144,0.03176446259021759,dark,True,bright,True,dark,0.23873203247785568,-0.02571772038936615
369323,evaluation,left_right,top_right,-0.1100093349814415,0.023851916193962097,0.028626179322600365,0.001913502812385559,0.04841110110282898,bright,True,bright,True,bright,0.1338612511754036,0.04649759829044342
369323,evaluation,left_right,bottom_left,0.13869763910770416,-0.12288596481084824,0.0,-0.001402929425239563,0.015875503420829773,dark,True,bright,False,dark,0.2615836039185524,-0.017278432846069336
369323,evaluation,left_right,bottom_right,-0.023779302835464478,0.23494693636894226,0.49482113122940063,-0.03127467632293701,0.032575711607933044,bright,True,bright,True,bright,0.25872623920440674,0.06385038793087006
369323,evaluation,quadrants,full,0.039932649582624435,0.020257683470845222,0.16778694093227386,0.007211536169052124,0.042954787611961365,dark,True,bright,True,,,
369323,evaluation,quadrants,top_left,0.0947587713599205,-0.14397326111793518,0.0,0.00604674220085144,0.03176446259021759,dark,True,bright,True,dark,0.23873203247785568,-0.02571772038936615
369323,evaluation,quadrants,top_right,-0.1100093349814415,0.023851916193962097,0.028626179322600365,0.001913502812385559,0.04841110110282898,bright,True,bright,True,bright,0.1338612511754036,0.04649759829044342
369323,evaluation,quadrants,bottom_left,0.018587082624435425,0.28447797894477844,0.6425216197967529,-0.036011189222335815,0.02156682312488556,bright,True,bright,False,bright,0.265890896320343,0.057578012347221375
369323,evaluation,quadrants,bottom_right,0.1292666792869568,-0.15487483143806458,0.0,-0.00733068585395813,0.023996174335479736,dark,True,bright,False,dark,0.28414151072502136,-0.031326860189437866
369323,evaluation,smooth_gradient,full,-0.1224990114569664,-0.06707763671875,0.07792354375123978,0.007104724645614624,0.045002251863479614,bright,False,bright,True,,,
369323,evaluation,smooth_gradient,top_left,-0.053473930805921555,-0.13347765803337097,0.0,-0.0120505690574646,0.04050244390964508,dark,False,bright,True,,,
369323,evaluation,smooth_gradient,top_right,-0.12511031329631805,-0.0942392349243164,0.013659590855240822,-0.001077219843864441,0.04496660828590393,bright,False,bright,True,,,
369323,evaluation,smooth_gradient,bottom_left,-0.010899759829044342,-0.0777527242898941,0.0,-0.009576350450515747,0.02271321415901184,dark,False,bright,False,,,
369323,evaluation,smooth_gradient,bottom_right,-0.05452007055282593,-0.004313003271818161,0.29803457856178284,-0.03493409603834152,0.03779257833957672,bright,False,bright,True,,,
369442,evaluation,clean,full,-0.038705307990312576,-0.04379745572805405,0.01088370569050312,-0.029758870601654053,-0.004318222403526306,dark,False,bright,False,,,
369442,evaluation,clean,top_left,-0.027661392465233803,-0.11170218884944916,0.011922926642000675,-0.003021612763404846,0.0035282671451568604,dark,False,bright,False,,,
369442,evaluation,clean,top_right,0.008223207667469978,-0.07811621576547623,1.9561815861379728e-05,-0.018309369683265686,0.002275437116622925,dark,False,bright,False,,,
369442,evaluation,clean,bottom_left,0.005759819410741329,-0.04710693657398224,0.03152386471629143,-0.031492456793785095,-0.009435787796974182,dark,False,bright,False,,,
369442,evaluation,clean,bottom_right,-0.15450631082057953,-0.10252080857753754,6.846635369583964e-05,-0.03419823944568634,-0.002221032977104187,bright,False,bright,False,,,
369442,evaluation,homogeneous_dark,full,0.16024497151374817,-0.027045875787734985,0.010866588912904263,0.002938374876976013,-0.0059226155281066895,dark,True,dark,False,,,
369442,evaluation,homogeneous_dark,top_left,0.20200762152671814,-0.044179707765579224,0.01189358439296484,0.0263042151927948,-0.0018272846937179565,dark,True,dark,False,,,
369442,evaluation,homogeneous_dark,top_right,0.24278728663921356,-0.041158705949783325,9.780907930689864e-06,0.014804109930992126,0.003374248743057251,dark,True,dark,False,,,
369442,evaluation,homogeneous_dark,bottom_left,0.17997823655605316,-0.03458058461546898,0.03152386471629143,0.0015587061643600464,-0.005535408854484558,dark,True,dark,False,,,
369442,evaluation,homogeneous_dark,bottom_right,0.13405142724514008,-0.1540713906288147,3.9123631722759455e-05,0.010501846671104431,-0.013530552387237549,dark,True,dark,False,,,
369442,evaluation,homogeneous_bright,full,-0.08584683388471603,0.11347207427024841,0.13087588548660278,-0.04739254713058472,0.007643371820449829,bright,True,bright,False,,,
369442,evaluation,homogeneous_bright,top_left,-0.13264447450637817,0.07525847852230072,0.1392996907234192,-0.040542200207710266,0.013373255729675293,bright,True,bright,False,,,
369442,evaluation,homogeneous_bright,top_right,-0.019437789916992188,0.17735466361045837,0.24291862547397614,-0.04309362173080444,-0.004603534936904907,bright,True,bright,False,,,
369442,evaluation,homogeneous_bright,bottom_left,-0.010440967977046967,0.09005041420459747,0.061140455305576324,-0.045762792229652405,-0.013838037848472595,bright,True,bright,False,,,
369442,evaluation,homogeneous_bright,bottom_right,-0.1791902333498001,0.07539889216423035,0.08014476299285889,-0.05253313481807709,0.008368730545043945,bright,True,bright,False,,,
369442,evaluation,left_right,full,-0.0003781914710998535,0.038871265947818756,0.09162020683288574,-0.03422704339027405,0.004384532570838928,bright,True,bright,False,,,
369442,evaluation,left_right,top_left,0.20200762152671814,-0.044179707765579224,0.01189358439296484,0.0263042151927948,-0.0018272846937179565,dark,True,dark,False,dark,0.24618732929229736,0.028131499886512756
369442,evaluation,left_right,top_right,-0.019437789916992188,0.17735466361045837,0.24291862547397614,-0.04309362173080444,-0.004603534936904907,bright,True,bright,False,bright,0.19679245352745056,0.038490086793899536
369442,evaluation,left_right,bottom_left,0.17997823655605316,-0.03458058461546898,0.03152386471629143,0.0015587061643600464,-0.005535408854484558,dark,True,dark,False,dark,0.21455882117152214,0.0070941150188446045
369442,evaluation,left_right,bottom_right,-0.1791902333498001,0.07539889216423035,0.08014476299285889,-0.05253313481807709,0.008368730545043945,bright,True,bright,False,bright,0.25458912551403046,0.06090186536312103
369442,evaluation,quadrants,full,0.06594738364219666,0.09758226573467255,0.07899794727563858,-0.04903575778007507,-0.014086499810218811,bright,True,bright,False,,,
369442,evaluation,quadrants,top_left,0.20200762152671814,-0.044179707765579224,0.01189358439296484,0.0263042151927948,-0.0018272846937179565,dark,True,dark,False,dark,0.24618732929229736,0.028131499886512756
369442,evaluation,quadrants,top_right,-0.019437789916992188,0.17735466361045837,0.24291862547397614,-0.04309362173080444,-0.004603534936904907,bright,True,bright,False,bright,0.19679245352745056,0.038490086793899536
369442,evaluation,quadrants,bottom_left,-0.010440967977046967,0.09005041420459747,0.061140455305576324,-0.045762792229652405,-0.013838037848472595,bright,True,bright,False,bright,0.10049138218164444,0.03192475438117981
369442,evaluation,quadrants,bottom_right,0.13405142724514008,-0.1540713906288147,3.9123631722759455e-05,0.010501846671104431,-0.013530552387237549,dark,True,dark,False,dark,0.2881228178739548,0.02403239905834198
369442,evaluation,smooth_gradient,full,-0.07494263350963593,0.006001196801662445,0.03473934158682823,-0.03275994956493378,-0.002527281641960144,bright,True,bright,False,,,
369442,evaluation,smooth_gradient,top_left,0.06271766871213913,-0.10410004109144211,0.01189358439296484,0.006915733218193054,-0.0005632340908050537,dark,True,dark,False,,,
369442,evaluation,smooth_gradient,top_right,-0.051218196749687195,0.07897131145000458,0.06536580622196198,-0.02750086784362793,-0.0009195506572723389,bright,True,bright,False,,,
369442,evaluation,smooth_gradient,bottom_left,0.06836802512407303,-0.04877385497093201,0.03152386471629143,-0.01879069209098816,-0.007585063576698303,dark,True,bright,False,,,
369442,evaluation,smooth_gradient,bottom_right,-0.18507756292819977,0.018166232854127884,0.030174100771546364,-0.04427553713321686,0.0053768157958984375,bright,True,bright,False,,,
378244,evaluation,clean,full,-0.05705901235342026,-0.056339070200920105,0.003077157074585557,-0.021344289183616638,0.007784366607666016,bright,False,bright,False,,,
378244,evaluation,clean,top_left,-0.1712089627981186,-0.15057888627052307,0.005430613644421101,-0.023005694150924683,-0.03970275819301605,bright,False,dark,False,,,
378244,evaluation,clean,top_right,-0.1434294581413269,-0.139923095703125,0.006075662095099688,-0.044325754046440125,-0.03359058499336243,bright,False,bright,False,,,
378244,evaluation,clean,bottom_left,-0.01575028896331787,-0.05284953489899635,0.0002604166802484542,-0.042709529399871826,-0.02237822115421295,dark,False,bright,False,,,
378244,evaluation,clean,bottom_right,0.021260038018226624,-0.042665474116802216,0.000564236135687679,-0.015476047992706299,-0.017506718635559082,dark,False,dark,False,,,
378244,evaluation,homogeneous_dark,full,0.09773927181959152,-0.09345338493585587,0.00024356297217309475,0.010572224855422974,0.011801004409790039,dark,True,bright,False,,,
378244,evaluation,homogeneous_dark,top_left,0.024359121918678284,-0.18059979379177094,0.0007583681726828218,0.013698816299438477,-0.045293331146240234,dark,False,dark,False,,,
378244,evaluation,homogeneous_dark,top_right,0.18223567306995392,-0.08269249647855759,0.00012203626101836562,0.022039026021957397,-0.02651074528694153,dark,True,dark,False,,,
378244,evaluation,homogeneous_dark,bottom_left,0.10050328820943832,-0.10198888927698135,6.944444612599909e-05,-0.012680411338806152,-0.016838327050209045,dark,True,dark,False,,,
378244,evaluation,homogeneous_dark,bottom_right,0.10273846238851547,-0.07249446958303452,2.604166729724966e-05,0.0324973464012146,-0.02073495090007782,dark,True,dark,False,,,
378244,evaluation,homogeneous_bright,full,-0.10276223719120026,0.07847124338150024,0.6660076975822449,-0.036531001329422,0.021574392914772034,bright,True,bright,False,,,
378244,evaluation,homogeneous_bright,top_left,-0.18103539943695068,0.06479157507419586,0.317712664604187,-0.03117235004901886,-0.025927066802978516,bright,True,bright,False,,,
378244,evaluation,homogeneous_bright,top_right,-0.12659752368927002,0.10246281325817108,0.4962778687477112,-0.06018929183483124,-0.020146667957305908,bright,True,bright,False,,,
378244,evaluation,homogeneous_bright,bottom_left,0.034759778529405594,0.08671347051858902,0.8665885329246521,-0.039874911308288574,-0.010135427117347717,bright,True,bright,False,,,
378244,evaluation,homogeneous_bright,bottom_right,0.11796774715185165,0.17220397293567657,0.9812934398651123,0.0035253167152404785,0.013208061456680298,bright,True,bright,False,,,
378244,evaluation,left_right,full,0.13993161916732788,0.07351620495319366,0.36985254287719727,-0.010435998439788818,0.004429250955581665,dark,True,bright,False,,,
378244,evaluation,left_right,top_left,0.024359121918678284,-0.18059979379177094,0.0007583681726828218,0.013698816299438477,-0.045293331146240234,dark,False,dark,False,dark,0.20495891571044922,0.05899214744567871
378244,evaluation,left_right,top_right,-0.12659752368927002,0.10246281325817108,0.4962778687477112,-0.06018929183483124,-0.020146667957305908,bright,True,bright,False,bright,0.2290603369474411,0.04004262387752533
378244,evaluation,left_right,bottom_left,0.10050328820943832,-0.10198888927698135,6.944444612599909e-05,-0.012680411338806152,-0.016838327050209045,dark,True,dark,False,dark,0.20249217748641968,0.004157915711402893
378244,evaluation,left_right,bottom_right,0.11796774715185165,0.17220397293567657,0.9812934398651123,0.0035253167152404785,0.013208061456680298,bright,True,bright,False,bright,0.05423622578382492,0.00968274474143982
378244,evaluation,quadrants,full,0.11733590066432953,0.1338379681110382,0.341105580329895,-0.02286091446876526,0.0009981989860534668,bright,True,bright,False,,,
378244,evaluation,quadrants,top_left,0.024359121918678284,-0.18059979379177094,0.0007583681726828218,0.013698816299438477,-0.045293331146240234,dark,False,dark,False,dark,0.20495891571044922,0.05899214744567871
378244,evaluation,quadrants,top_right,-0.12659752368927002,0.10246281325817108,0.4962778687477112,-0.06018929183483124,-0.020146667957305908,bright,True,bright,False,bright,0.2290603369474411,0.04004262387752533
378244,evaluation,quadrants,bottom_left,0.034759778529405594,0.08671347051858902,0.8665885329246521,-0.039874911308288574,-0.010135427117347717,bright,True,bright,False,bright,0.051953691989183426,0.029739484190940857
378244,evaluation,quadrants,bottom_right,0.10273846238851547,-0.07249446958303452,2.604166729724966e-05,0.0324973464012146,-0.02073495090007782,dark,True,dark,False,dark,0.17523293197155,0.05323229730129242
378244,evaluation,smooth_gradient,full,-0.03238263726234436,-0.0392272062599659,0.33724555373191833,-0.0024585872888565063,0.010365188121795654,dark,False,bright,False,,,
378244,evaluation,smooth_gradient,top_left,-0.0880010575056076,-0.16745728254318237,0.0007583681726828218,-0.00018453598022460938,-0.03947821259498596,dark,False,dark,False,,,
378244,evaluation,smooth_gradient,top_right,-0.11464191973209381,0.057537466287612915,0.4408646821975708,-0.05161316692829132,-0.023007765412330627,bright,True,bright,False,,,
378244,evaluation,smooth_gradient,bottom_left,0.018758241087198257,-0.08794911205768585,6.944444612599909e-05,-0.017071783542633057,-0.024619251489639282,dark,False,dark,False,,,
