label,index,low,winner,best_step,identity_best_step,selected_best_step,identity_updates,selected_updates,active_count,reproduction_max_abs,grid_max_abs,seconds,ev_lower_active_count,ev_lower_inactive_count,ev_lower_all_count,ev_upper_active_count,ev_upper_inactive_count,ev_upper_all_count,ev_either_active_count,ev_either_inactive_count,ev_either_all_count,gamma_lower_active_count,gamma_lower_inactive_count,gamma_lower_all_count,gamma_upper_active_count,gamma_upper_inactive_count,gamma_upper_all_count,gamma_either_active_count,gamma_either_inactive_count,gamma_either_all_count,raw_mse,raw_psnr,raw_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,delta_psnr,delta_ssim
REFERENCE_ORACLE_ONLY,39,Train/Low/low00476.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.370154917007312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07677530569556604,11.147784456548946,0.16674336938397394,0.018992118975217104,17.214265777640403,0.6613801907297435,0.003831590568866117,24.166209043904967,0.6786965974907269,6.951943266264564,0.01731640676098334
REFERENCE_ORACLE_ONLY,40,Train/Low/low00219.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,9.45784366200678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24855335774795,6.045803655301867,0.12968273791190765,0.11757827186467447,9.296729272490914,0.40307189785093156,0.03027913418739575,15.188565473692016,0.48171957599462517,5.891836201201102,0.07864767814369361
REFERENCE_ORACLE_ONLY,41,Train/Low/low00084.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.880187974020373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18732182508647574,7.27411619515176,0.2880995073584566,0.03075082277670182,15.121432596413767,0.728619983461308,0.0010890261985267895,29.629616723665762,0.7599928445802486,14.508184127251996,0.031372861118940665
REFERENCE_ORACLE_ONLY,42,Train/Low/low00100.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.881451121997088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17231667183334654,7.636727020357107,0.09331044217194855,0.07598821302879386,11.192537684238506,0.37814427391123695,0.014007872665149183,18.536278147454563,0.4725743868841606,7.343740463216058,0.09443011297292364
REFERENCE_ORACLE_ONLY,43,Train/Low/low00561.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.02381065103691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08162970965551666,10.881517482173654,0.15025237522370855,0.02101007158186767,16.775724679387796,0.5561198587296148,0.005196195647945981,22.84314505169509,0.5877424726231248,6.067420372307293,0.031622613893510065
REFERENCE_ORACLE_ONLY,44,Train/Low/low00510.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.885836076980922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18678843022032507,7.286500277155751,0.08377541679275002,0.10921164857696569,9.617310370626427,0.31608536081770566,0.041371208070909604,13.833017971883772,0.5134895323592344,4.2157076012573445,0.19740417154152878
REFERENCE_ORACLE_ONLY,45,Train/Low/low00562.png,T026A_selected,500,500,500,500,500,3,0.0,0.0,10.988891909015365,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0.22791230759051467,6.422322216633216,0.11856704473373052,0.09310097163862732,10.31045786525722,0.4526981990052045,0.06090191450295931,12.153690547398359,0.5029869324101677,1.8432326821411387,0.05028873340496315
REFERENCE_ORACLE_ONLY,46,Train/Low/low00247.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.02029652899364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1541329802932976,8.12104424053178,0.3147364187851212,0.020367366486555582,16.91065121922547,0.8019264701999828,0.0006399797043757093,31.938337985432973,0.8356463063500776,15.027686766207502,0.033719836150094884
REFERENCE_ORACLE_ONLY,47,Train/Low/low00326.png,identity,500,500,500,500,500,4,0.0,0.0,11.029942376015242,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0.1331843571711522,8.755467811206461,0.1658168137990396,0.14407742461562145,8.414040631342525,0.1429372895799649,0.030556941955489143,15.148901107740286,0.18636588126373277,6.7348604763977615,0.043428591683767864
REFERENCE_ORACLE_ONLY,48,Train/Low/low00385.png,identity,500,500,500,500,500,4,0.0,0.0,11.026014361006673,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0.2559892275033679,5.91778310212685,0.10269507157096382,0.2979881078075823,5.2580106752307625,0.08975073127907605,0.1162502628096664,9.346060566172868,0.1297355456235523,4.088049890942106,0.03998481434447625
