index,low,retinex_psnr,retinex_ssim,ours_psnr,ours_ssim,delta_psnr,delta_ssim,seconds
19,Train/Low/low00314.png,24.55008421009195,0.8151728606053559,11.88511476737953,0.16354399542914858,12.664969442712419,0.6516288651762073,0.059325088979676366
20,Train/Low/low00097.png,26.751241055853335,0.8270923385415911,11.501195776102078,0.3408078568754589,15.250045279751257,0.48628448166613225,0.05924471898470074
21,Train/Low/low00520.png,19.169903911273323,0.7236192167118098,10.113436304013778,0.2976039068990005,9.056467607259545,0.42601530981280933,0.059217133035417646
22,Train/Low/low00424.png,22.128313968075062,0.657850361780268,9.93686206585909,0.10282537639672713,12.191451902215972,0.5550249853835408,0.05921989999478683
23,Train/Low/low00535.png,23.582747285813255,0.8837781446242118,10.484700035384023,0.5113643687578813,13.098047250429232,0.3724137758663305,0.05920962104573846
24,Train/Low/low00336.png,21.351553075701407,0.7224546165638626,13.104200138187078,0.13494766527295868,8.247352937514329,0.5875069512909039,0.059073603013530374
25,Train/Low/low00554.png,22.551699876733046,0.8613044882232518,8.823746543876622,0.34439507756216353,13.727953332856424,0.5169094106610883,0.05903468298492953
26,Train/Low/low00564.png,15.704831577583406,0.5228575570389525,14.099691941736998,0.46367436499737985,1.6051396358464078,0.059183192041572685,0.05919913394609466
27,Train/Low/low00440.png,23.348655835906648,0.6925233203262104,14.352600897982182,0.2211404067197792,8.996054937924466,0.47138291360643125,0.059316685947123915
28,Train/Low/low00584.png,25.627094340147316,0.8729521598760124,11.709569328117217,0.4330383692184943,13.917525012030099,0.43991379065751807,0.05902308999793604
29,Train/Low/low00529.png,17.414246741346215,0.7854896782881687,9.807041362854989,0.4582053033622563,7.607205378491226,0.32728437492591245,0.05902792199049145
30,Train/Low/low00213.png,17.667324671959662,0.8549652173498474,9.000057467016699,0.41609300196141047,8.667267204942963,0.43887221538843696,0.05904664396075532
31,Train/Low/low00019.png,15.47160505802071,0.7339263488032258,7.20114462211546,0.1732170827389536,8.27046043590525,0.5607092660642723,0.05899782699998468
32,Train/Low/low00004.png,19.054681265341536,0.8151256799132549,8.476385794119066,0.27194003082772905,10.57829547122247,0.5431856490855258,0.05907471099635586
33,Train/Low/low00449.png,22.147361528588622,0.7274436280013458,12.032708302911907,0.11456134158811886,10.114653225676715,0.612882286413227,0.05908091098535806
34,Train/Low/low00040.png,18.343244419331427,0.8835252263413587,14.005466160074187,0.749532846196364,4.33777825925724,0.1339923801449947,0.05900732800364494
35,Train/Low/low00465.png,21.396757667857553,0.6720072049573537,12.37391291961248,0.16539993625179653,9.022844748245074,0.5066072687055572,0.059058660990558565
36,Train/Low/low00293.png,27.35645441954488,0.786911059925471,8.271484947347394,0.09193744985483218,19.084969472197486,0.6949736100706387,0.059211154002696276
37,Train/Low/low00563.png,22.11668981635347,0.6890647367182754,18.745086637458403,0.5867636555208312,3.371603178895068,0.10230108119744419,0.059071522031445056
38,Train/Low/low00515.png,17.159622570747604,0.561030795157017,11.210278032846727,0.21989973653506342,5.949344537900878,0.3411310586219536,0.05911894602468237
39,Train/Low/low00476.png,23.595139554102673,0.8750514842653668,17.214265777640403,0.6613801907297435,6.38087377646227,0.2136712935356233,0.06270909402519464
40,Train/Low/low00219.png,19.965695461067803,0.8844395032040974,9.296729272490914,0.40307189785093156,10.668966188576888,0.4813676053531658,0.05902626400347799
41,Train/Low/low00084.png,16.473166356570626,0.8777877404047311,15.121432596413767,0.728619983461308,1.3517337601568595,0.1491677569434231,0.05906113097444177
42,Train/Low/low00100.png,29.03123050877365,0.8596065246503647,11.192537684238506,0.37814427391123695,17.838692824535144,0.48146225073912774,0.05900270101847127
43,Train/Low/low00561.png,22.90806637609546,0.723127203797813,16.7757246793878,0.5561198587296148,6.132341696707659,0.16700734506819825,0.059046102047432214
