index,low,normal,baseline_psnr,baseline_ssim,candidate_psnr,candidate_ssim,delta_psnr,delta_ssim
43,Train/Low/low00048.png,Train/Normal/normal00048.png,18.59788717123463,0.6427841616351191,15.44069880225859,0.6170099480089903,-3.1571883689760387,-0.02577421362612875
44,Train/Low/low00170.png,Train/Normal/normal00170.png,11.700428099376945,0.3393277596829505,9.211162489416001,0.2649171380929468,-2.4892656099609436,-0.07441062159000367
45,Train/Low/low00357.png,Train/Normal/normal00357.png,14.287706966046365,0.1607320497949033,13.758201724251924,0.17520225114844423,-0.5295052417944408,0.014470201353540935
46,Train/Low/low00238.png,Train/Normal/normal00238.png,10.000012477366319,0.2996062293952325,6.737973346426632,0.18425596669491473,-3.2620391309396872,-0.11535026270031778
47,Train/Low/low00546.png,Train/Normal/normal00546.png,10.22655352159342,0.3912173767482477,8.716569895380875,0.3837164029266484,-1.509983626212545,-0.0075009738215993105
48,Train/Low/low00225.png,Train/Normal/normal00225.png,18.752465423463384,0.4929955422892447,13.561594553435532,0.48812866360656076,-5.190870870027853,-0.004866878682683928
49,Train/Low/low00015.png,Train/Normal/normal00015.png,6.391211992211923,0.2416655812631369,4.720038664285119,0.176146528078654,-1.6711733279268035,-0.0655190531844829
50,Train/Low/low00256.png,Train/Normal/normal00256.png,11.926907979298964,0.1633764885890704,11.164422706355651,0.12088671001324126,-0.7624852729433123,-0.042489778575829126
51,Train/Low/low00073.png,Train/Normal/normal00073.png,11.782966393196816,0.37957036410086503,8.42715273394317,0.25240944219021616,-3.355813659253645,-0.12716092191064887
52,Train/Low/low00096.png,Train/Normal/normal00096.png,13.265225060263246,0.5599056566188806,9.084572075733949,0.44895804836982495,-4.1806529845292975,-0.11094760824905564
53,Train/Low/low00379.png,Train/Normal/normal00379.png,9.148727577574453,0.17292563367465952,8.384895244965353,0.1722213275105682,-0.7638323326091001,-0.0007043061640913117
54,Train/Low/low00591.png,Train/Normal/normal00591.png,6.792378991149615,0.613177351504799,8.198723632886452,0.6675861283807895,1.4063446417368368,0.05440877687599044
55,Train/Low/low00439.png,Train/Normal/normal00439.png,9.56133628288824,0.10357200721063473,9.258751059891013,0.11419460641784228,-0.30258522299722657,0.010622599207207553
56,Train/Low/low00367.png,Train/Normal/normal00367.png,12.649254874988134,0.16648031481883793,11.841700712192619,0.17724109253306256,-0.8075541627955154,0.010760777714224623
57,Train/Low/low00271.png,Train/Normal/normal00271.png,8.068309875042534,0.17420815606491732,12.713738157196282,0.16819790461661496,4.645428282153748,-0.006010251448302362
58,Train/Low/low00151.png,Train/Normal/normal00151.png,12.280359809192468,0.48811729847351876,7.900508466889705,0.4062129395938311,-4.379851342302763,-0.08190435887968767
59,Train/Low/low00567.png,Train/Normal/normal00567.png,16.065356332677037,0.4948086029597087,12.971759209905196,0.4691795630176538,-3.0935971227718415,-0.0256290399420549
60,Train/Low/low00530.png,Train/Normal/normal00530.png,8.099754980624153,0.1952067643391319,8.516319853639162,0.21374630037448547,0.4165648730150089,0.018539536035353577
61,Train/Low/low00348.png,Train/Normal/normal00348.png,8.84098079324046,0.23712928473704806,13.97898753837972,0.20334482592340275,5.1380067451392595,-0.03378445881364531
62,Train/Low/low00670.png,Train/Normal/normal00670.png,15.535149413547076,0.5338615982884514,11.495009320923817,0.35663223702172425,-4.040140092623259,-0.17722936126672711
63,Train/Low/low00397.png,Train/Normal/normal00397.png,7.36455251762195,0.08593653545137109,7.279556453869741,0.0865252807743545,-0.08499606375220914,0.0005887453229834055
64,Train/Low/low00085.png,Train/Normal/normal00085.png,6.5708591969784695,0.1473893823379279,5.599126984702426,0.1131690898312038,-0.9717322122760432,-0.03422029250672409
65,Train/Low/low00527.png,Train/Normal/normal00527.png,11.344534678450984,0.3686916912293209,8.900205710546047,0.2987242304668581,-2.444328967904937,-0.0699674607624628
66,Train/Low/low00689.png,Train/Normal/normal00689.png,13.112993436816254,0.44642640400229633,9.978636617483993,0.37061458655600443,-3.134356819332261,-0.0758118174462919
67,Train/Low/low00645.png,Train/Normal/normal00645.png,15.288061979487924,0.6051697608473954,10.64939763484613,0.5678997384182872,-4.638664344641795,-0.03727002242910815
68,Train/Low/low00634.png,Train/Normal/normal00634.png,11.523781867117652,0.4952496141421328,10.904793765571764,0.4960811139868921,-0.618988101545888,0.0008314998447592759
69,Train/Low/low00359.png,Train/Normal/normal00359.png,8.504542911809347,0.09016498808019174,8.09357721589788,0.09518327155455895,-0.41096569591146626,0.0050182834743672106
