image_id,split,condition,view,d_dark,d_bright,input_clipping_fraction,type,active
50145,evaluation,smooth_gradient,bottom_right,-0.015732422471046448,0.004832789301872253,0.07804687321186066,bright,False
51598,evaluation,clean,full,-0.009471610188484192,0.009647831320762634,0.00455545773729682,bright,False
51598,evaluation,clean,top_left,-0.0071065425872802734,0.005497246980667114,0.006176643539220095,bright,False
51598,evaluation,clean,top_right,-0.004464894533157349,0.007892876863479614,0.00022007043298799545,bright,False
51598,evaluation,clean,bottom_left,-0.019715696573257446,0.00011026859283447266,0.004408744163811207,bright,False
51598,evaluation,clean,bottom_right,-0.0017767250537872314,-0.011025846004486084,0.007416373584419489,dark,False
51598,evaluation,homogeneous_dark,full,0.008737757802009583,0.0020653903484344482,0.0030901555437594652,dark,False
51598,evaluation,homogeneous_dark,top_left,0.015235304832458496,0.009366154670715332,0.0005355047178454697,dark,False
51598,evaluation,homogeneous_dark,top_right,0.0063803791999816895,0.010176241397857666,0.0,bright,False
51598,evaluation,homogeneous_dark,bottom_left,0.006507307291030884,-0.0020194947719573975,0.004408744163811207,dark,False
51598,evaluation,homogeneous_dark,bottom_right,0.01294015347957611,-0.015142694115638733,0.007416373584419489,dark,False
51598,evaluation,homogeneous_bright,full,-0.015359893441200256,0.014389768242835999,0.31744059920310974,bright,False
51598,evaluation,homogeneous_bright,top_left,-0.013796478509902954,-0.0012065768241882324,0.5281323790550232,bright,False
51598,evaluation,homogeneous_bright,top_right,-0.010454237461090088,0.009181946516036987,0.49367666244506836,bright,False
51598,evaluation,homogeneous_bright,bottom_left,-0.019961968064308167,0.002479270100593567,0.12391432374715805,bright,False
51598,evaluation,homogeneous_bright,bottom_right,-0.004591032862663269,-0.0025237351655960083,0.12403903156518936,bright,False
51598,evaluation,left_right,full,0.006057828664779663,0.0006420612335205078,0.15566498041152954,dark,False
51598,evaluation,left_right,top_left,0.015235304832458496,0.009366154670715332,0.0005355047178454697,dark,False
51598,evaluation,left_right,top_right,-0.010454237461090088,0.009181946516036987,0.49367666244506836,bright,False
51598,evaluation,left_right,bottom_left,0.006507307291030884,-0.0020194947719573975,0.004408744163811207,dark,False
51598,evaluation,left_right,bottom_right,-0.004591032862663269,-0.0025237351655960083,0.12403903156518936,bright,False
51598,evaluation,quadrants,full,0.013870865106582642,0.006337791681289673,0.15638571977615356,dark,False
51598,evaluation,quadrants,top_left,0.015235304832458496,0.009366154670715332,0.0005355047178454697,dark,False
51598,evaluation,quadrants,top_right,-0.010454237461090088,0.009181946516036987,0.49367666244506836,bright,False
51598,evaluation,quadrants,bottom_left,-0.019961968064308167,0.002479270100593567,0.12391432374715805,bright,False
51598,evaluation,quadrants,bottom_right,0.01294015347957611,-0.015142694115638733,0.007416373584419489,dark,False
51598,evaluation,smooth_gradient,full,0.015991806983947754,0.017604321241378784,0.09502274543046951,bright,False
51598,evaluation,smooth_gradient,top_left,0.009899497032165527,0.01190561056137085,0.0005355047178454697,bright,False
51598,evaluation,smooth_gradient,top_right,-0.005404561758041382,0.009171247482299805,0.33002495765686035,bright,False
51598,evaluation,smooth_gradient,bottom_left,-0.0011624395847320557,-0.0037682652473449707,0.004408744163811207,dark,False
51598,evaluation,smooth_gradient,bottom_right,-0.0019104480743408203,-0.00766831636428833,0.045121774077415466,dark,False
54593,evaluation,clean,full,-0.017112702131271362,0.028858572244644165,0.001650574035011232,bright,False
54593,evaluation,clean,top_left,0.0051043033599853516,0.006615668535232544,0.0017346582608297467,bright,False
54593,evaluation,clean,top_right,-0.017513170838356018,0.014524385333061218,0.003585069440305233,bright,False
54593,evaluation,clean,bottom_left,-0.04259529709815979,0.012920916080474854,0.00041841002530418336,bright,False
54593,evaluation,clean,bottom_right,-0.017337530851364136,0.025747671723365784,0.0008593749953433871,bright,False
54593,evaluation,homogeneous_dark,full,0.014641374349594116,0.023527100682258606,0.0010264439042657614,bright,False
54593,evaluation,homogeneous_dark,top_left,0.01888735592365265,0.007597371935844421,0.0013075313763692975,dark,False
54593,evaluation,homogeneous_dark,top_right,0.019842401146888733,0.008637845516204834,0.0026909722946584225,dark,False
54593,evaluation,homogeneous_dark,bottom_left,-0.016598790884017944,0.00407564640045166,4.358437581686303e-05,bright,False
54593,evaluation,homogeneous_dark,bottom_right,0.01596301794052124,0.014789417386054993,6.0763890360249206e-05,dark,False
54593,evaluation,homogeneous_bright,full,-0.030649378895759583,0.039548009634017944,0.3108885586261749,bright,True
54593,evaluation,homogeneous_bright,top_left,-0.006884917616844177,0.015037864446640015,0.03652370721101761,bright,False
54593,evaluation,homogeneous_bright,top_right,-0.028423279523849487,0.015235960483551025,0.055477432906627655,bright,False
54593,evaluation,homogeneous_bright,bottom_left,-0.04550866782665253,0.023192524909973145,0.5240498185157776,bright,False
54593,evaluation,homogeneous_bright,bottom_right,-0.019216403365135193,0.03488913178443909,0.6272482872009277,bright,True
54593,evaluation,left_right,full,-0.012093305587768555,0.022596612572669983,0.17137481272220612,bright,False
54593,evaluation,left_right,top_left,0.01888735592365265,0.007597371935844421,0.0013075313763692975,dark,False
54593,evaluation,left_right,top_right,-0.028423279523849487,0.015235960483551025,0.055477432906627655,bright,False
54593,evaluation,left_right,bottom_left,-0.016598790884017944,0.00407564640045166,4.358437581686303e-05,bright,False
54593,evaluation,left_right,bottom_right,-0.019216403365135193,0.03488913178443909,0.6272482872009277,bright,True
54593,evaluation,quadrants,full,-0.00902925431728363,0.024744465947151184,0.14497868716716766,bright,False
54593,evaluation,quadrants,top_left,0.01888735592365265,0.007597371935844421,0.0013075313763692975,dark,False
54593,evaluation,quadrants,top_right,-0.028423279523849487,0.015235960483551025,0.055477432906627655,bright,False
54593,evaluation,quadrants,bottom_left,-0.04550866782665253,0.023192524909973145,0.5240498185157776,bright,False
54593,evaluation,quadrants,bottom_right,0.01596301794052124,0.014789417386054993,6.0763890360249206e-05,dark,False
54593,evaluation,smooth_gradient,full,-0.007176682353019714,0.033390775322914124,0.05972512066364288,bright,True
54593,evaluation,smooth_gradient,top_left,0.013289570808410645,0.0034542232751846313,0.0013075313763692975,dark,False
54593,evaluation,smooth_gradient,top_right,-0.0258588045835495,0.012967407703399658,0.022769097238779068,bright,False
54593,evaluation,smooth_gradient,bottom_left,-0.021329745650291443,0.005554094910621643,4.358437581686303e-05,bright,False
54593,evaluation,smooth_gradient,bottom_right,-0.016142114996910095,0.03323942422866821,0.21428820490837097,bright,True
57725,evaluation,clean,full,-0.003434017300605774,-0.03171201050281525,0.0014304578071460128,dark,False
57725,evaluation,clean,top_left,-0.014118611812591553,-0.01963767409324646,0.005340375937521458,dark,False
57725,evaluation,clean,top_right,0.011515334248542786,-0.010826274752616882,0.0003032081585843116,dark,False
57725,evaluation,clean,bottom_left,0.02431236207485199,-0.03241230547428131,0.0,dark,False
57725,evaluation,clean,bottom_right,0.039738431572914124,-0.02007557451725006,7.824726344551891e-05,dark,True
57725,evaluation,homogeneous_dark,full,0.029828891158103943,-0.026604369282722473,7.335680948017398e-06,dark,True
57725,evaluation,homogeneous_dark,top_left,0.010450243949890137,-0.018743157386779785,0.0,dark,False
57725,evaluation,homogeneous_dark,top_right,0.04479828476905823,-0.016331136226654053,0.0,dark,True
57725,evaluation,homogeneous_dark,bottom_left,0.05595040321350098,-0.029160156846046448,0.0,dark,True
57725,evaluation,homogeneous_dark,bottom_right,0.05809973180294037,-0.024883508682250977,2.934272379206959e-05,dark,True
57725,evaluation,homogeneous_bright,full,-0.009771093726158142,-0.023525148630142212,0.15372653305530548,dark,False
57725,evaluation,homogeneous_bright,top_left,-0.002828925848007202,-0.007601127028465271,0.4821302890777588,dark,False
57725,evaluation,homogeneous_bright,top_right,0.0028406530618667603,-0.0037637799978256226,0.11756651103496552,dark,False
57725,evaluation,homogeneous_bright,bottom_left,0.014855459332466125,-0.03063356876373291,0.0015062597813084722,dark,False
57725,evaluation,homogeneous_bright,bottom_right,0.027331247925758362,-0.016500890254974365,0.013703051954507828,dark,True
57725,evaluation,left_right,full,0.00823281705379486,-0.022920653223991394,0.03281738981604576,dark,False
57725,evaluation,left_right,top_left,0.010450243949890137,-0.018743157386779785,0.0,dark,False
57725,evaluation,left_right,top_right,0.0028406530618667603,-0.0037637799978256226,0.11756651103496552,dark,False
57725,evaluation,left_right,bottom_left,0.05595040321350098,-0.029160156846046448,0.0,dark,True
57725,evaluation,left_right,bottom_right,0.027331247925758362,-0.016500890254974365,0.013703051954507828,dark,True
57725,evaluation,quadrants,full,0.01097378134727478,-0.020390033721923828,0.029775528237223625,dark,False
57725,evaluation,quadrants,top_left,0.010450243949890137,-0.018743157386779785,0.0,dark,False
57725,evaluation,quadrants,top_right,0.0028406530618667603,-0.0037637799978256226,0.11756651103496552,dark,False
57725,evaluation,quadrants,bottom_left,0.014855459332466125,-0.03063356876373291,0.0015062597813084722,dark,False
57725,evaluation,quadrants,bottom_right,0.05809973180294037,-0.024883508682250977,2.934272379206959e-05,dark,True
57725,evaluation,smooth_gradient,full,-0.0035771578550338745,-0.030380338430404663,0.009414124302566051,dark,False
57725,evaluation,smooth_gradient,top_left,-0.002612560987472534,-0.01867830753326416,0.0,dark,False
57725,evaluation,smooth_gradient,top_right,0.0077743083238601685,-0.007899120450019836,0.03323552384972572,dark,False
57725,evaluation,smooth_gradient,bottom_left,0.03882770240306854,-0.03243111073970795,0.0,dark,True
57725,evaluation,smooth_gradient,bottom_right,0.032838836312294006,-0.016647517681121826,0.004420970566570759,dark,True
58655,evaluation,clean,full,0.008239075541496277,-0.013783112168312073,0.015612006187438965,dark,False
58655,evaluation,clean,top_left,-0.017992675304412842,-0.009259164333343506,0.00048611112288199365,bright,False
58655,evaluation,clean,top_right,-0.003996327519416809,-0.005148261785507202,0.005381944589316845,dark,False
58655,evaluation,clean,bottom_left,0.028060704469680786,-0.005098804831504822,0.00968188140541315,dark,True
58655,evaluation,clean,bottom_right,0.023270010948181152,-0.0023925304412841797,0.046792879700660706,dark,False
58655,evaluation,homogeneous_dark,full,0.0391569584608078,-0.00579775869846344,0.001299376250244677,dark,True
58655,evaluation,homogeneous_dark,top_left,0.03399202227592468,-0.014203593134880066,3.4722223062999547e-05,dark,True
58655,evaluation,homogeneous_dark,top_right,0.028226807713508606,0.0001898258924484253,0.0033333334140479565,dark,True
58655,evaluation,homogeneous_dark,bottom_left,0.04893571138381958,0.003294035792350769,0.0011583679588511586,dark,True
58655,evaluation,homogeneous_dark,bottom_right,0.04872788488864899,0.0038788914680480957,0.0006742738769389689,dark,True
58655,evaluation,homogeneous_bright,full,-0.004338741302490234,-0.006368294358253479,0.25253593921661377,dark,False
58655,evaluation,homogeneous_bright,top_left,-0.030474692583084106,0.0022855252027511597,0.41973960399627686,bright,False
58655,evaluation,homogeneous_bright,top_right,-0.007296055555343628,0.010361433029174805,0.4099999964237213,bright,False
58655,evaluation,homogeneous_bright,bottom_left,0.015542924404144287,0.0015363097190856934,0.06124654412269592,dark,False
58655,evaluation,homogeneous_bright,bottom_right,0.007799416780471802,0.006962209939956665,0.12050484865903854,dark,False
58655,evaluation,left_right,full,0.010364130139350891,-0.0015100538730621338,0.13277460634708405,dark,False
58655,evaluation,left_right,top_left,0.03399202227592468,-0.014203593134880066,3.4722223062999547e-05,dark,True
58655,evaluation,left_right,top_right,-0.007296055555343628,0.010361433029174805,0.4099999964237213,bright,False
58655,evaluation,left_right,bottom_left,0.04893571138381958,0.003294035792350769,0.0011583679588511586,dark,True
58655,evaluation,left_right,bottom_right,0.007799416780471802,0.006962209939956665,0.12050484865903854,dark,False
58655,evaluation,quadrants,full,0.01062174141407013,-0.006672948598861694,0.11780795454978943,dark,False
58655,evaluation,quadrants,top_left,0.03399202227592468,-0.014203593134880066,3.4722223062999547e-05,dark,True
58655,evaluation,quadrants,top_right,-0.007296055555343628,0.010361433029174805,0.4099999964237213,bright,False
58655,evaluation,quadrants,bottom_left,0.015542924404144287,0.0015363097190856934,0.06124654412269592,dark,False
58655,evaluation,quadrants,bottom_right,0.04872788488864899,0.0038788914680480957,0.0006742738769389689,dark,True
58655,evaluation,smooth_gradient,full,0.019462183117866516,-0.009369060397148132,0.09703092277050018,dark,False
58655,evaluation,smooth_gradient,top_left,0.002439633011817932,-0.00974370539188385,3.4722223062999547e-05,dark,False
58655,evaluation,smooth_gradient,top_right,-0.007224544882774353,0.0017630308866500854,0.28872397541999817,bright,False
58655,evaluation,smooth_gradient,bottom_left,0.058604925870895386,-0.0006520003080368042,0.0011583679588511586,dark,True
58655,evaluation,smooth_gradient,bottom_right,0.0184452086687088,0.004269510507583618,0.09859959036111832,dark,False
