index,low,baseline_psnr,baseline_ssim,baseline_step,baseline_seconds,common_psnr,common_ssim,common_step,common_seconds,delta_psnr,delta_ssim
56,Train/Low/low00367.png,11.495993567436159,0.18719723379198142,37,2.488254030002281,11.452064842973918,0.17706177877980736,40,2.402764334983658,-0.04392872446224061,-0.010135455012174055
57,Train/Low/low00271.png,11.169551025289564,0.16791995680534313,40,2.489612211007625,12.87113669041439,0.2069603092411647,40,2.441240573010873,1.701585665124826,0.039040352435821574
58,Train/Low/low00151.png,8.363703588667242,0.4602597369664058,40,2.4831070469808765,9.469008948176459,0.4614666614986401,40,2.4788013179786503,1.1053053595092166,0.0012069245322342548
59,Train/Low/low00567.png,14.63763125461901,0.5017584844377009,40,2.477663937024772,19.06764863776499,0.5240164139710771,40,2.3378254729905166,4.43001738314598,0.02225792953337624
60,Train/Low/low00530.png,7.2693754856045745,0.12568087388523738,40,2.4946971280151047,7.609529572664503,0.15834430660115045,40,2.5211163879721425,0.3401540870599282,0.03266343271591307
61,Train/Low/low00348.png,11.349704602747925,0.2014489416988822,40,2.4238020710181445,12.846490890183304,0.266637930870129,40,2.5198324309894815,1.4967862874353788,0.0651889891712468
62,Train/Low/low00670.png,12.149947625152997,0.4227079087128179,40,2.46472669695504,15.238156515742194,0.5304856255149574,40,2.5256125809974037,3.088208890589197,0.10777771680213949
63,Train/Low/low00397.png,6.72586670175958,0.0825709726056163,40,2.49116757302545,6.572832336264678,0.07489908163680935,40,2.5135332029894926,-0.1530343654949018,-0.007671890968806952
64,Train/Low/low00085.png,5.733407562626155,0.1307491154751987,40,2.4884011289686896,6.077211674341934,0.14017251479636256,40,2.4786068290122785,0.3438041117157793,0.009423399321163844
65,Train/Low/low00527.png,8.617421188523199,0.28634855772340945,40,2.432632984011434,9.367481616698415,0.3077407125160682,40,2.457972304953728,0.7500604281752157,0.02139215479265877
66,Train/Low/low00689.png,10.008122847504964,0.38488052942166584,40,2.3321473819669336,10.78125214607243,0.4206336822751414,40,2.3369459660025313,0.7731292985674667,0.03575315285347558
67,Train/Low/low00645.png,11.054307303332473,0.6053865964043579,40,2.448511091002729,14.137632825401523,0.6279460706703691,40,2.424874563002959,3.0833255220690496,0.022559474266011237
68,Train/Low/low00634.png,10.243040534026157,0.49278640083497977,40,2.487159530981444,11.061664154148021,0.49837283971365137,40,2.5563650179537944,0.8186236201218637,0.005586438878671607
69,Train/Low/low00359.png,7.877507205198805,0.09060856418363337,35,2.5118511409964412,8.08307186522908,0.08095767192604424,40,2.386670441017486,0.20556466003027474,-0.009650892257589139
70,Train/Low/low00063.png,7.70147377717035,0.40306734966804636,40,2.3347293169936165,8.5705193578154,0.42215627948159373,40,2.3002445389865898,0.8690455806450492,0.019088929813547373
