image_id,condition,method_a,method_b,mse_a_minus_b
2006,left_right,global_direct,global_ttt,-0.04388997703790665
2006,left_right,global_direct,spatial2_ttt,-0.01434241235256195
2006,left_right,spatial2_direct,global_discrete,-0.06479696556925774
2006,left_right,spatial2_direct,spatial2_discrete,-0.036106329411268234
2006,left_right,spatial2_direct,global_ttt,-0.07091003283858299
2006,left_right,spatial2_direct,spatial2_ttt,-0.041362468153238297
2006,left_right,global_discrete,spatial2_discrete,0.028690636157989502
2006,left_right,global_discrete,global_ttt,-0.006113067269325256
2006,left_right,global_discrete,spatial2_ttt,0.02343449741601944
2006,left_right,spatial2_discrete,global_ttt,-0.03480370342731476
2006,left_right,spatial2_discrete,spatial2_ttt,-0.005256138741970062
2006,left_right,global_ttt,spatial2_ttt,0.029547564685344696
2006,quadrants,identity,global_direct,-0.004890769720077515
2006,quadrants,identity,spatial2_direct,0.01569102704524994
2006,quadrants,identity,global_discrete,0.007937069982290268
2006,quadrants,identity,spatial2_discrete,-0.017012298107147217
2006,quadrants,identity,global_ttt,0.019519377499818802
2006,quadrants,identity,spatial2_ttt,-0.02134910225868225
2006,quadrants,global_direct,spatial2_direct,0.020581796765327454
2006,quadrants,global_direct,global_discrete,0.012827839702367783
2006,quadrants,global_direct,spatial2_discrete,-0.012121528387069702
2006,quadrants,global_direct,global_ttt,0.024410147219896317
2006,quadrants,global_direct,spatial2_ttt,-0.016458332538604736
2006,quadrants,spatial2_direct,global_discrete,-0.007753957062959671
2006,quadrants,spatial2_direct,spatial2_discrete,-0.032703325152397156
2006,quadrants,spatial2_direct,global_ttt,0.003828350454568863
2006,quadrants,spatial2_direct,spatial2_ttt,-0.03704012930393219
2006,quadrants,global_discrete,spatial2_discrete,-0.024949368089437485
2006,quadrants,global_discrete,global_ttt,0.011582307517528534
2006,quadrants,global_discrete,spatial2_ttt,-0.02928617224097252
2006,quadrants,spatial2_discrete,global_ttt,0.03653167560696602
2006,quadrants,spatial2_discrete,spatial2_ttt,-0.004336804151535034
2006,quadrants,global_ttt,spatial2_ttt,-0.04086847975850105
2006,smooth_gradient,identity,global_direct,0.0
2006,smooth_gradient,identity,spatial2_direct,0.0
2006,smooth_gradient,identity,global_discrete,0.0
2006,smooth_gradient,identity,spatial2_discrete,0.0
2006,smooth_gradient,identity,global_ttt,0.0
2006,smooth_gradient,identity,spatial2_ttt,0.0
2006,smooth_gradient,global_direct,spatial2_direct,0.0
2006,smooth_gradient,global_direct,global_discrete,0.0
2006,smooth_gradient,global_direct,spatial2_discrete,0.0
2006,smooth_gradient,global_direct,global_ttt,0.0
2006,smooth_gradient,global_direct,spatial2_ttt,0.0
2006,smooth_gradient,spatial2_direct,global_discrete,0.0
2006,smooth_gradient,spatial2_direct,spatial2_discrete,0.0
2006,smooth_gradient,spatial2_direct,global_ttt,0.0
2006,smooth_gradient,spatial2_direct,spatial2_ttt,0.0
2006,smooth_gradient,global_discrete,spatial2_discrete,0.0
2006,smooth_gradient,global_discrete,global_ttt,0.0
2006,smooth_gradient,global_discrete,spatial2_ttt,0.0
2006,smooth_gradient,spatial2_discrete,global_ttt,0.0
2006,smooth_gradient,spatial2_discrete,spatial2_ttt,0.0
2006,smooth_gradient,global_ttt,spatial2_ttt,0.0
2149,clean,identity,global_direct,0.0
2149,clean,identity,spatial2_direct,0.0
2149,clean,identity,global_discrete,0.0
2149,clean,identity,spatial2_discrete,0.0
2149,clean,identity,global_ttt,0.0
2149,clean,identity,spatial2_ttt,0.0
2149,clean,global_direct,spatial2_direct,0.0
2149,clean,global_direct,global_discrete,0.0
2149,clean,global_direct,spatial2_discrete,0.0
2149,clean,global_direct,global_ttt,0.0
2149,clean,global_direct,spatial2_ttt,0.0
2149,clean,spatial2_direct,global_discrete,0.0
2149,clean,spatial2_direct,spatial2_discrete,0.0
2149,clean,spatial2_direct,global_ttt,0.0
2149,clean,spatial2_direct,spatial2_ttt,0.0
2149,clean,global_discrete,spatial2_discrete,0.0
2149,clean,global_discrete,global_ttt,0.0
2149,clean,global_discrete,spatial2_ttt,0.0
2149,clean,spatial2_discrete,global_ttt,0.0
2149,clean,spatial2_discrete,spatial2_ttt,0.0
2149,clean,global_ttt,spatial2_ttt,0.0
2149,homogeneous_bright,identity,global_direct,0.0
2149,homogeneous_bright,identity,spatial2_direct,0.0
2149,homogeneous_bright,identity,global_discrete,0.0
2149,homogeneous_bright,identity,spatial2_discrete,0.0
2149,homogeneous_bright,identity,global_ttt,0.0
2149,homogeneous_bright,identity,spatial2_ttt,0.0
2149,homogeneous_bright,global_direct,spatial2_direct,0.0
2149,homogeneous_bright,global_direct,global_discrete,0.0
2149,homogeneous_bright,global_direct,spatial2_discrete,0.0
2149,homogeneous_bright,global_direct,global_ttt,0.0
2149,homogeneous_bright,global_direct,spatial2_ttt,0.0
2149,homogeneous_bright,spatial2_direct,global_discrete,0.0
2149,homogeneous_bright,spatial2_direct,spatial2_discrete,0.0
2149,homogeneous_bright,spatial2_direct,global_ttt,0.0
2149,homogeneous_bright,spatial2_direct,spatial2_ttt,0.0
2149,homogeneous_bright,global_discrete,spatial2_discrete,0.0
2149,homogeneous_bright,global_discrete,global_ttt,0.0
2149,homogeneous_bright,global_discrete,spatial2_ttt,0.0
2149,homogeneous_bright,spatial2_discrete,global_ttt,0.0
2149,homogeneous_bright,spatial2_discrete,spatial2_ttt,0.0
2149,homogeneous_bright,global_ttt,spatial2_ttt,0.0
2149,homogeneous_dark,identity,global_direct,0.02160005457699299
2149,homogeneous_dark,identity,spatial2_direct,0.024073300883173943
2149,homogeneous_dark,identity,global_discrete,0.048941746121272445
2149,homogeneous_dark,identity,spatial2_discrete,0.04480800358578563
2149,homogeneous_dark,identity,global_ttt,0.04458292294293642
2149,homogeneous_dark,identity,spatial2_ttt,0.04285485716536641
2149,homogeneous_dark,global_direct,spatial2_direct,0.002473246306180954
2149,homogeneous_dark,global_direct,global_discrete,0.027341691544279456
2149,homogeneous_dark,global_direct,spatial2_discrete,0.02320794900879264
2149,homogeneous_dark,global_direct,global_ttt,0.022982868365943432
2149,homogeneous_dark,global_direct,spatial2_ttt,0.021254802588373423
2149,homogeneous_dark,spatial2_direct,global_discrete,0.024868445238098502
2149,homogeneous_dark,spatial2_direct,spatial2_discrete,0.020734702702611685
2149,homogeneous_dark,spatial2_direct,global_ttt,0.020509622059762478
2149,homogeneous_dark,spatial2_direct,spatial2_ttt,0.01878155628219247
2149,homogeneous_dark,global_discrete,spatial2_discrete,-0.004133742535486817
2149,homogeneous_dark,global_discrete,global_ttt,-0.004358823178336024
2149,homogeneous_dark,global_discrete,spatial2_ttt,-0.0060868889559060335
2149,homogeneous_dark,spatial2_discrete,global_ttt,-0.00022508064284920692
2149,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.001953146420419216
2149,homogeneous_dark,global_ttt,spatial2_ttt,-0.0017280657775700092
2149,left_right,identity,global_direct,-0.005125831812620163
2149,left_right,identity,spatial2_direct,0.010569654405117035
2149,left_right,identity,global_discrete,-0.02270830050110817
2149,left_right,identity,spatial2_discrete,-0.0028337612748146057
2149,left_right,identity,global_ttt,-0.014428909868001938
2149,left_right,identity,spatial2_ttt,-0.007883388549089432
2149,left_right,global_direct,spatial2_direct,0.015695486217737198
2149,left_right,global_direct,global_discrete,-0.017582468688488007
2149,left_right,global_direct,spatial2_discrete,0.0022920705378055573
2149,left_right,global_direct,global_ttt,-0.009303078055381775
2149,left_right,global_direct,spatial2_ttt,-0.002757556736469269
2149,left_right,spatial2_direct,global_discrete,-0.033277954906225204
2149,left_right,spatial2_direct,spatial2_discrete,-0.01340341567993164
2149,left_right,spatial2_direct,global_ttt,-0.024998564273118973
2149,left_right,spatial2_direct,spatial2_ttt,-0.018453042954206467
2149,left_right,global_discrete,spatial2_discrete,0.019874539226293564
2149,left_right,global_discrete,global_ttt,0.008279390633106232
2149,left_right,global_discrete,spatial2_ttt,0.014824911952018738
2149,left_right,spatial2_discrete,global_ttt,-0.011595148593187332
2149,left_right,spatial2_discrete,spatial2_ttt,-0.005049627274274826
2149,left_right,global_ttt,spatial2_ttt,0.006545521318912506
2149,quadrants,identity,global_direct,-0.006267506629228592
2149,quadrants,identity,spatial2_direct,0.004038337618112564
2149,quadrants,identity,global_discrete,-0.022678349167108536
2149,quadrants,identity,spatial2_discrete,-0.030352089554071426
2149,quadrants,identity,global_ttt,-0.007657095789909363
2149,quadrants,identity,spatial2_ttt,-0.0074953846633434296
2149,quadrants,global_direct,spatial2_direct,0.010305844247341156
2149,quadrants,global_direct,global_discrete,-0.016410842537879944
2149,quadrants,global_direct,spatial2_discrete,-0.024084582924842834
2149,quadrants,global_direct,global_ttt,-0.0013895891606807709
2149,quadrants,global_direct,spatial2_ttt,-0.0012278780341148376
2149,quadrants,spatial2_direct,global_discrete,-0.0267166867852211
2149,quadrants,spatial2_direct,spatial2_discrete,-0.03439042717218399
2149,quadrants,spatial2_direct,global_ttt,-0.011695433408021927
2149,quadrants,spatial2_direct,spatial2_ttt,-0.011533722281455994
2149,quadrants,global_discrete,spatial2_discrete,-0.007673740386962891
2149,quadrants,global_discrete,global_ttt,0.015021253377199173
2149,quadrants,global_discrete,spatial2_ttt,0.015182964503765106
2149,quadrants,spatial2_discrete,global_ttt,0.022694993764162064
2149,quadrants,spatial2_discrete,spatial2_ttt,0.022856704890727997
2149,quadrants,global_ttt,spatial2_ttt,0.00016171112656593323
2149,smooth_gradient,identity,global_direct,0.0
2149,smooth_gradient,identity,spatial2_direct,0.0
2149,smooth_gradient,identity,global_discrete,0.0
2149,smooth_gradient,identity,spatial2_discrete,0.0
2149,smooth_gradient,identity,global_ttt,0.0
2149,smooth_gradient,identity,spatial2_ttt,0.0
2149,smooth_gradient,global_direct,spatial2_direct,0.0
2149,smooth_gradient,global_direct,global_discrete,0.0
2149,smooth_gradient,global_direct,spatial2_discrete,0.0
2149,smooth_gradient,global_direct,global_ttt,0.0
2149,smooth_gradient,global_direct,spatial2_ttt,0.0
2149,smooth_gradient,spatial2_direct,global_discrete,0.0
2149,smooth_gradient,spatial2_direct,spatial2_discrete,0.0
2149,smooth_gradient,spatial2_direct,global_ttt,0.0
2149,smooth_gradient,spatial2_direct,spatial2_ttt,0.0
2149,smooth_gradient,global_discrete,spatial2_discrete,0.0
2149,smooth_gradient,global_discrete,global_ttt,0.0
2149,smooth_gradient,global_discrete,spatial2_ttt,0.0
2149,smooth_gradient,spatial2_discrete,global_ttt,0.0
2149,smooth_gradient,spatial2_discrete,spatial2_ttt,0.0
2149,smooth_gradient,global_ttt,spatial2_ttt,0.0
2153,clean,identity,global_direct,0.0
2153,clean,identity,spatial2_direct,0.0
2153,clean,identity,global_discrete,0.0
2153,clean,identity,spatial2_discrete,0.0
2153,clean,identity,global_ttt,0.0
2153,clean,identity,spatial2_ttt,0.0
2153,clean,global_direct,spatial2_direct,0.0
2153,clean,global_direct,global_discrete,0.0
2153,clean,global_direct,spatial2_discrete,0.0
2153,clean,global_direct,global_ttt,0.0
2153,clean,global_direct,spatial2_ttt,0.0
2153,clean,spatial2_direct,global_discrete,0.0
2153,clean,spatial2_direct,spatial2_discrete,0.0
2153,clean,spatial2_direct,global_ttt,0.0
2153,clean,spatial2_direct,spatial2_ttt,0.0
2153,clean,global_discrete,spatial2_discrete,0.0
2153,clean,global_discrete,global_ttt,0.0
2153,clean,global_discrete,spatial2_ttt,0.0
2153,clean,spatial2_discrete,global_ttt,0.0
2153,clean,spatial2_discrete,spatial2_ttt,0.0
2153,clean,global_ttt,spatial2_ttt,0.0
2153,homogeneous_bright,identity,global_direct,0.01455368846654892
2153,homogeneous_bright,identity,spatial2_direct,0.010239776223897934
2153,homogeneous_bright,identity,global_discrete,0.033427055925130844
2153,homogeneous_bright,identity,spatial2_discrete,0.02555416151881218
2153,homogeneous_bright,identity,global_ttt,0.014757966622710228
2153,homogeneous_bright,identity,spatial2_ttt,0.01623164303600788
2153,homogeneous_bright,global_direct,spatial2_direct,-0.004313912242650986
2153,homogeneous_bright,global_direct,global_discrete,0.018873367458581924
2153,homogeneous_bright,global_direct,spatial2_discrete,0.01100047305226326
2153,homogeneous_bright,global_direct,global_ttt,0.0002042781561613083
2153,homogeneous_bright,global_direct,spatial2_ttt,0.0016779545694589615
2153,homogeneous_bright,spatial2_direct,global_discrete,0.02318727970123291
2153,homogeneous_bright,spatial2_direct,spatial2_discrete,0.015314385294914246
2153,homogeneous_bright,spatial2_direct,global_ttt,0.004518190398812294
2153,homogeneous_bright,spatial2_direct,spatial2_ttt,0.005991866812109947
2153,homogeneous_bright,global_discrete,spatial2_discrete,-0.007872894406318665
2153,homogeneous_bright,global_discrete,global_ttt,-0.018669089302420616
2153,homogeneous_bright,global_discrete,spatial2_ttt,-0.017195412889122963
2153,homogeneous_bright,spatial2_discrete,global_ttt,-0.010796194896101952
2153,homogeneous_bright,spatial2_discrete,spatial2_ttt,-0.009322518482804298
2153,homogeneous_bright,global_ttt,spatial2_ttt,0.0014736764132976532
2153,homogeneous_dark,identity,global_direct,0.01095111295580864
2153,homogeneous_dark,identity,spatial2_direct,0.010810943320393562
2153,homogeneous_dark,identity,global_discrete,0.03707055177073926
2153,homogeneous_dark,identity,spatial2_discrete,0.03684040473308414
2153,homogeneous_dark,identity,global_ttt,0.0371111580170691
2153,homogeneous_dark,identity,spatial2_ttt,0.03715441911481321
2153,homogeneous_dark,global_direct,spatial2_direct,-0.0001401696354150772
2153,homogeneous_dark,global_direct,global_discrete,0.026119438814930618
2153,homogeneous_dark,global_direct,spatial2_discrete,0.025889291777275503
2153,homogeneous_dark,global_direct,global_ttt,0.026160045061260462
2153,homogeneous_dark,global_direct,spatial2_ttt,0.02620330615900457
2153,homogeneous_dark,spatial2_direct,global_discrete,0.026259608450345695
2153,homogeneous_dark,spatial2_direct,spatial2_discrete,0.02602946141269058
2153,homogeneous_dark,spatial2_direct,global_ttt,0.02630021469667554
2153,homogeneous_dark,spatial2_direct,spatial2_ttt,0.026343475794419646
2153,homogeneous_dark,global_discrete,spatial2_discrete,-0.00023014703765511513
2153,homogeneous_dark,global_discrete,global_ttt,4.0606246329844e-05
2153,homogeneous_dark,global_discrete,spatial2_ttt,8.386734407395124e-05
2153,homogeneous_dark,spatial2_discrete,global_ttt,0.0002707532839849591
2153,homogeneous_dark,spatial2_discrete,spatial2_ttt,0.00031401438172906637
2153,homogeneous_dark,global_ttt,spatial2_ttt,4.3261097744107246e-05
2153,left_right,identity,global_direct,3.725290298461914e-09
2153,left_right,identity,spatial2_direct,0.011236205697059631
2153,left_right,identity,global_discrete,-0.002389185130596161
2153,left_right,identity,spatial2_discrete,0.02690374944359064
2153,left_right,identity,global_ttt,-0.004462935030460358
2153,left_right,identity,spatial2_ttt,0.025297517888247967
2153,left_right,global_direct,spatial2_direct,0.011236201971769333
2153,left_right,global_direct,global_discrete,-0.0023891888558864594
2153,left_right,global_direct,spatial2_discrete,0.026903745718300343
2153,left_right,global_direct,global_ttt,-0.004462938755750656
2153,left_right,global_direct,spatial2_ttt,0.02529751416295767
2153,left_right,spatial2_direct,global_discrete,-0.013625390827655792
2153,left_right,spatial2_direct,spatial2_discrete,0.01566754374653101
2153,left_right,spatial2_direct,global_ttt,-0.01569914072751999
2153,left_right,spatial2_direct,spatial2_ttt,0.014061312191188335
2153,left_right,global_discrete,spatial2_discrete,0.029292934574186802
2153,left_right,global_discrete,global_ttt,-0.0020737498998641968
2153,left_right,global_discrete,spatial2_ttt,0.027686703018844128
2153,left_right,spatial2_discrete,global_ttt,-0.031366684474051
2153,left_right,spatial2_discrete,spatial2_ttt,-0.0016062315553426743
2153,left_right,global_ttt,spatial2_ttt,0.029760452918708324
2153,quadrants,identity,global_direct,-0.005869720131158829
2153,quadrants,identity,spatial2_direct,0.0005172491073608398
2153,quadrants,identity,global_discrete,-0.11298159882426262
2153,quadrants,identity,spatial2_discrete,-0.12349889799952507
2153,quadrants,identity,global_ttt,-0.05778026953339577
2153,quadrants,identity,spatial2_ttt,-0.05902372673153877
2153,quadrants,global_direct,spatial2_direct,0.006386969238519669
2153,quadrants,global_direct,global_discrete,-0.10711187869310379
2153,quadrants,global_direct,spatial2_discrete,-0.11762917786836624
2153,quadrants,global_direct,global_ttt,-0.05191054940223694
2153,quadrants,global_direct,spatial2_ttt,-0.053154006600379944
2153,quadrants,spatial2_direct,global_discrete,-0.11349884793162346
2153,quadrants,spatial2_direct,spatial2_discrete,-0.12401614710688591
2153,quadrants,spatial2_direct,global_ttt,-0.05829751864075661
2153,quadrants,spatial2_direct,spatial2_ttt,-0.05954097583889961
2153,quadrants,global_discrete,spatial2_discrete,-0.010517299175262451
2153,quadrants,global_discrete,global_ttt,0.05520132929086685
2153,quadrants,global_discrete,spatial2_ttt,0.053957872092723846
2153,quadrants,spatial2_discrete,global_ttt,0.0657186284661293
2153,quadrants,spatial2_discrete,spatial2_ttt,0.0644751712679863
2153,quadrants,global_ttt,spatial2_ttt,-0.0012434571981430054
2153,smooth_gradient,identity,global_direct,0.0
2153,smooth_gradient,identity,spatial2_direct,0.0
2153,smooth_gradient,identity,global_discrete,0.0
2153,smooth_gradient,identity,spatial2_discrete,0.0
2153,smooth_gradient,identity,global_ttt,0.0
2153,smooth_gradient,identity,spatial2_ttt,0.0
2153,smooth_gradient,global_direct,spatial2_direct,0.0
2153,smooth_gradient,global_direct,global_discrete,0.0
2153,smooth_gradient,global_direct,spatial2_discrete,0.0
2153,smooth_gradient,global_direct,global_ttt,0.0
2153,smooth_gradient,global_direct,spatial2_ttt,0.0
2153,smooth_gradient,spatial2_direct,global_discrete,0.0
2153,smooth_gradient,spatial2_direct,spatial2_discrete,0.0
2153,smooth_gradient,spatial2_direct,global_ttt,0.0
2153,smooth_gradient,spatial2_direct,spatial2_ttt,0.0
2153,smooth_gradient,global_discrete,spatial2_discrete,0.0
2153,smooth_gradient,global_discrete,global_ttt,0.0
2153,smooth_gradient,global_discrete,spatial2_ttt,0.0
2153,smooth_gradient,spatial2_discrete,global_ttt,0.0
2153,smooth_gradient,spatial2_discrete,spatial2_ttt,0.0
2153,smooth_gradient,global_ttt,spatial2_ttt,0.0
2157,clean,identity,global_direct,0.0
2157,clean,identity,spatial2_direct,0.0
2157,clean,identity,global_discrete,0.0
2157,clean,identity,spatial2_discrete,0.0
2157,clean,identity,global_ttt,0.0
2157,clean,identity,spatial2_ttt,0.0
2157,clean,global_direct,spatial2_direct,0.0
2157,clean,global_direct,global_discrete,0.0
2157,clean,global_direct,spatial2_discrete,0.0
2157,clean,global_direct,global_ttt,0.0
2157,clean,global_direct,spatial2_ttt,0.0
2157,clean,spatial2_direct,global_discrete,0.0
2157,clean,spatial2_direct,spatial2_discrete,0.0
2157,clean,spatial2_direct,global_ttt,0.0
2157,clean,spatial2_direct,spatial2_ttt,0.0
2157,clean,global_discrete,spatial2_discrete,0.0
2157,clean,global_discrete,global_ttt,0.0
2157,clean,global_discrete,spatial2_ttt,0.0
2157,clean,spatial2_discrete,global_ttt,0.0
2157,clean,spatial2_discrete,spatial2_ttt,0.0
2157,clean,global_ttt,spatial2_ttt,0.0
2157,homogeneous_bright,identity,global_direct,0.016824688762426376
2157,homogeneous_bright,identity,spatial2_direct,0.01382504217326641
2157,homogeneous_bright,identity,global_discrete,0.03623648430220783
2157,homogeneous_bright,identity,spatial2_discrete,0.02813972532749176
2157,homogeneous_bright,identity,global_ttt,0.013434013351798058
2157,homogeneous_bright,identity,spatial2_ttt,0.013112513348460197
2157,homogeneous_bright,global_direct,spatial2_direct,-0.0029996465891599655
2157,homogeneous_bright,global_direct,global_discrete,0.01941179553978145
2157,homogeneous_bright,global_direct,spatial2_discrete,0.011315036565065384
2157,homogeneous_bright,global_direct,global_ttt,-0.003390675410628319
2157,homogeneous_bright,global_direct,spatial2_ttt,-0.003712175413966179
2157,homogeneous_bright,spatial2_direct,global_discrete,0.022411442128941417
2157,homogeneous_bright,spatial2_direct,spatial2_discrete,0.01431468315422535
2157,homogeneous_bright,spatial2_direct,global_ttt,-0.00039102882146835327
2157,homogeneous_bright,spatial2_direct,spatial2_ttt,-0.0007125288248062134
2157,homogeneous_bright,global_discrete,spatial2_discrete,-0.008096758974716067
2157,homogeneous_bright,global_discrete,global_ttt,-0.02280247095040977
2157,homogeneous_bright,global_discrete,spatial2_ttt,-0.02312397095374763
2157,homogeneous_bright,spatial2_discrete,global_ttt,-0.014705711975693703
2157,homogeneous_bright,spatial2_discrete,spatial2_ttt,-0.015027211979031563
2157,homogeneous_bright,global_ttt,spatial2_ttt,-0.0003215000033378601
2157,homogeneous_dark,identity,global_direct,0.030842376872897148
2157,homogeneous_dark,identity,spatial2_direct,0.030842376872897148
2157,homogeneous_dark,identity,global_discrete,0.05297597707249224
2157,homogeneous_dark,identity,spatial2_discrete,0.05082456860691309
2157,homogeneous_dark,identity,global_ttt,0.04694271460175514
2157,homogeneous_dark,identity,spatial2_ttt,0.04492444545030594
2157,homogeneous_dark,global_direct,spatial2_direct,0.0
2157,homogeneous_dark,global_direct,global_discrete,0.022133600199595094
2157,homogeneous_dark,global_direct,spatial2_discrete,0.01998219173401594
2157,homogeneous_dark,global_direct,global_ttt,0.016100337728857994
2157,homogeneous_dark,global_direct,spatial2_ttt,0.01408206857740879
2157,homogeneous_dark,spatial2_direct,global_discrete,0.022133600199595094
2157,homogeneous_dark,spatial2_direct,spatial2_discrete,0.01998219173401594
2157,homogeneous_dark,spatial2_direct,global_ttt,0.016100337728857994
2157,homogeneous_dark,spatial2_direct,spatial2_ttt,0.01408206857740879
2157,homogeneous_dark,global_discrete,spatial2_discrete,-0.002151408465579152
2157,homogeneous_dark,global_discrete,global_ttt,-0.0060332624707371
2157,homogeneous_dark,global_discrete,spatial2_ttt,-0.008051531622186303
2157,homogeneous_dark,spatial2_discrete,global_ttt,-0.0038818540051579475
2157,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.005900123156607151
2157,homogeneous_dark,global_ttt,spatial2_ttt,-0.0020182691514492035
2157,left_right,identity,global_direct,-0.007273919880390167
2157,left_right,identity,spatial2_direct,0.010364294052124023
2157,left_right,identity,global_discrete,-0.030567266047000885
2157,left_right,identity,spatial2_discrete,-0.013896595686674118
2157,left_right,identity,global_ttt,-0.01253606379032135
2157,left_right,identity,spatial2_ttt,-0.012715734541416168
2157,left_right,global_direct,spatial2_direct,0.01763821393251419
2157,left_right,global_direct,global_discrete,-0.023293346166610718
2157,left_right,global_direct,spatial2_discrete,-0.006622675806283951
2157,left_right,global_direct,global_ttt,-0.005262143909931183
2157,left_right,global_direct,spatial2_ttt,-0.005441814661026001
2157,left_right,spatial2_direct,global_discrete,-0.04093156009912491
2157,left_right,spatial2_direct,spatial2_discrete,-0.02426088973879814
2157,left_right,spatial2_direct,global_ttt,-0.022900357842445374
2157,left_right,spatial2_direct,spatial2_ttt,-0.02308002859354019
2157,left_right,global_discrete,spatial2_discrete,0.016670670360326767
2157,left_right,global_discrete,global_ttt,0.018031202256679535
2157,left_right,global_discrete,spatial2_ttt,0.017851531505584717
2157,left_right,spatial2_discrete,global_ttt,0.001360531896352768
2157,left_right,spatial2_discrete,spatial2_ttt,0.0011808611452579498
2157,left_right,global_ttt,spatial2_ttt,-0.00017967075109481812
2157,quadrants,identity,global_direct,-0.0050987303256988525
2157,quadrants,identity,spatial2_direct,0.011602222919464111
2157,quadrants,identity,global_discrete,0.002911783754825592
2157,quadrants,identity,spatial2_discrete,-0.008043508976697922
2157,quadrants,identity,global_ttt,0.007281821221113205
2157,quadrants,identity,spatial2_ttt,-0.0008476823568344116
2157,quadrants,global_direct,spatial2_direct,0.016700953245162964
2157,quadrants,global_direct,global_discrete,0.008010514080524445
2157,quadrants,global_direct,spatial2_discrete,-0.002944778650999069
2157,quadrants,global_direct,global_ttt,0.012380551546812057
2157,quadrants,global_direct,spatial2_ttt,0.004251047968864441
2157,quadrants,spatial2_direct,global_discrete,-0.00869043916463852
2157,quadrants,spatial2_direct,spatial2_discrete,-0.019645731896162033
2157,quadrants,spatial2_direct,global_ttt,-0.004320401698350906
2157,quadrants,spatial2_direct,spatial2_ttt,-0.012449905276298523
2157,quadrants,global_discrete,spatial2_discrete,-0.010955292731523514
2157,quadrants,global_discrete,global_ttt,0.004370037466287613
2157,quadrants,global_discrete,spatial2_ttt,-0.0037594661116600037
2157,quadrants,spatial2_discrete,global_ttt,0.015325330197811127
2157,quadrants,spatial2_discrete,spatial2_ttt,0.00719582661986351
2157,quadrants,global_ttt,spatial2_ttt,-0.008129503577947617
2157,smooth_gradient,identity,global_direct,0.0
2157,smooth_gradient,identity,spatial2_direct,0.0
2157,smooth_gradient,identity,global_discrete,0.0
2157,smooth_gradient,identity,spatial2_discrete,0.0
2157,smooth_gradient,identity,global_ttt,0.0
2157,smooth_gradient,identity,spatial2_ttt,0.0
2157,smooth_gradient,global_direct,spatial2_direct,0.0
2157,smooth_gradient,global_direct,global_discrete,0.0
2157,smooth_gradient,global_direct,spatial2_discrete,0.0
2157,smooth_gradient,global_direct,global_ttt,0.0
2157,smooth_gradient,global_direct,spatial2_ttt,0.0
2157,smooth_gradient,spatial2_direct,global_discrete,0.0
2157,smooth_gradient,spatial2_direct,spatial2_discrete,0.0
2157,smooth_gradient,spatial2_direct,global_ttt,0.0
2157,smooth_gradient,spatial2_direct,spatial2_ttt,0.0
2157,smooth_gradient,global_discrete,spatial2_discrete,0.0
2157,smooth_gradient,global_discrete,global_ttt,0.0
2157,smooth_gradient,global_discrete,spatial2_ttt,0.0
2157,smooth_gradient,spatial2_discrete,global_ttt,0.0
2157,smooth_gradient,spatial2_discrete,spatial2_ttt,0.0
2157,smooth_gradient,global_ttt,spatial2_ttt,0.0
2261,clean,identity,global_direct,0.0
2261,clean,identity,spatial2_direct,0.0
2261,clean,identity,global_discrete,0.0
2261,clean,identity,spatial2_discrete,0.0
2261,clean,identity,global_ttt,0.0
2261,clean,identity,spatial2_ttt,0.0
2261,clean,global_direct,spatial2_direct,0.0
2261,clean,global_direct,global_discrete,0.0
2261,clean,global_direct,spatial2_discrete,0.0
2261,clean,global_direct,global_ttt,0.0
2261,clean,global_direct,spatial2_ttt,0.0
2261,clean,spatial2_direct,global_discrete,0.0
2261,clean,spatial2_direct,spatial2_discrete,0.0
2261,clean,spatial2_direct,global_ttt,0.0
2261,clean,spatial2_direct,spatial2_ttt,0.0
2261,clean,global_discrete,spatial2_discrete,0.0
2261,clean,global_discrete,global_ttt,0.0
2261,clean,global_discrete,spatial2_ttt,0.0
2261,clean,spatial2_discrete,global_ttt,0.0
2261,clean,spatial2_discrete,spatial2_ttt,0.0
2261,clean,global_ttt,spatial2_ttt,0.0
2261,homogeneous_bright,identity,global_direct,0.06077334890142083
2261,homogeneous_bright,identity,spatial2_direct,0.06077334890142083
2261,homogeneous_bright,identity,global_discrete,0.0574218537658453
2261,homogeneous_bright,identity,spatial2_discrete,0.047331131994724274
2261,homogeneous_bright,identity,global_ttt,0.06005992693826556
2261,homogeneous_bright,identity,spatial2_ttt,0.05999105563387275
2261,homogeneous_bright,global_direct,spatial2_direct,0.0
2261,homogeneous_bright,global_direct,global_discrete,-0.003351495135575533
2261,homogeneous_bright,global_direct,spatial2_discrete,-0.013442216906696558
2261,homogeneous_bright,global_direct,global_ttt,-0.0007134219631552696
2261,homogeneous_bright,global_direct,spatial2_ttt,-0.0007822932675480843
2261,homogeneous_bright,spatial2_direct,global_discrete,-0.003351495135575533
2261,homogeneous_bright,spatial2_direct,spatial2_discrete,-0.013442216906696558
2261,homogeneous_bright,spatial2_direct,global_ttt,-0.0007134219631552696
2261,homogeneous_bright,spatial2_direct,spatial2_ttt,-0.0007822932675480843
2261,homogeneous_bright,global_discrete,spatial2_discrete,-0.010090721771121025
