index,low,identity_psnr,identity_ssim,T026_psnr,T026_ssim,T036_psnr,T036_ssim,T062_psnr,T062_ssim,delta_psnr_vs_T036,delta_psnr_vs_T026,delta_ssim_vs_T036
52,Train/Low/low00112.png,9.315036806140876,0.2984232922093805,19.28959541103381,0.7497026121044127,17.45447748901322,0.6683486495441501,17.013424694269055,0.6152952966790979,-0.4410527947441665,-2.2761707167647565,-0.053053352865052195
53,Train/Low/low00249.png,5.715037758036599,0.04258511129292264,6.9622549053463425,0.1652377051294715,7.332179429006237,0.17073917790161472,9.34278677464761,0.19042664201496198,2.0106073456413736,2.380531869301268,0.019687464113347264
54,Train/Low/low00187.png,10.5084065735732,0.28075322523479557,21.171262960427327,0.7177184295936683,17.608985757732142,0.6360749581037254,17.261689080132506,0.595818339406569,-0.3472966775996369,-3.909573880294822,-0.040256618697156354
55,Train/Low/low00602.png,7.19715031844011,0.1926055513939309,11.881545687409698,0.5482559045973087,14.036801053427768,0.525452633194819,21.711241710534317,0.48201008661176026,7.674440657106549,9.829696023124619,-0.043442546583058794
56,Train/Low/low00526.png,4.6819032722100555,0.10549627886468742,8.126274166977122,0.26216605608891375,9.16849197773076,0.2902027473753523,13.57609762566863,0.3755291434808505,4.407605647937871,5.449823458691508,0.08532639610549819
57,Train/Low/low00633.png,6.564315808975348,0.23325116146982017,10.146988187803029,0.5158664018741936,10.858760533772585,0.5216269056710358,12.411744418947592,0.5419086407789635,1.5529838851750064,2.2647562311445633,0.020281735107927745
58,Train/Low/low00246.png,10.15735484730721,0.09930252141117292,13.7674733328582,0.41394253799633857,15.297900284550776,0.40546179689904255,21.685205282904047,0.4225603086659836,6.387304998353271,7.917731950045846,0.01709851176694105
59,Train/Low/low00587.png,7.263631922160613,0.16818912711673484,10.37754190402028,0.5061335948638599,11.734766953051361,0.498236419411944,15.614332307928173,0.4633555220822935,3.879565354876812,5.236790403907893,-0.034880897329650495
60,Train/Low/low00333.png,7.345493843416326,0.07832966516434449,8.403887415126729,0.07819286895693191,7.940949884721577,0.08163716157064428,10.806678822907829,0.05999779203717023,2.865728938186252,2.4027914077811,-0.021639369533474048
61,Train/Low/low00156.png,6.5025673512404625,0.06788499861110886,8.921823985121536,0.2976433664036089,11.348327927514543,0.3848346646076726,13.374276518041231,0.4069253536544503,2.0259485905266885,4.452452532919695,0.02209068904677769
62,Train/Low/low00489.png,6.792935102422167,0.11105930449046154,9.022078304034634,0.31058477555908115,10.421238824204968,0.34223256082472076,13.343541177108547,0.41750737322242415,2.9223023529035785,4.321462873073912,0.0752748123977034
63,Train/Low/low00612.png,8.647521512463388,0.2611204883480626,16.55659617189975,0.6709183067651818,15.676282137828522,0.5600873826392331,19.780004945310132,0.564023664685018,4.10372280748161,3.223408773410384,0.003936282045784889
64,Train/Low/low00572.png,7.602979949825501,0.3278505042687309,15.572870372614332,0.7000033529322571,14.643388860763451,0.6409784705596848,17.85468462017147,0.627348612399266,3.211295759408017,2.2818142475571364,-0.01362985816041884
65,Train/Low/low00129.png,4.811606492651188,0.23562061456926744,10.632226926671095,0.6853299079029683,12.509483945201223,0.6401079523743143,21.40859099622116,0.6709512562678651,8.899107051019937,10.776364069550066,0.030843303893550833
66,Train/Low/low00221.png,10.058356804918553,0.3815150044746107,22.832859726919175,0.792368584916353,14.821924270352536,0.6647797934471382,15.498684380821397,0.6369195473599025,0.6767601104688605,-7.334175346097778,-0.027860246087235696
