index,low,winner,best_step,identity_best_step,selected_best_step,seconds,identity_mse,identity_psnr,identity_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,t028_psnr,t028_ssim,delta_psnr,delta_ssim,full_wb_psnr,full_wb_ssim,wb_minus_common_psnr,wb_minus_common_ssim,ev_00,ev_01,ev_10,ev_11,gamma_00,gamma_01,gamma_10,gamma_11,common_gain_00,common_gain_01,common_gain_10,common_gain_11
46,Train/Low/low00247.png,T026A_selected,500,500,500,12.269545095972717,0.0006451999108463662,31.90305701293823,0.8278239248107407,0.0006389822412710881,31.945112116775075,0.8341827116309076,0.0006389822412710881,31.945112116775075,0.8341827116309076,31.938337985432973,0.8356463063500776,0.006774131342101697,-0.0014635947191700138,31.96853915580705,0.8342713263608403,0.023427039031975738,8.861472993271224e-05,1.0416053533554077,1.487999677658081,1.4922776222229004,1.1066508293151855,0.5475819706916809,0.5910101532936096,0.6046822667121887,0.5962904095649719,1.1788902282714844,1.037600040435791,1.0523428916931152,1.2179657220840454
47,Train/Low/low00326.png,T026A_selected,500,500,500,12.319325126009062,0.021740853529539982,16.627234098406678,0.16089012293405203,0.02173623799217912,16.628156194317057,0.16091203758289632,0.02173623799217912,16.628156194317057,0.16091203758289632,15.148901107740286,0.18636588126373277,1.4792550865767709,-0.025453843680836447,16.754834122453957,0.15983853495693726,0.1266779281368997,-0.0010735026259590663,-0.5,0.7640565037727356,-0.5,-0.3005463182926178,0.5121660232543945,0.5038672089576721,0.5172227621078491,0.6069700717926025,1.6583664417266846,1.07931649684906,1.5456836223602295,1.7596865892410278
48,Train/Low/low00385.png,identity,500,500,500,12.231213719001971,0.04882249979634174,13.113799877217163,0.09784176679263193,0.04883865414980783,13.112363124455282,0.09779906443411837,0.04882249979634174,13.113799877217163,0.09784176679263193,9.346060566172868,0.1297355456235523,3.767739311044295,-0.03189377883092037,13.299584852981532,0.09888943789653795,0.1857849757643688,0.0010476711039060227,0.0,-0.01026652567088604,-0.28984448313713074,-0.29130318760871887,0.5039755702018738,0.5050486326217651,0.5163150429725647,0.5068985223770142,1.9781895875930786,1.9483944177627563,1.8194098472595215,1.8381469249725342
49,Train/Low/low00295.png,T026A_selected,500,500,500,12.166335737972986,0.01585170696790175,17.999239645613883,0.1824219286454257,0.015812838752222218,18.0099015766066,0.18502576930364198,0.015812838752222218,18.0099015766066,0.18502576930364198,16.36504450109727,0.21349163056057138,1.6448570755093321,-0.028465861256929403,18.19062835829081,0.18617863721922498,0.18072678168420708,0.0011528679155830002,-0.5,-0.2928416430950165,1.3360235691070557,0.6227535009384155,0.5113995671272278,0.5062227249145508,0.5413104295730591,0.560119092464447,1.5542833805084229,1.4546051025390625,0.8096001148223877,1.0653562545776367
50,Train/Low/low00331.png,identity,500,500,500,12.163100692036096,0.06533331295781832,11.84865318806683,0.053917950851012836,0.06534526142126051,11.84785900251969,0.05391025002564252,0.06533331295781832,11.84865318806683,0.053917950851012836,10.04121753415211,0.0752121667646597,1.8074356539147196,-0.021294215913646858,12.0728206225502,0.053648201729313436,0.22416743448336973,-0.00026974912169940024,-0.07344723492860794,-0.16649629175662994,-0.3505358099937439,-0.2311893105506897,0.5032193064689636,0.5028502345085144,0.5034195780754089,0.5036813020706177,1.9183199405670166,1.8869562149047852,1.81749427318573,1.8687338829040527
51,Train/Low/low00124.png,T026A_selected,500,500,500,12.258483421988785,0.008127978267880396,20.900174662501463,0.4698713507782732,0.007937364273437995,21.003236879426005,0.47341010043734616,0.007937364273437995,21.003236879426005,0.47341010043734616,15.379345743569191,0.5380882879897151,5.623891135856814,-0.06467818755236893,21.07459542889387,0.4727736723439704,0.07135854946786324,-0.0006364280933757738,1.4101685285568237,1.7521178722381592,1.8228404521942139,1.5770289897918701,0.5015802383422852,0.5046055912971497,0.5028193593025208,0.5032804608345032,1.6103492975234985,1.4235903024673462,1.4474812746047974,1.6015022993087769
52,Train/Low/low00196.png,T026A_selected,500,500,500,12.327987728989683,0.004473853807981181,23.493182114384048,0.3937868733443347,0.004342793615332167,23.62230809332719,0.4003611998748018,0.004342793615332167,23.62230809332719,0.4003611998748018,17.979762491707117,0.47988540744368785,5.642545601620075,-0.07952420756888606,24.040895332104228,0.39817847018419644,0.41858723877703596,-0.002182729690605345,1.5110896825790405,1.800955057144165,1.7443333864212036,1.473024845123291,0.5049019455909729,0.5029508471488953,0.5065320134162903,0.5033242106437683,1.523247480392456,1.4662895202636719,1.3870677947998047,1.6103310585021973
53,Train/Low/low00627.png,T026A_selected,493,500,493,12.041711858997587,0.004180280591167141,23.78794566285798,0.5883774591678672,0.004179795305703158,23.788449861149935,0.5890631199988291,0.004179795305703158,23.788449861149935,0.5890631199988291,22.048508436950883,0.6347742815121099,1.7399414241990527,-0.04571116151328081,23.970041282618368,0.5877154836280154,0.18159142146843266,-0.0013476363708136985,1.5104258060455322,1.7572046518325806,1.7251513004302979,1.5832481384277344,0.6208640933036804,0.6364657282829285,0.5718514919281006,0.5993523001670837,1.4987659454345703,1.365896463394165,1.2586359977722168,1.404677391052246
54,Train/Low/low00057.png,T026A_selected,500,500,500,11.923376216029283,0.002362000241170585,26.2672006237913,0.7198795787899621,0.0022391510741565767,26.499166038487708,0.7251775257661229,0.0022391510741565767,26.499166038487708,0.7251775257661229,23.44781861517221,0.7417628503002508,3.051347423315498,-0.016585324534127865,26.660316459011767,0.7250994721190102,0.16115042052405926,-7.805364711277463e-05,1.4975619316101074,1.732109546661377,1.7601220607757568,1.4407472610473633,0.5090920925140381,0.5054612159729004,0.5059756636619568,0.5098164677619934,1.3123838901519775,1.2080883979797363,1.1792871952056885,1.3390604257583618
55,Train/Low/low00165.png,T026A_selected,500,500,500,12.083919267985038,0.007901366935194058,21.022977693351216,0.4302261417100392,0.007828048696980441,21.06346481332367,0.43138092312333426,0.007828048696980441,21.06346481332367,0.43138092312333426,15.698776323899414,0.48091660477135034,5.364688489424255,-0.04953568164801608,21.19195141780713,0.4305696484728577,0.1284866044834594,-0.0008112746504765345,1.8531126976013184,1.8405429124832153,1.8756158351898193,1.6851887702941895,0.5123059153556824,0.5030360817909241,0.5028398036956787,0.503947377204895,1.4913321733474731,1.50859534740448,1.477983832359314,1.5889350175857544
