tau,mean_delta_psnr,median_delta_psnr,regressions_t026,worst_delta_t026,mean_delta_ssim,eligible
0.010184184087568795,-0.9757168657124783,-0.7019207762578468,58,-9.277435731532417,-0.10077907180043714,False
0.010188947101359817,-0.9740816088153522,-0.7019207762578468,58,-9.277435731532417,-0.10058769455562394,False
0.010192865295336053,-0.9722109463331673,-0.7019207762578468,58,-9.277435731532417,-0.10040026679533483,False
0.010193740239821766,-0.9695532877203429,-0.7019207762578468,58,-9.277435731532417,-0.1004583421568621,False
0.010196879400671781,-0.9695532877203429,-0.7019207762578468,58,-9.277435731532417,-0.1004583421568621,False
0.010201152644403055,-0.9677068748642573,-0.7019207762578468,58,-9.277435731532417,-0.10030418776897308,False
0.01021279952402511,-0.9656789774562633,-0.7019207762578468,58,-9.277435731532417,-0.10017657622868611,False
0.010216691119202039,-0.9638549262483487,-0.6451242880551411,58,-9.277435731532417,-0.1000782439321068,False
0.0102245211994543,-0.9619399088255808,-0.6451242880551411,58,-9.277435731532417,-0.099914635298317,False
0.0102290255575661,-0.9496616506297332,-0.6451242880551411,58,-9.277435731532417,-0.09994592584284265,False
0.010240294955385034,-0.9496616506297332,-0.6451242880551411,58,-9.277435731532417,-0.09994592584284265,False
0.010245207656511839,-0.9496616506297332,-0.6451242880551411,58,-9.277435731532417,-0.09994592584284265,False
0.010247510561677907,-0.9476174710173814,-0.6451242880551411,58,-9.277435731532417,-0.09975454134389619,False
0.010255242750076528,-0.9454503670771488,-0.6451242880551411,58,-9.277435731532417,-0.09963407205262911,False
0.01026588503098553,-0.9371992511827805,-0.6451242880551411,58,-9.277435731532417,-0.09967434621132121,False
0.010273133992782717,-0.9202612114467282,-0.6451242880551411,58,-9.277435731532417,-0.09964741517888662,False
0.010278077128948973,-0.9183349901625029,-0.6451242880551411,58,-9.277435731532417,-0.09955559268764842,False
0.01028048828581531,-0.9162582792731194,-0.6451242880551411,58,-9.277435731532417,-0.09939272394849884,False
0.01028182857715865,-0.9252088194009497,-0.6451242880551411,58,-9.277435731532417,-0.09950696167626166,False
0.010286526140595905,-0.9158490137870443,-0.5767343804181322,58,-9.277435731532417,-0.09948766506071427,False
0.010287553712439952,-0.9060243216282443,-0.5767343804181322,58,-9.277435731532417,-0.09947900904803893,False
0.010292943876060945,-0.9060243216282443,-0.5767343804181322,58,-9.277435731532417,-0.09947900904803893,False
0.010293878710003576,-0.9017679641877464,-0.5767343804181322,58,-9.277435731532417,-0.09933856105758611,False
0.010296109011406245,-0.898573865627057,-0.5767343804181322,58,-9.277435731532417,-0.09930749819171146,False
0.01030503286531703,-0.8965543947126957,-0.5767343804181322,58,-9.277435731532417,-0.09914650409461041,False
0.010309061697765475,-0.8942483084965496,-0.5767343804181322,57,-9.277435731532417,-0.09903452769978649,False
0.01031113853997267,-0.8920207635360139,-0.5767343804181322,57,-9.277435731532417,-0.09884177620903564,False
0.010311339205966143,-0.8867955125658779,-0.5767343804181322,57,-9.277435731532417,-0.09883346649462968,False
0.010314967952165488,-0.8792452333258938,-0.5767343804181322,57,-9.277435731532417,-0.09875007552264807,False
0.010315893996632861,-0.8758002445483318,-0.5767343804181322,57,-9.277435731532417,-0.09869724503603164,False
0.010317519196035258,-0.8740852210819373,-0.5767343804181322,57,-9.277435731532417,-0.09850645555962341,False
0.010345047319295288,-0.8718408457479058,-0.5767343804181322,57,-9.277435731532417,-0.09834640874392926,False
0.010347679814786393,-0.869816331790552,-0.5767343804181322,57,-9.277435731532417,-0.09826169699188286,False
0.010361013059564361,-0.869816331790552,-0.5767343804181322,57,-9.277435731532417,-0.09826169699188286,False
0.010373353615840464,-0.8673731152061813,-0.5148671638025664,57,-9.277435731532417,-0.09815927865767123,False
0.010384301777988339,-0.8649527461617221,-0.5148671638025664,57,-9.277435731532417,-0.09796799899520232,False
0.010394079816980178,-0.8635468409696523,-0.5148671638025664,57,-9.277435731532417,-0.0980222366227791,False
0.010408840651880889,-0.8576701865423294,-0.5148671638025664,57,-9.277435731532417,-0.09806563493877035,False
0.010418473263914305,-0.8552531379411893,-0.5148671638025664,57,-9.277435731532417,-0.09791046430759573,False
0.010419385397294145,-0.8469373657150787,-0.5148671638025664,57,-9.277435731532417,-0.09795776847831503,False
0.010423066865363439,-0.8447336122478774,-0.5148671638025664,57,-9.277435731532417,-0.09779112065915374,False
0.010425330762699407,-0.8426161238296024,-0.5148671638025664,57,-9.277435731532417,-0.09771393363405297,False
0.010433391613369676,-0.8426161238296024,-0.5148671638025664,57,-9.277435731532417,-0.09771393363405297,False
0.010448085993312315,-0.840039451952779,-0.46444806952506656,57,-9.277435731532417,-0.09762184818080717,False
0.010465542712825252,-0.8279067843824468,-0.46444806952506656,57,-9.277435731532417,-0.09765603996288112,False
0.010465918229029982,-0.8261223565967682,-0.46444806952506656,57,-9.277435731532417,-0.09746919411972069,False
0.01046740575831,-0.8235003207882008,-0.46444806952506656,57,-9.277435731532417,-0.09728235803645212,False
0.01046903673199323,-0.8029214071189265,-0.46444806952506656,57,-9.277435731532417,-0.09735222953940958,False
0.010475530163755183,-0.8029214071189265,-0.46444806952506656,57,-9.277435731532417,-0.09735222953940958,False
0.010487816730128592,-0.7927634790340733,-0.46444806952506656,57,-9.277435731532417,-0.09735649746654897,False
0.010490154929797045,-0.8035102575851388,-0.46444806952506656,57,-9.277435731532417,-0.09747060944746062,False
0.010491785025461692,-0.799038038751226,-0.3926327531007292,57,-9.277435731532417,-0.09734948420032605,False
0.010500970645721364,-0.796444536004154,-0.3926327531007292,57,-9.277435731532417,-0.09720113589119289,False
0.010502637432399167,-0.796444536004154,-0.3926327531007292,57,-9.277435731532417,-0.09720113589119289,False
0.01050539449383597,-0.7786355954913735,-0.3926327531007292,57,-9.277435731532417,-0.09720734694627076,False
0.010510692859040984,-0.7755774533995742,-0.3926327531007292,57,-9.277435731532417,-0.09719217242038589,False
0.010510755947237311,-0.77337380107105,-0.3926327531007292,57,-9.277435731532417,-0.09712274173212235,False
0.01052038447812658,-0.7630121279542107,-0.3926327531007292,57,-9.277435731532417,-0.09712811592430758,False
0.010533533113936717,-0.7603076242136004,-0.3926327531007292,57,-9.277435731532417,-0.09704685001354978,False
0.010535372661112305,-0.7603076242136004,-0.3926327531007292,57,-9.277435731532417,-0.09704685001354978,False
0.01054300729207696,-0.7567930183461147,-0.3926327531007292,57,-9.277435731532417,-0.09700494455530041,False
0.01054440478780035,-0.7514609285066827,-0.3926327531007292,57,-9.277435731532417,-0.0963694497507665,False
0.010545904458620657,-0.7514609285066827,-0.3926327531007292,57,-9.277435731532417,-0.0963694497507665,False
0.010549189109626964,-0.7500338265632923,-0.3926327531007292,57,-9.277435731532417,-0.0962127674335971,False
0.010553077540459975,-0.7500338265632923,-0.3926327531007292,57,-9.277435731532417,-0.0962127674335971,False
0.010556552298302636,-0.7476347349888155,-0.3926327531007292,57,-9.277435731532417,-0.09604188887710702,False
0.010560696240916436,-0.7460663029639162,-0.3926327531007292,57,-9.277435731532417,-0.09587752907540692,False
0.010560907643279493,-0.7432346673166159,-0.3926327531007292,57,-9.277435731532417,-0.09569810545988386,False
0.010565366702623317,-0.7432346673166159,-0.3926327531007292,57,-9.277435731532417,-0.09569810545988386,False
0.010571935650315941,-0.7432346673166159,-0.3926327531007292,57,-9.277435731532417,-0.09569810545988386,False
0.010579797712523833,-0.7415156602677411,-0.3926327531007292,57,-9.277435731532417,-0.09552776120781563,False
0.010580747104312914,-0.7334617368975157,-0.3926327531007292,57,-9.277435731532417,-0.09546920691384861,False
0.010581943418036149,-0.7334617368975157,-0.3926327531007292,57,-9.277435731532417,-0.09546920691384861,False
0.010592684153370476,-0.7306894284428593,-0.3926327531007292,56,-9.277435731532417,-0.0953294372519621,False
0.010603622401332318,-0.7284078349653101,-0.3926327531007292,56,-9.277435731532417,-0.09526781857574519,False
0.010607265153720687,-0.7265291292165773,-0.3926327531007292,56,-9.277435731532417,-0.09509354777706067,False
0.010611421291071331,-0.7265291292165773,-0.3926327531007292,56,-9.277435731532417,-0.09509354777706067,False
0.01062898689027973,-0.7237045248417547,-0.3926327531007292,56,-9.277435731532417,-0.09502325045850435,False
0.010635920490923828,-0.7218646404490616,-0.3926327531007292,56,-9.277435731532417,-0.09484381120595776,False
0.010643653864101703,-0.71981739742559,-0.3926327531007292,56,-9.277435731532417,-0.09466798177474485,False
0.01066512516269338,-0.7167693707285541,-0.3926327531007292,55,-9.277435731532417,-0.09449878251753668,False
0.010670270796335195,-0.7145337563616185,-0.3926327531007292,55,-9.277435731532417,-0.09447236196158235,False
0.010689589235654658,-0.7123096076225326,-0.3926327531007292,55,-9.277435731532417,-0.09429757409297926,False
0.010693644994062,-0.7093578204920381,-0.3926327531007292,55,-9.277435731532417,-0.09416788356253335,False
0.010699446693208738,-0.7201025634380877,-0.4496774396943213,55,-9.277435731532417,-0.09427940123586817,False
0.010700991689892933,-0.709165901774376,-0.4496774396943213,55,-9.277435731532417,-0.0943035636398649,False
0.01070292014790961,-0.704489135257368,-0.4496774396943213,55,-9.277435731532417,-0.09420154143420936,False
0.010703454522932334,-0.7021391713394882,-0.4496774396943213,55,-9.277435731532417,-0.09414762991105646,False
0.010706764375118905,-0.6995341078007086,-0.4496774396943213,55,-9.277435731532417,-0.09397416411564143,False
0.01072201402218889,-0.6971556827024434,-0.4496774396943213,55,-9.277435731532417,-0.09395067733532281,False
0.010733362331148133,-0.6811735285615359,-0.4496774396943213,55,-9.277435731532417,-0.09398540736768972,False
0.010733582813742273,-0.6782386175860444,-0.4496774396943213,55,-9.277435731532417,-0.09392597478328385,False
0.010735932991461146,-0.6753704889261865,-0.4496774396943213,55,-9.277435731532417,-0.09392456603943612,False
0.01074549612584685,-0.6729617819927495,-0.4496774396943213,55,-9.277435731532417,-0.09375354847223338,False
0.010755409778994756,-0.6621525902475094,-0.4496774396943213,55,-9.277435731532417,-0.09377235140524963,False
0.01077763395301745,-0.6585904461212156,-0.4496774396943213,55,-9.277435731532417,-0.09374034953746156,False
0.010780302518408339,-0.6553207757034766,-0.4496774396943213,55,-9.277435731532417,-0.09358388674472266,False
0.010780630981761179,-0.6527927717280042,-0.4496774396943213,55,-9.277435731532417,-0.09356349600431313,False
0.01080371321020129,-0.6496627291106247,-0.3926327531007292,55,-9.277435731532417,-0.09344507063579231,False
0.010809695442106294,-0.6472552070636555,-0.3926327531007292,55,-9.277435731532417,-0.09339862007477913,False
0.010811875498650734,-0.6446552572495368,-0.3926327531007292,55,-9.277435731532417,-0.0932341041335242,False
0.010828362526193113,-0.6479421830714128,-0.3926327531007292,55,-9.277435731532417,-0.09331902849272422,False
0.010829326188094138,-0.6460646946630534,-0.3926327531007292,54,-9.277435731532417,-0.09315036428048382,False
0.010846553813232464,-0.6433810629666027,-0.3926327531007292,54,-9.277435731532417,-0.09313321907769977,False
0.010846849699118258,-0.640347756910681,-0.3926327531007292,54,-9.277435731532417,-0.0930842903564804,False
0.010859423022432839,-0.6318044317552733,-0.3926327531007292,54,-9.277435731532417,-0.09304792882609121,False
0.010875092869489754,-0.6289835653664163,-0.3926327531007292,54,-9.277435731532417,-0.09287371248168176,False
0.01088909952053032,-0.6261869651053842,-0.3926327531007292,53,-9.277435731532417,-0.0927182969677568,False
0.010906574968752117,-0.6226922782734746,-0.3926327531007292,53,-9.277435731532417,-0.0925766522268341,False
0.010920134420556596,-0.6142071428026261,-0.38447823282935856,53,-9.277435731532417,-0.09167082238328449,False
0.010920146574981863,-0.6113625260857635,-0.38447823282935856,53,-9.277435731532417,-0.09165704787752414,False
0.010921705239961685,-0.6089092913127819,-0.38447823282935856,53,-9.277435731532417,-0.0916176921298465,False
0.010922717898299919,-0.6056043380859958,-0.38447823282935856,53,-9.277435731532417,-0.09151138822069779,False
0.010923153873924065,-0.6044679858270036,-0.38447823282935856,53,-9.277435731532417,-0.09144293396670199,False
0.010924623607914604,-0.592865265564493,-0.38447823282935856,53,-9.277435731532417,-0.09148320190533499,False
0.01092479526243522,-0.592865265564493,-0.38447823282935856,53,-9.277435731532417,-0.09148320190533499,False
0.010926527103837185,-0.5879994366418374,-0.38447823282935856,53,-9.277435731532417,-0.09139951090130095,False
0.010934141135030741,-0.5867842728721269,-0.38447823282935856,52,-9.277435731532417,-0.09133582845980158,False
0.010936852399204415,-0.5867842728721269,-0.38447823282935856,52,-9.277435731532417,-0.09133582845980158,False
0.010953250318857142,-0.5854911358452916,-0.38447823282935856,52,-9.277435731532417,-0.09127750283025383,False
0.010955850669035457,-0.5854911358452916,-0.38447823282935856,52,-9.277435731532417,-0.09127750283025383,False
0.010959046279402489,-0.5769219106358038,-0.38447823282935856,52,-9.277435731532417,-0.09133441498124795,False
0.010968483530872647,-0.5738041427130651,-0.38447823282935856,52,-9.277435731532417,-0.09129541116713229,False
0.010970279620655887,-0.5711762100164686,-0.38447823282935856,52,-9.277435731532417,-0.09130551799822738,False
0.010977460875626918,-0.5681791531815954,-0.38447823282935856,52,-9.277435731532417,-0.09116153634659366,False
0.010980585502001265,-0.5668099009959302,-0.38447823282935856,52,-9.277435731532417,-0.09110896238374147,False
0.010981437094457468,-0.5668099009959302,-0.38447823282935856,52,-9.277435731532417,-0.09110896238374147,False
0.01098213884996793,-0.5557201960649594,-0.38447823282935856,52,-9.277435731532417,-0.09113550025685445,False
0.011001838707780551,-0.5527101480850432,-0.38447823282935856,52,-9.277435731532417,-0.09112518785364898,False
0.011013118270830523,-0.5527101480850432,-0.38447823282935856,52,-9.277435731532417,-0.09112518785364898,False
0.011016163082801341,-0.551267731880082,-0.38447823282935856,52,-9.277435731532417,-0.09107857240619648,False
0.011018291434401377,-0.5476821362164039,-0.38447823282935856,52,-9.277435731532417,-0.09105534269002946,False
0.011028807618375842,-0.5476821362164039,-0.38447823282935856,52,-9.277435731532417,-0.09105534269002946,False
0.011038680094554422,-0.545195828527728,-0.38447823282935856,52,-9.277435731532417,-0.09102261845324142,False
0.011038807511512138,-0.5434085794021938,-0.38447823282935856,52,-9.277435731532417,-0.09080613572525191,False
0.011039568073768456,-0.5428277348767425,-0.38447823282935856,52,-9.277435731532417,-0.09074119006111843,False
0.011042710979754818,-0.5428277348767425,-0.38447823282935856,52,-9.277435731532417,-0.09074119006111843,False
0.01104398889202561,-0.5391069904154101,-0.38447823282935856,52,-9.277435731532417,-0.09061591850301198,False
0.011045570812771268,-0.5384644935788148,-0.38447823282935856,52,-9.277435731532417,-0.09054740053660888,False
0.011047859443586187,-0.5365712925579751,-0.38447823282935856,52,-9.277435731532417,-0.09039257784121496,False
0.01105035032680419,-0.5330972004149623,-0.38447823282935856,52,-9.277435731532417,-0.09029890116224447,False
0.01105038922390295,-0.5330972004149623,-0.38447823282935856,52,-9.277435731532417,-0.09029890116224447,False
0.011050861104174437,-0.5330972004149623,-0.38447823282935856,52,-9.277435731532417,-0.09029890116224447,False
0.011057394024022628,-0.5323891055051229,-0.38447823282935856,52,-9.277435731532417,-0.09022747326803478,False
0.011059814320144218,-0.5308776116891447,-0.38447823282935856,52,-9.277435731532417,-0.09018684796256055,False
0.011062436307076146,-0.5308776116891447,-0.38447823282935856,52,-9.277435731532417,-0.09018684796256055,False
0.011062784498901166,-0.5278323324020022,-0.38447823282935856,52,-9.277435731532417,-0.09001386752322477,False
0.01107556367477732,-0.5270548617242016,-0.38447823282935856,52,-9.277435731532417,-0.08994035072809949,False
0.011077113018019837,-0.5238555674729475,-0.38447823282935856,52,-9.277435731532417,-0.08980975647570798,False
0.011092038702408954,-0.5206768881573712,-0.38447823282935856,52,-9.277435731532417,-0.0898029583477238,False
0.011092655567571028,-0.5206768881573712,-0.38447823282935856,52,-9.277435731532417,-0.0898029583477238,False
0.011097160777900152,-0.5174904555877267,-0.38447823282935856,52,-9.277435731532417,-0.08977314676736407,False
0.011100555976167268,-0.5166400731507248,-0.38447823282935856,52,-9.277435731532417,-0.08969849723336998,False
0.011108366970559364,-0.5124571944010272,-0.38447823282935856,52,-9.277435731532417,-0.08916157213100874,False
0.01110914894207795,-0.5114648739758502,-0.38447823282935856,52,-9.277435731532417,-0.08905008156822332,False
0.011111297003105482,-0.5098895304105434,-0.38447823282935856,52,-9.277435731532417,-0.08901532829121647,False
0.011112483552674187,-0.5098895304105434,-0.38447823282935856,52,-9.277435731532417,-0.08901532829121647,False
0.011115474326448377,-0.50879641293869,-0.38447823282935856,52,-9.277435731532417,-0.08889998542670498,False
0.011121121925052066,-0.50879641293869,-0.38447823282935856,52,-9.277435731532417,-0.08889998542670498,False
0.011127746937017681,-0.5075965426316291,-0.36936803572595656,52,-9.277435731532417,-0.08878227962043385,False
0.011132816015893143,-0.506670076933983,-0.36936803572595656,52,-9.277435731532417,-0.08870755591848928,False
0.01113367507747128,-0.506670076933983,-0.36936803572595656,52,-9.277435731532417,-0.08870755591848928,False
0.011139361118222528,-0.506670076933983,-0.36936803572595656,52,-9.277435731532417,-0.08870755591848928,False
0.011146460949477507,-0.505357833992789,-0.3333707443202001,52,-9.277435731532417,-0.08858917207496982,False
0.011148995237706101,-0.4963627923623629,-0.3333707443202001,52,-9.277435731532417,-0.08857197682129046,False
0.011149596520710046,-0.4963627923623629,-0.3333707443202001,52,-9.277435731532417,-0.08857197682129046,False
0.011156649128724584,-0.48438669986590177,-0.3333707443202001,52,-9.277435731532417,-0.08862457183147923,False
0.011159806934022626,-0.48188052105490603,-0.3333707443202001,52,-9.277435731532417,-0.08859794548428722,False
0.011161504592705486,-0.47684572683195126,-0.3333707443202001,52,-9.277435731532417,-0.08853138045333145,False
0.011168469031632508,-0.47684572683195126,-0.3333707443202001,52,-9.277435731532417,-0.08853138045333145,False
0.011170443683734505,-0.47521285000678587,-0.3333707443202001,52,-9.277435731532417,-0.08850225980185356,False
0.011172067678488854,-0.4737830827472525,-0.3333707443202001,51,-9.277435731532417,-0.08838501038991224,False
0.011172915874509312,-0.47277781970550997,-0.3333707443202001,51,-9.277435731532417,-0.08831132270560044,False
0.01118003128181703,-0.47596342695496285,-0.3333707443202001,51,-9.277435731532417,-0.08838478202637931,False
0.011186162022007505,-0.472328414590782,-0.3333707443202001,51,-9.277435731532417,-0.08830388642569897,False
0.011188164533833195,-0.4689274893413449,-0.3333707443202001,51,-9.277435731532417,-0.08818815963871836,False
0.011189951193459766,-0.4689274893413449,-0.3333707443202001,51,-9.277435731532417,-0.08818815963871836,False
0.01119107363396111,-0.4655786658895533,-0.3333707443202001,51,-9.277435731532417,-0.08818488142990479,False
0.011192422337476016,-0.4616336231665331,-0.27473480181118237,51,-9.277435731532417,-0.08807695395809258,False
0.01119666916816651,-0.4825442908913513,-0.27473480181118237,51,-9.277435731532417,-0.0881712635683937,False
0.01120064424905681,-0.4714565960676657,-0.27473480181118237,51,-9.277435731532417,-0.0882011996863099,False
0.011204892563723423,-0.46990480218580727,-0.27473480181118237,51,-9.277435731532417,-0.08808694353507765,False
0.011211952327722742,-0.46755937627149646,-0.27473480181118237,51,-9.277435731532417,-0.08810631387429683,False
0.01122107397130779,-0.46647318256822834,-0.27473480181118237,51,-9.277435731532417,-0.0880347660840484,False
0.011231896054014744,-0.46323550463292745,-0.27473480181118237,51,-9.277435731532417,-0.08801328063361,False
0.011236820047543077,-0.4615524363455536,-0.27473480181118237,51,-9.277435731532417,-0.08798945567613085,False
0.011243737745216463,-0.4615524363455536,-0.27473480181118237,51,-9.277435731532417,-0.08798945567613085,False
0.01124530091650318,-0.4598749302302331,-0.27473480181118237,51,-9.277435731532417,-0.08788000619633646,False
0.01126322336327348,-0.4562914404699701,-0.27473480181118237,51,-9.277435731532417,-0.08786436815229605,False
0.011269358220369303,-0.45528918397312174,-0.27473480181118237,51,-9.277435731532417,-0.08772867590000971,False
0.011271044300828361,-0.4520127009548088,-0.27473480181118237,51,-9.277435731532417,-0.0875590137661158,False
0.011277597779452994,-0.4508441518556067,-0.27473480181118237,51,-9.277435731532417,-0.08749063762542417,False
0.011284251017097492,-0.4483315614146634,-0.27473480181118237,51,-9.277435731532417,-0.08746953085133324,False
0.011290267395621681,-0.4472231097428647,-0.27473480181118237,51,-9.277435731532417,-0.08732128894504307,False
0.011292906986378448,-0.4453399658163177,-0.27473480181118237,51,-9.277435731532417,-0.08718285735730617,False
0.011293484327084954,-0.44353407310745074,-0.27473480181118237,51,-9.277435731532417,-0.08707988914460099,False
0.01129919826051224,-0.4400157491597196,-0.27473480181118237,51,-9.277435731532417,-0.08708008593604973,False
0.01130018477594678,-0.4400157491597196,-0.27473480181118237,51,-9.277435731532417,-0.08708008593604973,False
0.011309982218632697,-0.438290744286476,-0.27473480181118237,51,-9.277435731532417,-0.08706115213813805,False
0.011310454552119344,-0.4346916633722986,-0.1995627614910198,51,-9.277435731532417,-0.08696124651679872,False
0.011319330733685113,-0.43346875597624346,-0.1995627614910198,51,-9.277435731532417,-0.08680050122158653,False
0.011329622219649548,-0.42968374595248343,-0.1995627614910198,51,-9.277435731532417,-0.08673221901983044,False
0.011342842907315355,-0.42843223349026843,-0.16368579759382929,50,-9.277435731532417,-0.08666792634045631,False
0.011349638176264703,-0.42649647961456966,-0.16368579759382929,50,-9.277435731532417,-0.08657289174065193,False
0.011351528360195694,-0.4223322023084156,-0.07485815687533481,50,-9.277435731532417,-0.08648267256574162,False
0.011357543230581232,-0.42098645570133364,-0.07485815687533481,50,-9.277435731532417,-0.08630979848858429,False
0.011358586898666865,-0.42098645570133364,-0.07485815687533481,50,-9.277435731532417,-0.08630979848858429,False
0.011371303296658851,-0.4177162851817276,-0.07485815687533481,50,-9.277435731532417,-0.08629570547463272,False
0.011389361540010828,-0.4159583540748297,-0.07485815687533481,50,-9.277435731532417,-0.0862812147940265,False
0.011391874673906698,-0.4277956284874168,-0.07485815687533481,50,-9.277435731532417,-0.08636607812494573,False
0.011393772395734992,-0.4160500228176089,-0.07485815687533481,50,-9.277435731532417,-0.08642732423108992,False
0.011405772169600493,-0.4145729382588075,-0.07485815687533481,50,-9.277435731532417,-0.08624305947487997,False
0.011406109192929278,-0.4093940144583222,-0.07485815687533481,50,-9.277435731532417,-0.08619208250646572,False
0.011412215693719056,-0.39873277022034975,-0.07485815687533481,50,-9.277435731532417,-0.08622398830382781,False
0.011413838606116276,-0.39666707581128546,-0.07485815687533481,50,-9.277435731532417,-0.08613805167586691,False
0.011416675111508364,-0.39298266164924195,-0.07485815687533481,50,-9.277435731532417,-0.08614162535436845,False
0.01141700488662126,-0.39164851765475384,-0.03829827502806715,50,-9.277435731532417,-0.08608214894786917,False
0.011443754207991904,-0.38785808416881556,0.001103983927060348,50,-9.277435731532417,-0.08599847436106729,False
0.011446940368386714,-0.3784842895417065,0.001103983927060348,50,-9.277435731532417,-0.08599724451996915,False
0.01145882576255474,-0.3764521287121071,0.001103983927060348,50,-9.277435731532417,-0.08602372606858502,False
0.011465034471378713,-0.3748351856292582,0.001103983927060348,50,-9.277435731532417,-0.08582920420365825,False
0.011474183308530925,-0.3730538932107774,0.001103983927060348,50,-9.277435731532417,-0.08581868611673166,False
0.011480088133930305,-0.3691325855151368,0.001103983927060348,50,-9.277435731532417,-0.08576256346129892,False
0.011486113945588216,-0.366938449294522,0.001103983927060348,50,-9.277435731532417,-0.08568655664354789,False
0.011488524775722021,-0.366938449294522,0.001103983927060348,50,-9.277435731532417,-0.08568655664354789,False
0.011500196012550685,-0.3655230566609957,0.02631104356910363,50,-9.277435731532417,-0.08563242346026138,False
0.011500948547425813,-0.36201104965392417,0.02631104356910363,50,-9.277435731532417,-0.08546819111462738,False
0.011510543773174939,-0.3584559759991192,0.02631104356910363,50,-9.277435731532417,-0.08545896760759097,False
0.01151427312044017,-0.3551729774761436,0.02631104356910363,50,-9.277435731532417,-0.08545130479296421,False
0.011520914794971837,-0.3507985074796042,0.02631104356910363,50,-9.277435731532417,-0.08537860690112618,False
0.01153633447026164,-0.3490333033270599,0.02631104356910363,50,-9.277435731532417,-0.08517537345795356,False
0.011543648700965643,-0.34518970492693113,0.02631104356910363,50,-9.277435731532417,-0.08518217301296158,False
0.011563751353845962,-0.34339497334643154,0.02631104356910363,50,-9.277435731532417,-0.08517515287536043,False
0.011565796326615996,-0.34155097706271825,0.02631104356910363,50,-9.277435731532417,-0.08505500664397013,False
0.011566493623770156,-0.33923167567158913,0.02631104356910363,50,-9.277435731532417,-0.08498941694562331,False
0.011568716676408984,-0.3611398595067159,0.02631104356910363,50,-9.277435731532417,-0.08508813563216058,False
0.01158765718959591,-0.3571687619759267,0.02631104356910363,50,-9.277435731532417,-0.08502058066348006,False
0.011592508375335068,-0.35567462307915465,0.02631104356910363,50,-9.277435731532417,-0.08497210099833316,False
0.01159409369947263,-0.37030716702456035,0.02631104356910363,50,-9.277435731532417,-0.08506416777310788,False
0.011602657034368951,-0.36826212525208746,0.02631104356910363,50,-9.277435731532417,-0.08483915791000736,False
0.011620653449957009,-0.36634051622447783,0.02631104356910363,50,-9.277435731532417,-0.08462916080001279,False
0.011632705187196196,-0.35586993858796867,0.02631104356910363,50,-9.277435731532417,-0.08469587794646813,False
0.011636810605249919,-0.3518288314559792,0.02631104356910363,50,-9.277435731532417,-0.08465122093888622,False
0.011652812900169953,-0.3495592093568856,0.02631104356910363,50,-9.277435731532417,-0.08440466179258424,False
0.01165481596230847,-0.3471199245974712,0.02631104356910363,50,-9.277435731532417,-0.08434963852015188,False
0.011657369644971396,-0.3453217988177953,0.02631104356910363,50,-9.277435731532417,-0.08434565024993995,False
0.011658472694400446,-0.3400284150662752,0.02631104356910363,50,-9.277435731532417,-0.0843084843432058,False
0.011680178606681243,-0.33603684274447815,0.02631104356910363,50,-9.277435731532417,-0.08431830700974695,False
0.011693763093556605,-0.33446764246880606,0.02631104356910363,50,-9.277435731532417,-0.0842755838587324,False
0.011696282171292337,-0.3331494977896094,0.02631104356910363,50,-9.277435731532417,-0.0841050105044699,False
0.011700010888029721,-0.32857836922897377,0.02631104356910363,50,-9.277435731532417,-0.08404913813304776,False
0.011708677719117646,-0.32687612488293183,0.02631104356910363,50,-9.277435731532417,-0.08408075520667699,False
0.011712950588007882,-0.3254112210280536,0.02631104356910363,50,-9.277435731532417,-0.08389490170958902,False
0.01171387534724159,-0.322894643007623,0.02631104356910363,50,-9.277435731532417,-0.0836275352770514,False
0.011719036820704925,-0.3208089640158604,0.02631104356910363,50,-9.277435731532417,-0.08341309317924488,False
0.011738016931831694,-0.3191841450285624,0.02631104356910363,50,-9.277435731532417,-0.08321224147137622,False
0.0117416236923187,-0.31504734262663814,0.02631104356910363,50,-9.277435731532417,-0.08316022264965542,False
0.01175046223374937,-0.3054194126878587,0.02631104356910363,50,-9.277435731532417,-0.08317176673584399,False
0.011750763960066118,-0.30286734859460823,0.02631104356910363,50,-9.277435731532417,-0.08312715300705435,False
0.011753135479935319,-0.2991188029286373,0.02631104356910363,50,-9.277435731532417,-0.0829704126663185,False
0.011756076789253646,-0.2924578423926424,0.02631104356910363,50,-9.277435731532417,-0.08280107984833847,False
0.011758239668380452,-0.28895761063304215,0.02631104356910363,50,-9.277435731532417,-0.08279710313050904,False
0.011772313920690886,-0.2871590307268494,0.02631104356910363,50,-9.277435731532417,-0.0825820121668674,False
0.011787040362360827,-0.28437113759525756,0.02631104356910363,50,-9.277435731532417,-0.08229553803804616,False
0.011789387280342989,-0.2985039640788973,0.02631104356910363,50,-9.277435731532417,-0.08239153733487652,False
0.011798794511325586,-0.2943623201579393,0.02631104356910363,50,-9.277435731532417,-0.0823574650094235,False
0.011803768506587426,-0.29272296899806727,0.02631104356910363,50,-9.277435731532417,-0.08232042082614711,False
0.01181686715282698,-0.29073601896671447,0.02631104356910363,50,-9.277435731532417,-0.08209238192089816,False
0.011826243033737199,-0.2866129415465287,0.02631104356910363,50,-9.277435731532417,-0.08210497984077227,False
