index,low,method,step,psnr,ssim,learned_energy
31,Train/Low/low00108.png,baseline,5,5.251020343245764,0.03458733483616229,-3.78430438041687
31,Train/Low/low00108.png,baseline,6,5.277158032920347,0.0374575669007672,-3.936485528945923
31,Train/Low/low00108.png,baseline,7,5.305570934820917,0.040563920678302647,-4.069385528564453
31,Train/Low/low00108.png,baseline,8,5.3360385267885855,0.04386942685749803,-4.183202743530273
31,Train/Low/low00108.png,baseline,9,5.368502328054054,0.04735344919057758,-4.281097412109375
31,Train/Low/low00108.png,baseline,10,5.40240168071726,0.05094179373928754,-4.362775802612305
31,Train/Low/low00108.png,baseline,11,5.437092936407767,0.05455635754936767,-4.428407669067383
31,Train/Low/low00108.png,baseline,12,5.471956000964492,0.058124694703823906,-4.481274127960205
31,Train/Low/low00108.png,baseline,13,5.506378885786761,0.061577270212751854,-4.5237932205200195
31,Train/Low/low00108.png,baseline,14,5.539946776496981,0.06487183928514334,-4.55843448638916
31,Train/Low/low00108.png,baseline,15,5.572542583646104,0.06800381893637493,-4.587396621704102
31,Train/Low/low00108.png,baseline,16,5.604340836351725,0.07100445949792959,-4.611904621124268
31,Train/Low/low00108.png,baseline,17,5.635036561692118,0.07385037790109991,-4.630378723144531
31,Train/Low/low00108.png,baseline,18,5.6635802786919065,0.0764339897174322,-4.6434326171875
31,Train/Low/low00108.png,baseline,19,5.689653398834467,0.07873295393761386,-4.654241561889648
31,Train/Low/low00108.png,baseline,20,5.713551557804729,0.08079381090574632,-4.663521766662598
31,Train/Low/low00108.png,baseline,21,5.735479612263138,0.08265117289210847,-4.671370029449463
31,Train/Low/low00108.png,baseline,22,5.7555129672420335,0.08432328001957419,-4.678213596343994
31,Train/Low/low00108.png,baseline,23,5.77370007990117,0.08582355362640752,-4.684452056884766
31,Train/Low/low00108.png,baseline,24,5.790068830702323,0.08716140561378578,-4.690479755401611
31,Train/Low/low00108.png,baseline,25,5.80465658096456,0.08834571964922104,-4.69652795791626
31,Train/Low/low00108.png,baseline,26,5.817382693323135,0.08937118243970342,-4.70265007019043
31,Train/Low/low00108.png,baseline,27,5.828120872659297,0.09022643247651556,-4.709140777587891
31,Train/Low/low00108.png,baseline,28,5.83690875845911,0.09091664213186129,-4.716220378875732
31,Train/Low/low00108.png,baseline,29,5.843849824588558,0.09145294777567027,-4.723929405212402
31,Train/Low/low00108.png,baseline,30,5.849083452573956,0.09184945116310618,-4.732188701629639
31,Train/Low/low00108.png,baseline,31,5.852750920056618,0.09211972983621898,-4.740862846374512
31,Train/Low/low00108.png,baseline,32,5.855039806431933,0.09228185051782493,-4.7498555183410645
31,Train/Low/low00108.png,baseline,33,5.856211004987557,0.09236148313010037,-4.759037017822266
31,Train/Low/low00108.png,baseline,34,5.856482401014748,0.09237944762311642,-4.768242359161377
31,Train/Low/low00108.png,baseline,35,5.855979535960628,0.09234636298437093,-4.777349948883057
31,Train/Low/low00108.png,baseline,36,5.854961966329585,0.09228721585958602,-4.78657865524292
31,Train/Low/low00108.png,baseline,37,5.853903241590813,0.092249948963397,-4.796198844909668
31,Train/Low/low00108.png,baseline,38,5.853093433120797,0.09226209206020841,-4.806161403656006
31,Train/Low/low00108.png,baseline,39,5.852685522317508,0.0923355763875072,-4.816498279571533
31,Train/Low/low00108.png,baseline,40,5.85284236978428,0.09248233098711116,-4.827515602111816
31,Train/Low/low00108.png,common,0,5.152033752627294,0.023746998572239726,-2.843747615814209
31,Train/Low/low00108.png,common,1,5.172532221181836,0.025971969629262685,-3.0559515953063965
31,Train/Low/low00108.png,common,2,5.195907586239612,0.028519449083899983,-3.270481586456299
31,Train/Low/low00108.png,common,3,5.222324551916575,0.03139691605993715,-3.476468324661255
31,Train/Low/low00108.png,common,4,5.251859779060694,0.0346010284823012,-3.6692206859588623
31,Train/Low/low00108.png,common,5,5.284620544668723,0.03812831291490724,-3.845325469970703
31,Train/Low/low00108.png,common,6,5.320675769165939,0.041967853881240684,-3.9987666606903076
31,Train/Low/low00108.png,common,7,5.359963999462069,0.046090581982276016,-4.1287522315979
31,Train/Low/low00108.png,common,8,5.402873674429289,0.05050800775922483,-4.239076137542725
31,Train/Low/low00108.png,common,9,5.4485768922189965,0.05509824474696324,-4.327330589294434
31,Train/Low/low00108.png,common,10,5.495922510632897,0.05971383978659329,-4.398748874664307
31,Train/Low/low00108.png,common,11,5.5439701609167,0.0642380352572106,-4.456494331359863
31,Train/Low/low00108.png,common,12,5.592042959132726,0.06859693492581906,-4.502862930297852
31,Train/Low/low00108.png,common,13,5.639577986640381,0.07274420647668113,-4.538875579833984
31,Train/Low/low00108.png,common,14,5.685935493906756,0.07664227405752566,-4.566750526428223
31,Train/Low/low00108.png,common,15,5.730883199856029,0.08030666022874872,-4.5885910987854
31,Train/Low/low00108.png,common,16,5.773560360959047,0.0836880941668433,-4.603903293609619
31,Train/Low/low00108.png,common,17,5.81186700152058,0.08660421219985232,-4.614119052886963
31,Train/Low/low00108.png,common,18,5.84504465045381,0.08901554504468712,-4.622870922088623
31,Train/Low/low00108.png,common,19,5.873192637122131,0.0909651999383881,-4.631256580352783
31,Train/Low/low00108.png,common,20,5.896399484482739,0.09248457059822776,-4.64005184173584
31,Train/Low/low00108.png,common,21,5.914869043509885,0.09360845502618853,-4.649868965148926
31,Train/Low/low00108.png,common,22,5.928800155304408,0.09436470295769399,-4.661071300506592
31,Train/Low/low00108.png,common,23,5.93890169866484,0.09482870590527606,-4.6718244552612305
31,Train/Low/low00108.png,common,24,5.946610581422132,0.09514523793050884,-4.681516170501709
31,Train/Low/low00108.png,common,25,5.952519332884037,0.09536925421803387,-4.691732406616211
31,Train/Low/low00108.png,common,26,5.95643595798659,0.09547455435555383,-4.702982425689697
31,Train/Low/low00108.png,common,27,5.958108576735011,0.09542851934863575,-4.715113162994385
31,Train/Low/low00108.png,common,28,5.9576005186090235,0.09523001702820902,-4.727985858917236
31,Train/Low/low00108.png,common,29,5.955057754889998,0.09488576611159714,-4.741631507873535
31,Train/Low/low00108.png,common,30,5.950742958426256,0.0944137797380034,-4.75552225112915
31,Train/Low/low00108.png,common,31,5.945206429597604,0.09386017547110444,-4.768468379974365
31,Train/Low/low00108.png,common,32,5.9391259890475965,0.0932831481923962,-4.7798848152160645
31,Train/Low/low00108.png,common,33,5.933137584613238,0.09273659244243271,-4.7902984619140625
31,Train/Low/low00108.png,common,34,5.927620373735576,0.09224951804029455,-4.80047607421875
31,Train/Low/low00108.png,common,35,5.922735518676074,0.0918302534058899,-4.810606479644775
31,Train/Low/low00108.png,common,36,5.918518720005687,0.09147551585496222,-4.820281505584717
31,Train/Low/low00108.png,common,37,5.914930026105604,0.09117523141560786,-4.828888416290283
31,Train/Low/low00108.png,common,38,5.911865938261417,0.09091388626047343,-4.836055278778076
31,Train/Low/low00108.png,common,39,5.909186119315891,0.09067322195538324,-4.841853141784668
31,Train/Low/low00108.png,common,40,5.90675180896703,0.09043620460546122,-4.846755504608154
32,Train/Low/low00039.png,baseline,0,7.886084953699965,0.3051664993145843,-3.1648080348968506
32,Train/Low/low00039.png,baseline,1,8.10648984131351,0.33326169217493756,-3.3215935230255127
32,Train/Low/low00039.png,baseline,2,8.343138486186557,0.36244711015324876,-3.4772846698760986
32,Train/Low/low00039.png,baseline,3,8.596678109537804,0.39249959040932625,-3.633732318878174
32,Train/Low/low00039.png,baseline,4,8.867814290928335,0.4231695626534272,-3.7926735877990723
32,Train/Low/low00039.png,baseline,5,9.157364658785966,0.4541931128797522,-3.955674171447754
32,Train/Low/low00039.png,baseline,6,9.46619201102769,0.485286954582653,-4.123414993286133
32,Train/Low/low00039.png,baseline,7,9.795229905332844,0.5161622797041658,-4.295936107635498
32,Train/Low/low00039.png,baseline,8,10.145354258466913,0.5465187570655812,-4.47213077545166
32,Train/Low/low00039.png,baseline,9,10.517160513495739,0.5760347629235179,-4.649949550628662
32,Train/Low/low00039.png,baseline,10,10.910856937607196,0.6043822015605727,-4.826375484466553
32,Train/Low/low00039.png,baseline,11,11.326213828227935,0.6312505704793039,-4.997563362121582
32,Train/Low/low00039.png,baseline,12,11.762444288603248,0.6563651257593186,-5.159463405609131
32,Train/Low/low00039.png,baseline,13,12.218047698301346,0.6795001737971612,-5.308603286743164
32,Train/Low/low00039.png,baseline,14,12.690710093588681,0.700491909917628,-5.442892074584961
32,Train/Low/low00039.png,baseline,15,13.177336953926355,0.7192492296169113,-5.561333179473877
32,Train/Low/low00039.png,baseline,16,13.674137903090443,0.735756174526079,-5.663849830627441
32,Train/Low/low00039.png,baseline,17,14.176782476835086,0.750067942997398,-5.751317977905273
32,Train/Low/low00039.png,baseline,18,14.680561645751325,0.7622993051127629,-5.825115203857422
32,Train/Low/low00039.png,baseline,19,15.180484996162718,0.7726073912622575,-5.886697769165039
32,Train/Low/low00039.png,baseline,20,15.671342785695359,0.7811746531647034,-5.9373908042907715
32,Train/Low/low00039.png,baseline,21,16.147785621965532,0.7881950830820242,-5.9784440994262695
32,Train/Low/low00039.png,baseline,22,16.604234468384917,0.7938629733980364,-6.011641979217529
32,Train/Low/low00039.png,baseline,23,17.035868875355785,0.7983707746018581,-6.038934230804443
32,Train/Low/low00039.png,baseline,24,17.43769635689849,0.8018897622943555,-6.062771797180176
32,Train/Low/low00039.png,baseline,25,17.805476526649112,0.8045723828394351,-6.0842604637146
32,Train/Low/low00039.png,baseline,26,18.13809338443836,0.8065606836312242,-6.104246616363525
32,Train/Low/low00039.png,baseline,27,18.435130222544345,0.8079827108647055,-6.121358871459961
32,Train/Low/low00039.png,baseline,28,18.694508690151498,0.8089377639527678,-6.136518478393555
32,Train/Low/low00039.png,baseline,29,18.91600271961822,0.809511292091167,-6.151368141174316
32,Train/Low/low00039.png,baseline,30,19.10094160471469,0.8097752231953195,-6.166126728057861
32,Train/Low/low00039.png,baseline,31,19.2515297800633,0.8097944519868905,-6.179581642150879
32,Train/Low/low00039.png,baseline,32,19.369857988882476,0.809628929649769,-6.1901397705078125
32,Train/Low/low00039.png,baseline,33,19.458487763277134,0.8093347814298995,-6.197613716125488
32,Train/Low/low00039.png,baseline,34,19.520641591317162,0.8089595134395111,-6.203061103820801
32,Train/Low/low00039.png,baseline,35,19.55991016536914,0.8085389563126031,-6.207145690917969
32,Train/Low/low00039.png,baseline,36,19.579669718600737,0.808100749855065,-6.210451126098633
32,Train/Low/low00039.png,baseline,37,19.58285602649019,0.8076642464223917,-6.2136149406433105
32,Train/Low/low00039.png,baseline,38,19.571920502077486,0.8072405835771943,-6.217051029205322
32,Train/Low/low00039.png,baseline,39,19.549059795444556,0.8068367882119853,-6.220887184143066
32,Train/Low/low00039.png,baseline,40,19.51666477463308,0.80645722382703,-6.225070953369141
32,Train/Low/low00039.png,common,0,7.886084953699965,0.3051664993145843,-3.1648080348968506
32,Train/Low/low00039.png,common,1,8.085809143337265,0.33290310668051243,-3.3291592597961426
32,Train/Low/low00039.png,common,2,8.301043699977042,0.36207218730212276,-3.490670680999756
32,Train/Low/low00039.png,common,3,8.5367468880073,0.39271479151388583,-3.6511459350585938
32,Train/Low/low00039.png,common,4,8.803016498340876,0.4250530243064111,-3.813692808151245
32,Train/Low/low00039.png,common,5,9.109214704348314,0.45908639213761593,-3.98191499710083
32,Train/Low/low00039.png,common,6,9.456893510447733,0.49422759005825406,-4.158060073852539
32,Train/Low/low00039.png,common,7,9.846062792949068,0.5297665182010207,-4.342647075653076
32,Train/Low/low00039.png,common,8,10.279383117098993,0.5651249377484263,-4.5348358154296875
32,Train/Low/low00039.png,common,9,10.762355650083268,0.5998361889713067,-4.732410430908203
32,Train/Low/low00039.png,common,10,11.30225915464942,0.6334150904141624,-4.932075023651123
32,Train/Low/low00039.png,common,11,11.90630171186532,0.6652182910793785,-5.12893009185791
32,Train/Low/low00039.png,common,12,12.581008266325014,0.694525159172036,-5.316860675811768
32,Train/Low/low00039.png,common,13,13.332703497804093,0.7207101872894673,-5.490518093109131
32,Train/Low/low00039.png,common,14,14.167817064816266,0.7433338771545529,-5.646668434143066
32,Train/Low/low00039.png,common,15,15.092989442695806,0.7621737748951805,-5.784509658813477
32,Train/Low/low00039.png,common,16,16.11500716879143,0.7772465013296669,-5.903253555297852
32,Train/Low/low00039.png,common,17,17.23242444277486,0.7887572377050857,-6.006453514099121
32,Train/Low/low00039.png,common,18,18.455951790167184,0.797115192246319,-6.092489242553711
32,Train/Low/low00039.png,common,19,19.76960262144571,0.8027445681290701,-6.158378601074219
32,Train/Low/low00039.png,common,20,21.14252525273365,0.8063418353481482,-6.211564540863037
32,Train/Low/low00039.png,common,21,22.522299621772245,0.8083264933398706,-6.251490592956543
32,Train/Low/low00039.png,common,22,23.816113627127162,0.8090668128571127,-6.284688472747803
32,Train/Low/low00039.png,common,23,24.870204628981554,0.8090953238150286,-6.321022033691406
32,Train/Low/low00039.png,common,24,25.5711838538041,0.8079216030942458,-6.36008358001709
32,Train/Low/low00039.png,common,25,25.83250045698538,0.8055980731814854,-6.395862579345703
32,Train/Low/low00039.png,common,26,25.66209034854549,0.8024662975653346,-6.425018310546875
32,Train/Low/low00039.png,common,27,25.16706998337037,0.7986448156306876,-6.442594528198242
32,Train/Low/low00039.png,common,28,24.50772442409201,0.7943830733911933,-6.460050582885742
32,Train/Low/low00039.png,common,29,23.81188686879279,0.7900302061080012,-6.477701187133789
32,Train/Low/low00039.png,common,30,23.14673235502812,0.7857875004844103,-6.494269847869873
32,Train/Low/low00039.png,common,31,22.538027113132397,0.7818442108200273,-6.510667324066162
32,Train/Low/low00039.png,common,32,21.98991354120583,0.7782540658405754,-6.525435447692871
32,Train/Low/low00039.png,common,33,21.500918083347315,0.77496495168034,-6.541852951049805
32,Train/Low/low00039.png,common,34,21.065531517060858,0.7719473824620431,-6.559453964233398
32,Train/Low/low00039.png,common,35,20.67429628922483,0.7691577274821272,-6.580325126647949
32,Train/Low/low00039.png,common,36,20.319562043743602,0.7665221452513229,-6.60018253326416
32,Train/Low/low00039.png,common,37,19.99482887023465,0.7639974951324606,-6.615509986877441
32,Train/Low/low00039.png,common,38,19.710056583138257,0.7615826692209263,-6.625434875488281
32,Train/Low/low00039.png,common,39,19.46584290394684,0.7593829689021172,-6.638842582702637
32,Train/Low/low00039.png,common,40,19.263198738232536,0.7575571470268501,-6.643922805786133
33,Train/Low/low00559.png,baseline,0,10.26751086717151,0.3401815350914983,-2.8916280269622803
33,Train/Low/low00559.png,baseline,1,10.499354068640523,0.37027809069260154,-3.089972972869873
33,Train/Low/low00559.png,baseline,2,10.75001490176404,0.4010451208931418,-3.286475896835327
33,Train/Low/low00559.png,baseline,3,11.019640921052726,0.4320801934888667,-3.480715036392212
33,Train/Low/low00559.png,baseline,4,11.30809744226597,0.4629468545803789,-3.6731491088867188
33,Train/Low/low00559.png,baseline,5,11.615010818712907,0.49320394119094196,-3.86389422416687
33,Train/Low/low00559.png,baseline,6,11.939522923015565,0.5224038217957772,-4.04831600189209
33,Train/Low/low00559.png,baseline,7,12.280101153005234,0.5501038762252002,-4.22601842880249
33,Train/Low/low00559.png,baseline,8,12.634453122173145,0.5758885147655374,-4.390506744384766
33,Train/Low/low00559.png,baseline,9,12.999680766472535,0.5994153402734044,-4.540346145629883
33,Train/Low/low00559.png,baseline,10,13.372921397737565,0.6204747645803573,-4.675037384033203
33,Train/Low/low00559.png,baseline,11,13.751660954772847,0.6390009729661502,-4.794606685638428
33,Train/Low/low00559.png,baseline,12,14.133922243946833,0.6550622852248975,-4.899443626403809
33,Train/Low/low00559.png,baseline,13,14.51833901359711,0.6688284239611958,-4.990251064300537
33,Train/Low/low00559.png,baseline,14,14.904303147392026,0.6805382321526188,-5.068049907684326
33,Train/Low/low00559.png,baseline,15,15.29219875376111,0.69047018920201,-5.134349822998047
33,Train/Low/low00559.png,baseline,16,15.683393348099044,0.6989084378886399,-5.190936088562012
33,Train/Low/low00559.png,baseline,17,16.079521737502482,0.7061028722642342,-5.239509105682373
33,Train/Low/low00559.png,baseline,18,16.481330080143916,0.7122407639107947,-5.281626224517822
33,Train/Low/low00559.png,baseline,19,16.88778630380761,0.7174443378166071,-5.318634986877441
33,Train/Low/low00559.png,baseline,20,17.29561031352218,0.7217871810210178,-5.3515729904174805
33,Train/Low/low00559.png,baseline,21,17.69894596305946,0.7253136147123029,-5.381279945373535
33,Train/Low/low00559.png,baseline,22,18.089091417672762,0.7280549865373933,-5.408395290374756
33,Train/Low/low00559.png,baseline,23,18.455045427940963,0.7300479258460161,-5.433500289916992
33,Train/Low/low00559.png,baseline,24,18.7857933877406,0.731353656742742,-5.457266807556152
33,Train/Low/low00559.png,baseline,25,19.073576998120135,0.7320652233552398,-5.480324745178223
33,Train/Low/low00559.png,baseline,26,19.315666211650882,0.732296362479707,-5.502994060516357
33,Train/Low/low00559.png,baseline,27,19.514139538752428,0.7321642745388726,-5.525181770324707
33,Train/Low/low00559.png,baseline,28,19.67476460490174,0.7317805788500025,-5.546787261962891
33,Train/Low/low00559.png,baseline,29,19.80586701341563,0.7312426415272676,-5.5681610107421875
33,Train/Low/low00559.png,baseline,30,19.916513555813303,0.7306275831313532,-5.589366436004639
33,Train/Low/low00559.png,baseline,31,20.014057182345717,0.72998793741311,-5.6104559898376465
33,Train/Low/low00559.png,baseline,32,20.10218345857608,0.729344624025998,-5.631445407867432
33,Train/Low/low00559.png,baseline,33,20.18037739252252,0.728691082969735,-5.65219783782959
33,Train/Low/low00559.png,baseline,34,20.244838675371216,0.7280037484683575,-5.6725006103515625
33,Train/Low/low00559.png,baseline,35,20.29011436344583,0.7272542215690632,-5.692177772521973
33,Train/Low/low00559.png,baseline,36,20.310976112143674,0.7264186152933174,-5.711123466491699
33,Train/Low/low00559.png,baseline,37,20.304274512853404,0.7254840573171003,-5.729294776916504
33,Train/Low/low00559.png,baseline,38,20.27011520878506,0.7244506692656459,-5.746638774871826
33,Train/Low/low00559.png,baseline,39,20.211950009864275,0.7233302537721732,-5.763059616088867
33,Train/Low/low00559.png,baseline,40,20.13575291332962,0.7221431833208637,-5.778413772583008
33,Train/Low/low00559.png,common,0,10.26751086717151,0.3401815350914983,-2.8916280269622803
33,Train/Low/low00559.png,common,1,10.558291513742768,0.37720923481588503,-3.104400157928467
33,Train/Low/low00559.png,common,2,10.883871123590135,0.41563316893441743,-3.3207297325134277
33,Train/Low/low00559.png,common,3,11.248263596094274,0.4548637066479305,-3.541227340698242
33,Train/Low/low00559.png,common,4,11.656427052780032,0.4942052022147743,-3.76888108253479
33,Train/Low/low00559.png,common,5,12.114352315825654,0.532860024707456,-3.998713493347168
33,Train/Low/low00559.png,common,6,12.628541795514682,0.5699092118200229,-4.225953102111816
33,Train/Low/low00559.png,common,7,13.204098197123745,0.6042781521478106,-4.438409805297852
33,Train/Low/low00559.png,common,8,13.840952723561507,0.6348185400433266,-4.632359981536865
33,Train/Low/low00559.png,common,9,14.530517009374286,0.6605468712856557,-4.8064470291137695
33,Train/Low/low00559.png,common,10,15.263027246220773,0.6810258925861696,-4.962835311889648
33,Train/Low/low00559.png,common,11,16.033038734121092,0.69631483413942,-5.1038665771484375
33,Train/Low/low00559.png,common,12,16.833344421045812,0.7067379894992737,-5.230460166931152
33,Train/Low/low00559.png,common,13,17.64894304038019,0.7128027828539032,-5.342718124389648
33,Train/Low/low00559.png,common,14,18.45384055480639,0.7151258270786576,-5.441283702850342
33,Train/Low/low00559.png,common,15,19.210223676051637,0.7143631606266205,-5.527099609375
33,Train/Low/low00559.png,common,16,19.871918271455105,0.711174004588288,-5.601563453674316
33,Train/Low/low00559.png,common,17,20.392532509721875,0.7061873657751637,-5.6673808097839355
33,Train/Low/low00559.png,common,18,20.733402404789608,0.699961409908621,-5.726008415222168
33,Train/Low/low00559.png,common,19,20.87022850089575,0.692933469710478,-5.781416893005371
33,Train/Low/low00559.png,common,20,20.800711042558696,0.6854390596091222,-5.833563804626465
33,Train/Low/low00559.png,common,21,20.54860575863045,0.6777412525886566,-5.882719993591309
33,Train/Low/low00559.png,common,22,20.157853669335694,0.6700580653424059,-5.928356170654297
33,Train/Low/low00559.png,common,23,19.67858717489046,0.6625599291629146,-5.970744609832764
33,Train/Low/low00559.png,common,24,19.155292572843525,0.6553770841085577,-6.009160995483398
33,Train/Low/low00559.png,common,25,18.62214541127292,0.6486153931446732,-6.04298210144043
33,Train/Low/low00559.png,common,26,18.102532125473736,0.6423557243400748,-6.072793006896973
33,Train/Low/low00559.png,common,27,17.610256055671666,0.6366350920070799,-6.099740028381348
33,Train/Low/low00559.png,common,28,17.152320411280567,0.6314522273623655,-6.124890327453613
33,Train/Low/low00559.png,common,29,16.731786108693964,0.6267810499524462,-6.148969650268555
33,Train/Low/low00559.png,common,30,16.349661408254995,0.6225830646457594,-6.17233943939209
33,Train/Low/low00559.png,common,31,16.00599443598427,0.6188191684499318,-6.19503927230835
33,Train/Low/low00559.png,common,32,15.70043847688817,0.6154585345844605,-6.216897487640381
33,Train/Low/low00559.png,common,33,15.432528090563553,0.6124874124281845,-6.237722396850586
33,Train/Low/low00559.png,common,34,15.201725277135864,0.6099111477252032,-6.257432460784912
33,Train/Low/low00559.png,common,35,15.0072875547293,0.6077498038625663,-6.276132583618164
33,Train/Low/low00559.png,common,36,14.848096719398235,0.6060285965132753,-6.294053077697754
33,Train/Low/low00559.png,common,37,14.72247122516924,0.6047649744726293,-6.3114728927612305
33,Train/Low/low00559.png,common,38,14.628105961185947,0.60395847128495,-6.328596115112305
33,Train/Low/low00559.png,common,39,14.562132127132156,0.6035862125655188,-6.345495223999023
33,Train/Low/low00559.png,common,40,14.521284323945387,0.6036042709511432,-6.362112998962402
34,Train/Low/low00669.png,baseline,0,6.7861928827479465,0.19558407424181004,-2.8310697078704834
34,Train/Low/low00669.png,baseline,1,6.920683312684353,0.21476406207300583,-3.0460216999053955
34,Train/Low/low00669.png,baseline,2,7.065540185166733,0.23487664443703474,-3.272801637649536
34,Train/Low/low00669.png,baseline,3,7.221158359764885,0.25581126758954,-3.509674549102783
34,Train/Low/low00669.png,baseline,4,7.387876304475991,0.27743049025678385,-3.7524733543395996
34,Train/Low/low00669.png,baseline,5,7.565854675889766,0.2995584101527279,-3.994706153869629
34,Train/Low/low00669.png,baseline,6,7.754951387840661,0.3219743811054205,-4.228766918182373
34,Train/Low/low00669.png,baseline,7,7.954529624696622,0.3444055781718494,-4.446835994720459
34,Train/Low/low00669.png,baseline,8,8.163217979915123,0.3665232118706075,-4.642431735992432
34,Train/Low/low00669.png,baseline,9,8.37876239642962,0.3879568121267573,-4.812119483947754
34,Train/Low/low00669.png,baseline,10,8.598187134806373,0.4083399520050632,-4.9550909996032715
34,Train/Low/low00669.png,baseline,11,8.818047695552917,0.42735145333559,-5.071826934814453
34,Train/Low/low00669.png,baseline,12,9.034860557264619,0.4447567576128738,-5.164956569671631
34,Train/Low/low00669.png,baseline,13,9.24552200232388,0.46042927426100344,-5.237792491912842
34,Train/Low/low00669.png,baseline,14,9.447448417913014,0.4743382303875251,-5.2935991287231445
34,Train/Low/low00669.png,baseline,15,9.638632254333398,0.4865299959691341,-5.335784912109375
34,Train/Low/low00669.png,baseline,16,9.817687258537651,0.4971100030377229,-5.367511749267578
34,Train/Low/low00669.png,baseline,17,9.983820160111534,0.5062221147691683,-5.391451835632324
34,Train/Low/low00669.png,baseline,18,10.136784505485291,0.5140311263846699,-5.409833908081055
34,Train/Low/low00669.png,baseline,19,10.276837748043373,0.5207102723997208,-5.424461364746094
34,Train/Low/low00669.png,baseline,20,10.404726174298382,0.5264362011882074,-5.436759948730469
34,Train/Low/low00669.png,baseline,21,10.521550054213428,0.5313790961234318,-5.447720527648926
34,Train/Low/low00669.png,baseline,22,10.628529519791424,0.5356895523811346,-5.458015441894531
34,Train/Low/low00669.png,baseline,23,10.726778473388096,0.5394886428717834,-5.468092918395996
34,Train/Low/low00669.png,baseline,24,10.81710842817226,0.5428610804405294,-5.478254795074463
34,Train/Low/low00669.png,baseline,25,10.900090495235355,0.545865392439938,-5.488702774047852
34,Train/Low/low00669.png,baseline,26,10.976123995947553,0.5485422209550082,-5.499499320983887
34,Train/Low/low00669.png,baseline,27,11.045410114255247,0.5509152456498213,-5.510581970214844
34,Train/Low/low00669.png,baseline,28,11.107967807451997,0.5529943912254535,-5.521806240081787
34,Train/Low/low00669.png,baseline,29,11.163703113493039,0.5547812766531788,-5.53298807144165
34,Train/Low/low00669.png,baseline,30,11.2124306020121,0.5562713306869193,-5.543915748596191
34,Train/Low/low00669.png,baseline,31,11.253883697581507,0.5574546422250894,-5.554410457611084
34,Train/Low/low00669.png,baseline,32,11.287786706661294,0.5583196728040094,-5.564323425292969
34,Train/Low/low00669.png,baseline,33,11.3139794968861,0.5588596152786708,-5.573552131652832
34,Train/Low/low00669.png,baseline,34,11.332520355663103,0.5590771212250369,-5.582029342651367
34,Train/Low/low00669.png,baseline,35,11.343747207799444,0.5589869163267537,-5.589718341827393
34,Train/Low/low00669.png,baseline,36,11.348288055976532,0.5586161517631942,-5.596579074859619
34,Train/Low/low00669.png,baseline,37,11.347040684598362,0.5580037844489817,-5.602579593658447
34,Train/Low/low00669.png,baseline,38,11.341121599099587,0.5571988563662567,-5.6077070236206055
34,Train/Low/low00669.png,baseline,39,11.331821517359009,0.5562590643868588,-5.611968517303467
34,Train/Low/low00669.png,baseline,40,11.320534123725148,0.5552482037596597,-5.615386486053467
34,Train/Low/low00669.png,common,0,6.7861928827479465,0.19558407424181004,-2.8310697078704834
34,Train/Low/low00669.png,common,1,6.953390487509807,0.21919643796408378,-3.0686984062194824
34,Train/Low/low00669.png,common,2,7.138512576979999,0.2444077940149564,-3.3299448490142822
34,Train/Low/low00669.png,common,3,7.34343631765795,0.27108892312506677,-3.611522674560547
34,Train/Low/low00669.png,common,4,7.5701424026261455,0.2990305994929851,-3.904850959777832
34,Train/Low/low00669.png,common,5,7.820543649887126,0.32792194869628005,-4.19736909866333
34,Train/Low/low00669.png,common,6,8.096183969279917,0.3573274038174616,-4.474880695343018
34,Train/Low/low00669.png,common,7,8.397696969467424,0.38666833260650246,-4.726799011230469
34,Train/Low/low00669.png,common,8,8.724518889436144,0.41526991285941645,-4.94692850112915
34,Train/Low/low00669.png,common,9,9.074524756515691,0.4424232036039006,-5.13047981262207
34,Train/Low/low00669.png,common,10,9.443732260144058,0.46746537082524453,-5.275903224945068
34,Train/Low/low00669.png,common,11,9.826300843309795,0.4898658760926514,-5.3859543800354
34,Train/Low/low00669.png,common,12,10.21543515764327,0.509317220840635,-5.467344284057617
34,Train/Low/low00669.png,common,13,10.604257241753654,0.5257482043876683,-5.527848243713379
34,Train/Low/low00669.png,common,14,10.98682899515024,0.5392983153649837,-5.574780464172363
34,Train/Low/low00669.png,common,15,11.358438855446476,0.5502407695720497,-5.613685607910156
34,Train/Low/low00669.png,common,16,11.715779404509858,0.5589213283417854,-5.647753715515137
34,Train/Low/low00669.png,common,17,12.05641655192917,0.5656937895126634,-5.678568363189697
34,Train/Low/low00669.png,common,18,12.378627456712428,0.5708941959818202,-5.707119941711426
34,Train/Low/low00669.png,common,19,12.68181339389934,0.5748458723598187,-5.734174728393555
34,Train/Low/low00669.png,common,20,12.96643427876172,0.5778449637749241,-5.7598981857299805
34,Train/Low/low00669.png,common,21,13.233292721517554,0.580131617335846,-5.784690856933594
34,Train/Low/low00669.png,common,22,13.484679228485003,0.5819316200482276,-5.808906555175781
34,Train/Low/low00669.png,common,23,13.722867665160317,0.5834111984884148,-5.832608699798584
34,Train/Low/low00669.png,common,24,13.950312335834017,0.5846954521691906,-5.85606575012207
34,Train/Low/low00669.png,common,25,14.169501233276588,0.5858752140059131,-5.879610061645508
34,Train/Low/low00669.png,common,26,14.382342820088267,0.5870023211585641,-5.903265953063965
