seed,family,condition,model,loss_before,loss_after,mse,psnr_db,left_mse,right_mse,top_left_mse,top_right_mse,bottom_left_mse,bottom_right_mse,input_output_drift_mse,identity_drift_mse,parameter_count,input_clipping_fraction,output_clipping_fraction,all_finite,field_variance_exposure_ev,field_variance_gamma,field_variance_wb_r,field_variance_wb_g,field_variance_wb_b,field_variance_contrast,lambda_a,lambda_s,gradient_norm_last_update,gradient_norm_max,correction_grid_tv,prior_before,prior_after,anchor_before,anchor_after,smooth_before,smooth_after,normalized_grid_variance_exposure_ev,normalized_grid_variance_gamma,normalized_grid_variance_wb_r,normalized_grid_variance_wb_g,normalized_grid_variance_wb_b,normalized_grid_variance_contrast
11,dark_structures,clean,global,0.024714211001992226,0.00243357359431684,0.017692632973194122,17.522075316668936,0.02205224335193634,0.013333018869161606,0.02115645632147789,0.012938604690134525,0.02294803597033024,0.013727434910833836,0.017692632973194122,0.017692632973194122,6,0.0,0.0,True,3.852642306120364e-17,1.4566256193806676e-16,4.053108168877465e-16,3.7774949555216474e-16,3.6306279076240085e-16,1.2950757299135866e-16,0.0,0.0,0.0006711084861308336,0.08147573471069336,-0.0,0.024714211001992226,0.00243357359431684,0.0,0.3021527826786041,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,clean,a0_s0,0.024714211001992226,0.0018475683173164725,0.020357077941298485,16.912845605712413,0.02752716839313507,0.013186980038881302,0.026437750086188316,0.012574691325426102,0.028616584837436676,0.013799270614981651,0.020357077941298485,0.020357077941298485,96,0.0,0.0,True,0.030550307556750197,0.010247525391578246,0.0019358596443181427,0.0019199444334018665,0.0019186453779183618,1.6057838604798785e-05,0.0,0.0,0.0001977485226234421,0.0243010725826025,0.21888026595115662,0.024714211001992226,0.0018475683173164725,0.0,0.25823166966438293,0.0,0.21888026595115662,0.01611837203173918,0.07005624936197122,0.008234277907435143,0.008162931125301112,0.008174510340683262,0.00017312114489292826
11,dark_structures,clean,a0.01_s0,0.024714211001992226,0.003911078907549381,0.01797778159379959,17.45263899978316,0.024650240316987038,0.011305317282676697,0.02337767742574215,0.010760079137980938,0.025922812521457672,0.011850562877953053,0.01797778159379959,0.01797778159379959,96,0.0,0.0,True,0.020074067872354537,0.022618186539383633,0.00011400268309160404,0.00010871224040548786,0.0001116331172801175,0.013551998416657928,0.01,0.0,0.00013767820200882852,0.0243010725826025,0.23985037207603455,0.024714211001992226,0.0023480441886931658,0.0,0.15630346536636353,0.0,0.23985037207603455,0.011055704853640347,0.12685441650489387,0.0006074396627890235,0.0005786566189491077,0.0005947401670600956,0.08694893496643182
11,dark_structures,clean,a0.1_s0,0.024714211001992226,0.01043439470231533,0.010140116326510906,19.939570627865088,0.014603974297642708,0.005676263943314552,0.013932024128735065,0.005256559234112501,0.015275910496711731,0.006095964927226305,0.010140116326510906,0.010140116326510906,96,0.0,0.0,True,0.008085867641797459,0.008080243833911692,6.697525996595927e-05,6.68483924657782e-05,6.673728691379502e-05,0.008116125015690395,0.1,0.0,2.812089405779261e-07,0.0243010725826025,0.14534445106983185,0.024714211001992226,0.006819393951445818,0.0,0.0361500047147274,0.0,0.14534445106983185,0.0035469034842662878,0.03577552985893565,0.00024378141224811283,0.00023924915401358376,0.00024091320982440524,0.03670312303480463
11,dark_structures,clean,a1_s0,0.024714211001992226,0.01852029375731945,0.0031226894352585077,25.054712060548816,0.004320723935961723,0.0019246542360633612,0.004091138020157814,0.0018096924759447575,0.004550311714410782,0.0020396155305206776,0.0031226894352585077,0.0031226894352585077,96,0.0,0.0,True,0.006179260883460489,0.0007917814402042013,2.4656704939323467e-05,2.4746314102704197e-05,2.4588465566108546e-05,0.000726309247242326,1.0,0.0,3.460878872374451e-07,0.0243010725826025,0.054368264973163605,0.024714211001992226,0.015418421477079391,0.0,0.00310187297873199,0.0,0.054368264973163605,0.002325789788421017,0.0027628650593177323,7.651124452212339e-05,7.644699099725128e-05,7.610561316820552e-05,0.0025385379666182095
11,dark_structures,clean,a10_s0,0.024714211001992226,0.023478982970118523,0.00016687816241756082,37.77600491134151,0.0002200906164944172,0.00011366569378878921,0.00020646530902013183,0.00010910834680544212,0.00023371583665721118,0.00011822310625575483,0.00016687816241756082,0.00016687816241756082,96,0.0,0.0,True,0.0002508154380782121,1.8860625550582717e-05,8.61362358825298e-07,8.641048475948079e-07,8.608092810034162e-07,1.8669486385356867e-05,10.0,0.0,1.4115056501395884e-06,0.05498793348670006,0.008479204028844833,0.024714211001992226,0.022399036213755608,0.0,0.00010799464507726952,0.0,0.008479204028844833,9.060502489416213e-05,5.938944565620675e-05,2.5839668051131678e-06,2.588060419734629e-06,2.5795434885558533e-06,6.0523049822357824e-05
11,dark_structures,clean,a0_s0.01,0.024714211001992226,0.0023143894504755735,0.019208716228604317,17.16501659264467,0.024767547845840454,0.013649885542690754,0.02378547564148903,0.013275026343762875,0.02574962005019188,0.014024745672941208,0.019208716228604317,0.019208716228604317,96,0.0,0.0,True,0.031943348935663626,1.131914282791505e-08,5.351436226458625e-06,7.2580371326201e-06,5.153766002402237e-06,8.885855973133157e-10,0.0,0.01,0.0019593529868870974,0.0243010725826025,0.03159010410308838,0.024714211001992226,0.001998488325625658,0.0,0.2835160195827484,0.0,0.03159010410308838,0.011586483391415195,1.2394904012891432e-07,1.9616385845341876e-05,3.0008477233850943e-05,1.9263501668759728e-05,1.0316507648156347e-08
11,dark_structures,clean,a0_s0.1,0.024714211001992226,0.0044051045551896095,0.014499098062515259,18.386590128447303,0.018058225512504578,0.010939969681203365,0.017351269721984863,0.010587997734546661,0.01876518689095974,0.011291949078440666,0.014499098062515259,0.014499098062515259,96,0.0,0.0,True,5.5936909443687195e-05,2.2967166544993842e-07,3.2184397249822656e-06,2.911006752294245e-06,5.596016594873004e-06,8.904760342067316e-08,0.0,0.1,0.024754764512181282,0.033830903470516205,0.007174315396696329,0.024714211001992226,0.0036876732483506203,0.0,0.19139569997787476,0.0,0.007174315396696329,2.03627187121405e-05,2.4910749836237624e-06,1.426242280599412e-05,1.0548007977125162e-05,2.146922310737816e-05,1.337009632659812e-06
11,dark_structures,clean,a0_s1,0.024714211001992226,0.020872406661510468,0.005117801949381828,22.909165246142997,0.005821263417601585,0.004414341412484646,0.0057201809249818325,0.00433613546192646,0.005922346375882626,0.004492545500397682,0.005117801949381828,0.005117801949381828,96,0.0,0.0,True,2.7341149715835376e-05,1.656438749233286e-06,3.426321562992675e-06,3.85523881308831e-06,2.7790200125639814e-06,1.707149804411189e-06,0.0,1.0,0.30602678656578064,0.3376075029373169,0.00869012251496315,0.024714211001992226,0.012182284146547318,0.0,0.022171668708324432,0.0,0.00869012251496315,1.3632503549421467e-05,8.004529684724701e-06,1.199488362680559e-05,1.5218830605465864e-05,1.4776253584247099e-05,1.2150592459403423e-05
11,dark_structures,clean,a0.1_s0.1,0.024714211001992226,0.01459000539034605,0.0064821564592421055,21.88280490649468,0.008030042983591557,0.004934269469231367,0.007659898139536381,0.004810923710465431,0.008400187827646732,0.005057617090642452,0.0064821564592421055,0.0064821564592421055,96,0.0,0.0,True,0.0006227803652571533,1.0772907291798926e-05,5.266142783446714e-06,5.5733254474399135e-06,1.8331730743569268e-06,1.941384935120528e-06,0.1,0.1,0.027303554117679596,0.033563800156116486,0.011983548291027546,0.024714211001992226,0.009427865035831928,0.0,0.03963785246014595,0.0,0.011983548291027546,0.00022134975266200786,4.6385343291845875e-05,1.8194240920718744e-05,2.0044775162058148e-05,7.651375066835773e-06,1.204468122693875e-05
11,dark_structures,clean,a1_s0.1,0.024714211001992226,0.021301064640283585,0.002034640870988369,26.91512235830387,0.002455754205584526,0.0016135270707309246,0.002209592843428254,0.0015301299281418324,0.0027019167318940163,0.001696923514828086,0.002034640870988369,0.002034640870988369,96,0.0,0.0,True,0.0015761819944881596,2.207220224603622e-05,6.883527364811313e-06,2.5130190959590423e-06,1.4369968662276429e-06,1.5612529518896062e-05,1.0,0.1,0.028218716382980347,0.037111084908246994,0.01444520428776741,0.024714211001992226,0.01780255325138569,0.0,0.002053991425782442,0.0,0.01444520428776741,0.0005604301578793822,6.782985241461602e-05,1.912785468876144e-05,9.037880016767104e-06,5.520423613328123e-06,5.775704730424391e-05
11,dark_structures,clean,a1_s1,0.024714211001992226,0.02907252497971058,0.0018140894826501608,27.413412945291114,0.0018582841148599982,0.0017698953161016107,0.0017708931118249893,0.0017613430973142385,0.0019456744194030762,0.0017784469528123736,0.0018140894826501608,0.0018140894826501608,96,0.0,0.0,True,5.09523525105607e-05,4.0864040050116784e-06,5.417672246331531e-06,3.068070493009657e-06,4.481557569516103e-06,9.614344663076632e-07,1.0,1.0,0.29667016863822937,0.33927375078201294,0.008237103000283241,0.024714211001992226,0.018822383135557175,0.0,0.0020130379125475883,0.0,0.008237103000283241,2.1669058200861308e-05,1.8800714013061522e-05,1.92732291940662e-05,1.2317116481029263e-05,1.4049305587777898e-05,3.7226535250700516e-06
11,dark_structures,homogeneous_dark,identity,0.10357194393873215,0.10357194393873215,0.05833692103624344,12.340564962334197,0.05247936770319939,0.06419450044631958,0.053726088255643845,0.06489475071430206,0.05123263970017433,0.06349421292543411,0.0,,0,0.0,0.0,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.10357194393873215,0.10357194393873215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,homogeneous_dark,global,0.10357194393873215,0.003298987401649356,0.015356449410319328,18.13709186632399,0.019079316407442093,0.011633582413196564,0.018313422799110413,0.011291945353150368,0.019845210015773773,0.011975222267210484,0.09335878491401672,,6,0.0,0.0,True,1.0016588134036107e-16,2.1552574606362109e-16,7.42452235343857e-16,7.515474876887348e-16,5.551100051855505e-16,1.6999348935541455e-16,0.0,0.0,0.0020643635652959347,0.24746891856193542,-0.0,0.10357194393873215,0.003298987401649356,0.0,0.2321932315826416,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,homogeneous_dark,a0_s0,0.10357194393873215,0.002438920084387064,0.01833837479352951,17.366391555513367,0.025047745555639267,0.011629006825387478,0.02398393116891384,0.011087576858699322,0.02611156553030014,0.01217043399810791,0.09613148123025894,,96,0.0,0.0,True,0.007613594189430317,0.005119658862194892,0.0007361191070604619,0.0007213003748183265,0.0007312578382492758,0.0013571653331407444,0.0,0.0,0.00045987506746314466,0.062438856810331345,0.16121399402618408,0.10357194393873215,0.002438920084387064,0.0,0.2069173902273178,0.0,0.16121399402618408,0.00396268748522402,0.035986110614348386,0.002680371753924298,0.002608403161997855,0.002654914043908299,0.011446100184999686
11,dark_structures,homogeneous_dark,a0.01_s0,0.10357194393873215,0.00442067626863718,0.016950689256191254,17.70812637633498,0.023252427577972412,0.010648947209119797,0.022198693826794624,0.01010954100638628,0.02430618554353714,0.01118835061788559,0.09414691478013992,,96,0.0,0.0,True,0.009030504356721456,0.005371351701003846,0.00024262931908299433,0.00023893516619375655,0.00024209925898646746,0.005786812695612702,0.01,0.0,0.0003456939884927124,0.062438856810331345,0.16253922879695892,0.10357194393873215,0.002717224881052971,0.0,0.17034514248371124,0.0,0.16253922879695892,0.004676765901695855,0.036923405784610036,0.0009845825971934764,0.0009584389546394282,0.0009760868328835234,0.0395437037747861
11,dark_structures,homogeneous_dark,a0.1_s0,0.10357194393873215,0.014908441342413425,0.009160254150629044,20.380924766940968,0.013036541640758514,0.005283965263515711,0.012456203810870647,0.0049295444041490555,0.013616880401968956,0.005638384260237217,0.08196544647216797,,96,0.0,0.0,True,0.0029653145894850473,0.004941153912440685,9.800401535479956e-05,9.813897205239534e-05,9.771883456454594e-05,0.00703663326043136,0.1,0.0,2.1991807443555444e-05,0.062438856810331345,0.12927916646003723,0.10357194393873215,0.006297128275036812,0.0,0.08611313253641129,0.0,0.12927916646003723,0.0014156736906982522,0.02773089701285372,0.0002934216102944273,0.0002904302857219231,0.00029089500602332615,0.031073614216598548
11,dark_structures,homogeneous_dark,a1_s0,0.10357194393873215,0.05474923551082611,0.007186624687165022,21.434750350582775,0.006053285673260689,0.00831996276974678,0.006267700809985399,0.008420532569289207,0.005838873330503702,0.008219394832849503,0.027951164171099663,,96,0.0,0.0,True,0.00011387075567170924,0.0001976452813385641,4.198883378015999e-07,4.152373658929613e-07,4.156555532528378e-07,0.000950300235986239,1.0,0.0,1.245001726601913e-06,0.062438856810331345,0.02980976551771164,0.10357194393873215,0.029533948749303818,0.0,0.025215284898877144,0.0,0.02980976551771164,5.3450593335693015e-05,0.0008082595990967423,1.5194574298745339e-06,1.516599563489532e-06,1.5178185827859e-06,0.0035611764169245544
11,dark_structures,homogeneous_dark,a10_s0,0.10357194393873215,0.09503769874572754,0.046038668602705,13.368772442702896,0.041165146976709366,0.050912193953990936,0.04217652603983879,0.05147673562169075,0.04015375301241875,0.05034767463803291,0.0007756261620670557,,96,0.0,0.0,True,5.603597370082498e-05,3.395878379861377e-08,1.9919114509377668e-07,1.9920415244470197e-07,1.9930320304830247e-07,2.0891379821016988e-05,10.0,0.0,1.400678002028144e-06,0.062438856810331345,0.004653842654079199,0.10357194393873215,0.08723737299442291,0.0,0.0007800327730365098,0.0,0.004653842654079199,2.1477699163173325e-05,1.2498122947457253e-07,6.294443384662557e-07,6.293429079168033e-07,6.297020597129595e-07,6.842926573702698e-05
11,dark_structures,homogeneous_dark,a0_s0.01,0.10357194393873215,0.0030798970256000757,0.017246587201952934,17.63296831373126,0.02260170876979828,0.011891481466591358,0.021643172949552536,0.011552337557077408,0.02356022037565708,0.012230629101395607,0.09535393118858337,,96,0.0,0.0,True,0.005333357458748627,0.002078164666141893,2.4140619740995486e-06,1.1699213756407982e-06,3.867196769043431e-06,5.643715960785341e-06,0.0,0.01,0.0022276006639003754,0.062438856810331345,0.04567774012684822,0.10357194393873215,0.0026231196243315935,0.0,0.2215481996536255,0.0,0.04567774012684822,0.0019674943088691236,0.015845716090568864,8.018829609566206e-06,4.009318820024365e-06,1.1986969542305244e-05,4.603886455344015e-05
11,dark_structures,homogeneous_dark,a0_s0.1,0.10357194393873215,0.004435131326317787,0.014275007881224155,18.45423643308299,0.01775236986577511,0.010797649621963501,0.017038527876138687,0.010486570186913013,0.018466206267476082,0.011108717881143093,0.09330860525369644,,96,0.0,0.0,True,3.6867573072513954e-05,2.3292068886297139e-07,4.932621464479113e-06,6.032811782271059e-06,6.361258883769696e-06,8.150643608735592e-08,0.0,0.1,0.02523057721555233,0.062438856810331345,0.006113480776548386,0.10357194393873215,0.0038237832486629486,0.0,0.2069225162267685,0.0,0.006113480776548386,1.539768010934331e-05,2.7908363779416437e-06,1.3336538992026432e-05,1.3514503503311172e-05,1.5307182604089795e-05,7.992575183773897e-07
11,dark_structures,homogeneous_dark,a0_s1,0.10357194393873215,0.01556653156876564,0.008003232069313526,20.967345897084382,0.009463977068662643,0.006542483810335398,0.009174962528049946,0.006409404333680868,0.009752998128533363,0.006675570737570524,0.09116671234369278,,96,0.0,0.0,True,1.0027732923180137e-05,7.524504151493223e-07,2.1448995010205496e-06,5.702205844208798e-06,3.9402680898831775e-06,9.562784857799374e-07,0.0,1.0,0.297246515750885,0.3120749890804291,0.006980790290981531,0.10357194393873215,0.008585740812122822,0.0,0.09715452045202255,0.0,0.006980790290981531,5.202554978100967e-06,5.3846724972078585e-06,6.689336263679914e-06,1.4723514352560865e-05,1.207697527927027e-05,8.124901481332278e-06
11,dark_structures,homogeneous_dark,a0.1_s0.1,0.10357194393873215,0.018326042219996452,0.005944880191236734,22.25856893410147,0.007412605918943882,0.004477153066545725,0.007143901661038399,0.004369664937257767,0.007681310176849365,0.004584642592817545,0.07814094424247742,,96,0.0,0.0,True,7.8721933671635e-05,2.1363504581197667e-06,3.908971794659738e-06,5.066266420742927e-06,4.614274032216009e-06,2.2648716325883225e-06,0.1,0.1,0.02721104957163334,0.062438856810331345,0.008403385058045387,0.10357194393873215,0.008831601589918137,0.0,0.08654101938009262,0.0,0.008403385058045387,2.7181731743010992e-05,1.6100815656602815e-05,1.3779252934386333e-05,1.4754137376189051e-05,1.4735999671886825e-05,1.2594796660145305e-05
11,dark_structures,homogeneous_dark,a1_s0.1,0.10357194393873215,0.05633554980158806,0.006854735780507326,21.640092806672016,0.006008270662277937,0.007701199036091566,0.006252899765968323,0.007862623780965805,0.00576364528387785,0.0075397733598947525,0.027601981535553932,,96,0.0,0.0,True,2.6832632488227252e-05,1.637017685152303e-06,4.228036939640044e-06,1.6898517814476137e-06,2.307052002998962e-06,1.9390526233218085e-05,1.0,0.1,0.030547380447387695,0.062438856810331345,0.008335014805197716,0.10357194393873215,0.030993610620498657,0.0,0.024508437141776085,0.0,0.008335014805197716,1.018601658030195e-05,8.011934963216686e-06,1.3509623843647843e-05,7.605633562418556e-06,8.216867250971626e-06,7.044936074537982e-05
11,dark_structures,homogeneous_dark,a1_s1,0.10357194393873215,0.06525787711143494,0.0066999769769608974,21.739266896567884,0.006007768213748932,0.007392184808850288,0.00619448721408844,0.007643654942512512,0.00582105340436101,0.007140714209526777,0.02785315178334713,,96,0.0,0.0,True,2.4922229563749994e-05,2.8695585302476565e-06,2.9257638394235764e-06,1.0599046670874315e-05,5.805314286721775e-06,5.476493183336007e-06,1.0,1.0,0.30929142236709595,0.3380286693572998,0.009542897343635559,0.10357194393873215,0.03098544105887413,0.0,0.024729540571570396,0.0,0.009542897343635559,1.244268875371864e-05,1.6378807767307955e-05,1.1021443309666201e-05,2.91245893387823e-05,1.804495123774569e-05,2.4565644590426895e-05
11,dark_structures,homogeneous_bright,identity,0.05587628111243248,0.05587628111243248,0.058180298656225204,12.35224053724613,0.05233204737305641,0.06402856856584549,0.053575094789266586,0.06471088528633118,0.051089003682136536,0.06334620714187622,0.0,,0,0.0126953125,0.0126953125,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.05587628111243248,0.05587628111243248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,homogeneous_bright,global,0.05587628111243248,0.002627723151817918,0.01715189404785633,17.656879147399746,0.021358031779527664,0.012945747002959251,0.020493602380156517,0.012564451433718204,0.022222468629479408,0.01332704909145832,0.05624116212129593,,6,0.0126953125,0.0,True,2.080650798278689e-16,1.65210952734983e-16,3.647548802404237e-16,3.3356600014763586e-16,3.090314062149578e-16,1.647963772789012e-16,0.0,0.0,0.0009858643170446157,0.3597484529018402,-0.0,0.05587628111243248,0.002627723151817918,0.0,0.33516165614128113,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,homogeneous_bright,a0_s0,0.05587628111243248,0.0019734485540539026,0.01938244327902794,17.125914782802255,0.026614397764205933,0.012150491587817669,0.02536681480705738,0.011575968936085701,0.02786199189722538,0.012725010514259338,0.05829989165067673,,96,0.0126953125,0.0,True,0.015388052500041438,0.025995889248734944,0.0008635810584339644,0.0008560063792873697,0.0008602721657063431,0.0025732858340968665,0.0,0.0,0.0002341306972084567,0.09967304766178131,0.24247059226036072,0.05587628111243248,0.0019734485540539026,0.0,0.2444361001253128,0.0,0.24247059226036072,0.007084315818139222,0.1459801263346724,0.005620625058336596,0.005556500767512847,0.005601991322546434,0.021870501649954247
11,dark_structures,homogeneous_bright,a0.01_s0,0.05587628111243248,0.004146660678088665,0.017993098124861717,17.448940516245244,0.024686483666300774,0.011299708858132362,0.023431172594428062,0.01071976963430643,0.025941798463463783,0.01187964528799057,0.05495765805244446,,96,0.0126953125,0.0,True,0.010829283305270452,0.029882990876634246,0.00015222983299632124,0.00015064926990133117,0.00015299298057799677,0.010181138932487604,0.01,0.0,0.00017773595754988492,0.09967304766178131,0.235416442155838,0.05587628111243248,0.002426096936687827,0.0,0.1720563769340515,0.0,0.235416442155838,0.006012922159123523,0.15608836976993426,0.0009128751640215121,0.0008949477602393668,0.0009120272613462477,0.06847507327161106
11,dark_structures,homogeneous_bright,a0.1_s0,0.05587628111243248,0.011451033875346184,0.011023130267858505,19.576950602015586,0.01582636684179306,0.006219891365617514,0.0150968749076128,0.005762291140854359,0.016555864363908768,0.006677492521703243,0.0424618273973465,,96,0.0126953125,0.0,True,0.011997385645611947,0.009800563193579026,4.848769413132734e-05,4.907486975832984e-05,4.924529161691444e-05,0.00852107003188969,0.1,0.0,1.070314169737685e-06,0.09967304766178131,0.15274855494499207,0.05587628111243248,0.00717482203617692,0.0,0.04276211932301521,0.0,0.15274855494499207,0.005153565226007143,0.0393039280723299,0.0002003996604641932,0.00019898136429219465,0.0002016891148768378,0.03926121005909488
11,dark_structures,homogeneous_bright,a1_s0,0.05587628111243248,0.023447906598448753,0.010616624727845192,19.740135336371207,0.013326025567948818,0.007907223887741566,0.012760215438902378,0.007630435284227133,0.013891837559640408,0.00818401575088501,0.025522619485855103,,96,0.0126953125,0.0,True,0.012063933154585586,0.001062071999734072,3.5754926380290095e-05,3.6133402032875755e-05,3.591430549497622e-05,0.0005943229681562963,1.0,0.0,7.3514695486665e-07,0.09967304766178131,0.06366036832332611,0.05587628111243248,0.016833921894431114,0.0,0.006613984704017639,0.0,0.06366036832332611,0.004623943943261029,0.0034609278647601788,0.00011902144843685693,0.00011979148248541865,0.00011936285654107656,0.002081177720698318
11,dark_structures,homogeneous_bright,a10_s0,0.05587628111243248,0.04230867326259613,0.031237177550792694,15.05328213895,0.030797669664025307,0.03167669102549553,0.03072638064622879,0.03169546276330948,0.030868951231241226,0.031657908111810684,0.004746403079479933,,96,0.0126953125,0.0,True,0.001976275900404546,3.109527308798184e-05,6.289072771178654e-06,6.33864462823146e-06,6.319677449412748e-06,1.9085347417908947e-06,10.0,0.0,1.9796425476670265e-06,0.09967304766178131,0.015451233834028244,0.05587628111243248,0.03419739007949829,0.0,0.0008111282368190587,0.0,0.015451233834028244,0.0007302460114457244,9.688596998840688e-05,1.9627680415574734e-05,1.9757829448431197e-05,1.971105109487144e-05,7.196677320145962e-06
11,dark_structures,homogeneous_bright,a0_s0.01,0.05587628111243248,0.0026333131827414036,0.018535472452640533,17.319963397148193,0.024070288985967636,0.013000656850636005,0.022940197959542274,0.012618353590369225,0.025200381875038147,0.013382960110902786,0.05737585574388504,,96,0.0126953125,0.0,True,0.012760318215955585,0.0016388083259167659,1.749621076832338e-06,9.442467075160949e-07,1.118956449858688e-06,2.085424341739864e-05,0.0,0.01,0.0020174223463982344,0.09967304766178131,0.04873896390199661,0.05587628111243248,0.0021459234412759542,0.0,0.2892860174179077,0.0,0.04873896390199661,0.00470672322576726,0.014401291671237656,9.544198346946754e-06,5.006316333263527e-06,5.278076903838382e-06,0.0001990084037590821
11,dark_structures,homogeneous_bright,a0_s0.1,0.05587628111243248,0.004451691173017025,0.014271282590925694,18.455369941502145,0.017758352681994438,0.010784207843244076,0.01695900596678257,0.01044475194066763,0.018557710573077202,0.011123660020530224,0.05209808424115181,,96,0.0126953125,0.0,True,4.915206918853563e-05,5.679128813627895e-07,1.5037990873743859e-06,1.1352245301350795e-06,5.897576502545045e-06,6.006072373943504e-08,0.0,0.1,0.024930933490395546,0.09967304766178131,0.0066511305049061775,0.05587628111243248,0.003786578308790922,0.0,0.21651887893676758,0.0,0.0066511305049061775,1.7248863013560895e-05,5.483476628542744e-06,7.771229259503912e-06,8.162731557039687e-06,2.63430617359027e-05,6.553713446239032e-07
11,dark_structures,homogeneous_bright,a0_s1,0.05587628111243248,0.019869230687618256,0.004819063004106283,23.170373957247662,0.005529518239200115,0.004108607303351164,0.005314463749527931,0.004061101004481316,0.005744572263211012,0.0041561126708984375,0.039372168481349945,,96,0.0126953125,0.0,True,1.8809460606159007e-05,1.3356045756873856e-06,3.5991836340546064e-06,4.89225479145641e-06,1.5283882895077935e-06,1.6904603223083274e-06,0.0,1.0,0.3106261193752289,0.3390837013721466,0.007722672075033188,0.05587628111243248,0.012146557681262493,0.0,0.034127287566661835,0.0,0.007722672075033188,7.906238551068901e-06,7.358117200033165e-06,1.3959269777170248e-05,1.9085300568918497e-05,5.859739018445606e-06,1.2218992331999139e-05
11,dark_structures,homogeneous_bright,a0.1_s0.1,0.05587628111243248,0.015938494354486465,0.0071440585888922215,21.46054992427425,0.00861362274736166,0.0056744953617453575,0.008096393197774887,0.005475318059325218,0.00913084764033556,0.005873674992471933,0.03833460807800293,,96,0.0126953125,0.0,True,0.0009029992786180706,7.0220128908146405e-06,5.224102744121398e-06,4.862787985803506e-06,4.898941970481213e-06,3.6972806217144787e-06,0.1,0.1,0.026305826380848885,0.09967304766178131,0.013365858234465122,0.05587628111243248,0.009877916425466537,0.0,0.047239918261766434,0.0,0.013365858234465122,0.0003185052661110434,3.200617693968277e-05,2.0911269247554784e-05,1.954558944591666e-05,1.6227453773429963e-05,2.3787779650532388e-05
11,dark_structures,homogeneous_bright,a1_s0.1,0.05587628111243248,0.02681729942560196,0.009277407079935074,20.325733867365003,0.010250833816826344,0.008303976617753506,0.009769059717655182,0.008144725114107132,0.010732612572610378,0.008463230915367603,0.02334326133131981,,96,0.0126953125,0.0,True,0.00530071321415961,2.547125593415646e-05,4.91017034955873e-06,1.8420018400501266e-06,4.193374101784112e-06,7.496651226847401e-06,1.0,0.1,0.027526920661330223,0.09967304766178131,0.0198518056422472,0.05587628111243248,0.01912856101989746,0.0,0.005703557748347521,0.0,0.0198518056422472,0.0019195424435823733,7.780135445130992e-05,1.6097982347184952e-05,7.830259935077041e-06,1.6928704912897396e-05,2.7496408369034025e-05
11,dark_structures,homogeneous_bright,a1_s1,0.05587628111243248,0.03578634932637215,0.008533337153494358,20.688810949850218,0.00791903492063284,0.009147643111646175,0.008140705525875092,0.00916380900889635,0.0076973638497292995,0.009131474420428276,0.022568795830011368,,96,0.0126953125,0.0,True,2.4236117769401354e-05,1.292499939675871e-06,5.829378161708311e-06,2.071916212266435e-06,3.219542277655217e-06,1.9305498025528584e-06,1.0,1.0,0.30543088912963867,0.3381582200527191,0.00877612829208374,0.05587628111243248,0.020908232778310776,0.0,0.006101988721638918,0.0,0.00877612829208374,1.2154243772571032e-05,5.74721328284648e-06,2.158256241048908e-05,9.030277413057718e-06,1.4615494616140288e-05,1.0563141339105247e-05
11,dark_structures,left_right,identity,0.08598098903894424,0.08598098903894424,0.058253951370716095,12.346746110693864,0.05247936770319939,0.06402856856584549,0.053726088255643845,0.06471088528633118,0.05123263970017433,0.06334620714187622,0.0,,0,0.0071614584885537624,0.0071614584885537624,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.08598098903894424,0.08598098903894424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,dark_structures,left_right,global,0.08598098903894424,0.009223180823028088,0.01880057342350483,17.25828904413656,0.01812370866537094,0.019477443769574165,0.01782328076660633,0.01897439919412136,0.018424121662974358,0.019980497658252716,0.04657619446516037,,6,0.0071614584885537624,0.0,True,9.665547137719898e-17,1.2831532693242346e-16,3.6751705525799715e-16,4.242829447166604e-16,3.8757733580910837e-16,1.364634073352221e-16,0.0,0.0,0.0021730426233261824,0.18624845147132874,-0.0,0.08598098903894424,0.009223180823028088,0.0,0.3248959183692932,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
