seed,family,condition,model,loss_before,loss_after,mse,psnr_db,left_mse,right_mse,top_left_mse,top_right_mse,bottom_left_mse,bottom_right_mse,input_output_drift_mse,identity_drift_mse,parameter_count,input_clipping_fraction,output_clipping_fraction,all_finite,field_variance_exposure_ev,field_variance_gamma,field_variance_wb_r,field_variance_wb_g,field_variance_wb_b,field_variance_contrast
7,high_key,homogeneous_dark,spatial4,0.026405200362205505,1.531162752144155e-08,0.0630217045545578,12.00509854595417,0.06303718686103821,0.06300622969865799,0.06301091611385345,0.06302814185619354,0.06306348741054535,0.06298427283763885,0.02640450745820999,,96,0.0,0.0,True,1.2073959750403572e-08,1.7898541653654418e-09,1.7429661726154115e-08,1.5074384706451815e-08,1.655884285250647e-08,3.5888498578227196e-07
7,high_key,homogeneous_dark,spatial8,0.026405200362205505,6.5277796501561625e-09,0.06302173435688019,12.005096492220272,0.06303786486387253,0.06300561875104904,0.06300997734069824,0.0630292296409607,0.06306570768356323,0.0629819929599762,0.026404526084661484,,384,0.0,0.0,True,3.653950970325806e-08,4.926508623106185e-09,8.391842455161176e-08,9.129053369671101e-08,9.159990536292359e-08,7.155782569316672e-07
7,high_key,homogeneous_bright,identity,0.25,0.25,0.06411406397819519,11.930466937547648,0.0640987977385521,0.06412932276725769,0.06412441283464432,0.06410451233386993,0.06407323479652405,0.06415414065122604,0.0,,0,1.0,1.0,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17
7,high_key,homogeneous_bright,global,0.24999995529651642,1.8417267710901797e-11,0.0641237422823906,11.929811400115,0.06413888931274414,0.06410861760377884,0.06411032378673553,0.06413082778453827,0.06416745483875275,0.06408637017011642,0.25000473856925964,,6,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0
7,high_key,homogeneous_bright,uniform96,0.24999995529651642,1.8417267710901797e-11,0.0641237199306488,11.929812913944273,0.06413887441158295,0.06410861015319824,0.06411030888557434,0.06413081288337708,0.06416744738817215,0.06408637017011642,0.25000473856925964,,96,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0
7,high_key,homogeneous_bright,spatial1,0.24999995529651642,1.8417267710901797e-11,0.0641237422823906,11.929811400115,0.06413888931274414,0.06410861760377884,0.06411032378673553,0.06413082778453827,0.06416745483875275,0.06408637017011642,0.25000473856925964,,6,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0
7,high_key,homogeneous_bright,spatial2,0.24999995529651642,1.8417267710901797e-11,0.06412377208471298,11.92980938167679,0.06413891911506653,0.06410862505435944,0.06411033868789673,0.06413083523511887,0.06416748464107513,0.06408640742301941,0.25000476837158203,,24,1.0,0.0,True,3.747002710689009e-15,5.699144810958096e-15,6.661338306154356e-16,6.661338306154356e-16,6.661338306154356e-16,6.661337936477009e-16
7,high_key,homogeneous_bright,spatial4,0.24999995529651642,2.030610922465481e-11,0.06412376463413239,11.929809886286256,0.06413892656564713,0.06410861760377884,0.06411034613847733,0.06413082778453827,0.06416748464107513,0.06408637762069702,0.25000476837158203,,96,1.0,0.0,True,7.251144098874442e-15,4.297488309232106e-15,5.412337303259675e-16,5.412337303259675e-16,5.412337303259675e-16,0.0
7,high_key,homogeneous_bright,spatial8,0.24999995529651642,1.7849546493642343e-11,0.06412364542484283,11.929817960045659,0.06413878500461578,0.06410849839448929,0.06411019712686539,0.06413072347640991,0.06416735053062439,0.06408627331256866,0.25000447034835815,,384,1.0,0.0,True,9.182469626412416e-15,1.923519193317224e-15,3.295974578043089e-16,3.295974578043089e-16,3.295974578043089e-16,3.460773317563456e-16
7,high_key,left_right,identity,0.13820035755634308,0.13820035755634308,0.1173960268497467,9.303466010988783,0.17066268622875214,0.06412932276725769,0.17063769698143005,0.06410451233386993,0.17068777978420258,0.06415414065122604,0.0,,0,0.5,0.5,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17
7,high_key,left_right,global,0.13820035755634308,0.00530607346445322,0.07877597957849503,11.03606187672974,0.11643115431070328,0.04112080857157707,0.116397924721241,0.041138213127851486,0.11646437644958496,0.04110341891646385,0.10345606505870819,,6,0.5,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0
