index,low,step,psnr,ssim,delta_psnr_T026,delta_psnr_T036,delta_ssim_T036,safety_reachable,oracle_selected
14,Train/Low/low00223.png,11,7.130520638444802,0.09991238836668848,-0.4238887436938885,-0.7470661740189293,-0.047172861026758245,True,False
14,Train/Low/low00223.png,12,7.245577137214646,0.10787336253609509,-0.3088322449240444,-0.6320096752490851,-0.039211886857351635,True,False
14,Train/Low/low00223.png,13,7.368561975724727,0.11577018597642796,-0.1858474064139628,-0.5090248367390036,-0.03131506341701876,True,False
14,Train/Low/low00223.png,14,7.4993092435670565,0.12350960538030152,-0.05510013857163365,-0.3782775688966744,-0.0235756440131452,True,False
14,Train/Low/low00223.png,15,7.6375091633969365,0.1310013898567535,0.08309978125824635,-0.2400776490667944,-0.016083859536693224,True,False
14,Train/Low/low00223.png,16,7.782695856981095,0.13816394988458672,0.22828647484240516,-0.0948909554826356,-0.008921299508860003,True,False
14,Train/Low/low00223.png,17,7.934237157629785,0.14492521542309475,0.37982777549109503,0.05665034516605427,-0.002160033970351971,True,False
14,Train/Low/low00223.png,18,8.091329721948563,0.15122714518163627,0.536920339809873,0.2137429094848322,0.004141895788189548,True,False
14,Train/Low/low00223.png,19,8.25300029332972,0.1570271372243077,0.6985909111910296,0.3754134808659888,0.009941887830860974,True,False
14,Train/Low/low00223.png,20,8.418116266707678,0.16229825984556234,0.8637068845689875,0.5405294542439467,0.015213010452115622,True,False
14,Train/Low/low00223.png,21,8.585407306111982,0.16702944720901147,1.0309979239732918,0.7078204936482511,0.01994419781556475,True,False
14,Train/Low/low00223.png,22,8.753494335257662,0.1712219765462365,1.1990849531189713,0.8759075227939306,0.024136727152789778,True,False
14,Train/Low/low00223.png,23,8.92092411764176,0.17489020496323474,1.3665147355030705,1.0433373051780297,0.027804955569788015,True,False
14,Train/Low/low00223.png,24,9.086218894584034,0.178060155409773,1.531809512445344,1.2086320821203032,0.03097490601632627,True,False
14,Train/Low/low00223.png,25,9.24792623560359,0.18076496490124375,1.6935168534648994,1.3703394231398587,0.033679715507797026,True,False
14,Train/Low/low00223.png,26,9.404669362299135,0.18304497360031052,1.8502599801604447,1.527082549835404,0.0359597242068638,True,False
14,Train/Low/low00223.png,27,9.555192984148196,0.18494395093132698,2.0007836020095056,1.6776061716844648,0.03785870153788026,True,True
15,Train/Low/low00570.png,0,4.636425587872262,0.15737721635068508,-4.16223715570041,-6.591893147145335,-0.2753481713374242,True,False
15,Train/Low/low00570.png,1,4.77803861306565,0.17468449856911908,-4.020624130507022,-6.4502801219519466,-0.25804088911899015,True,False
15,Train/Low/low00570.png,2,4.934580621657051,0.19308011450826582,-3.8640821219156214,-6.293738113360546,-0.23964527317984344,True,False
15,Train/Low/low00570.png,3,5.107281250602908,0.21246268885779504,-3.6913814929697644,-6.121037484414689,-0.2202626988303142,True,False
15,Train/Low/low00570.png,4,5.297424643829979,0.23269004031846735,-3.501238099742693,-5.930894091187618,-0.2000353473696419,True,False
15,Train/Low/low00570.png,5,5.506348699622947,0.25357797779043384,-3.292314043949725,-5.72197003539465,-0.1791474098976754,True,False
15,Train/Low/low00570.png,6,5.735440331513844,0.2749009827678747,-3.0632224120588285,-5.492878403503753,-0.15782440492023453,True,False
15,Train/Low/low00570.png,7,5.98612353416033,0.2963951850795625,-2.812539209412342,-5.2421952008572665,-0.13633020260854678,True,False
15,Train/Low/low00570.png,8,6.259847116798747,0.3177649052768245,-2.538815626773925,-4.9684716182188495,-0.11496048241128476,True,False
15,Train/Low/low00570.png,9,6.558067477350863,0.3386922684743801,-2.240595266221809,-4.670251257666734,-0.09403311921372914,True,False
15,Train/Low/low00570.png,10,6.882220712359054,0.35885003033639673,-1.9164420312136183,-4.346098022658543,-0.07387535735171252,True,False
15,Train/Low/low00570.png,11,7.233693389396592,0.3779167106068174,-1.56496935417608,-3.994625345621005,-0.054808677081291834,True,False
15,Train/Low/low00570.png,12,7.613784298745108,0.39559370849225534,-1.1848784448275644,-3.614534436272489,-0.03713167919585392,True,False
15,Train/Low/low00570.png,13,8.023653002716824,0.4116214027646545,-0.7750097408558485,-3.2046657323007732,-0.021103984923454777,True,False
15,Train/Low/low00570.png,14,8.464255444024971,0.4257940587523289,-0.334407299547701,-2.7640632909926257,-0.0069313289357803565,True,False
15,Train/Low/low00570.png,15,8.93626540129437,0.4379711398703461,0.13760265772169866,-2.292053333723226,0.005245752182236829,True,False
15,Train/Low/low00570.png,16,9.439970863438742,0.4480835215352415,0.6413081198660695,-1.7883478715788552,0.01535813384713225,True,False
15,Train/Low/low00570.png,17,9.975153222670622,0.4561349121287251,1.17649047909795,-1.2531655123469747,0.023409524440615836,True,False
15,Train/Low/low00570.png,18,10.540935668007316,0.46219731598470787,1.7422729244346442,-0.6873830670102805,0.029471928296598615,True,False
15,Train/Low/low00570.png,19,11.135595725747677,0.4664018005521646,2.3369329821750053,-0.09272300926991939,0.03367641286405537,True,False
15,Train/Low/low00570.png,20,11.756348366738955,0.4689264720070835,2.9576856231662827,0.528029631721358,0.03620108431897423,True,False
15,Train/Low/low00570.png,21,12.399095813122562,0.46998198897387,3.60043306954989,1.1707770781049653,0.03725660128576075,True,False
15,Train/Low/low00570.png,22,13.058157247878206,0.46979721655667933,4.259494504305534,1.8298385128606096,0.03707182886857008,True,False
15,Train/Low/low00570.png,23,13.725998999322986,0.4686061726196827,4.927336255750314,2.497680264305389,0.03588078493157343,True,False
15,Train/Low/low00570.png,24,14.392998515605349,0.466636521375382,5.594335772032677,3.1646797805877522,0.03391113368727272,True,False
15,Train/Low/low00570.png,25,15.047364089252913,0.46410147381892447,6.2487013456802405,3.8190453542353158,0.03137608613081522,True,False
15,Train/Low/low00570.png,26,15.675285145734296,0.4611932192764788,6.876622402161624,4.4469664107166995,0.028467831588369574,True,False
15,Train/Low/low00570.png,27,16.261490763779168,0.45807930549719345,7.462828020206496,5.033172028761571,0.025353917809084192,True,True
16,Train/Low/low00320.png,0,9.177859402781394,0.17251354553876277,-0.0544854343400889,0.6472688627141636,0.02154168608694934,True,False
16,Train/Low/low00320.png,1,9.413769736120594,0.1746364932547735,0.1814248989991114,0.8831791960533639,0.023664633802960078,True,False
16,Train/Low/low00320.png,2,9.667433252922578,0.17639603829544845,0.43508841580109525,1.1368427128553478,0.025424178843635015,True,False
16,Train/Low/low00320.png,3,9.939491370082592,0.1777935147996364,0.7071465329611097,1.4089008300153623,0.026821655347822965,True,False
16,Train/Low/low00320.png,4,10.230305665475306,0.17883021052840659,0.9979608283538237,1.6997151254080762,0.027858351076593152,True,False
16,Train/Low/low00320.png,5,10.539891437768548,0.17950844036025168,1.3075466006470648,2.0093008977013174,0.028536580908438247,True,False
16,Train/Low/low00320.png,6,10.867785600947535,0.17983247756672938,1.6354407638260522,2.3371950608803047,0.028860618114915942,True,False
16,Train/Low/low00320.png,7,11.212879373010047,0.17980951944804366,1.9805345358885642,2.6822888329428167,0.028837659996230225,True,False
16,Train/Low/low00320.png,8,11.573219255580678,0.1794506878194785,2.3408744184591956,3.042628715513448,0.028478828367665077,True,False
16,Train/Low/low00320.png,9,11.945777414033698,0.17877176774153683,2.713432576912215,3.4151868739664675,0.027799908289723396,True,False
16,Train/Low/low00320.png,10,12.326222717720405,0.1777935997498662,3.0938778805989227,3.795632177653175,0.02682174029805276,True,False
16,Train/Low/low00320.png,11,12.708728781136333,0.1765420306690511,3.4763839440148505,4.178138241069103,0.025570171217237675,True,False
16,Train/Low/low00320.png,12,13.085898071532531,0.17504739821216433,3.8535532344110486,4.555307531465301,0.0240755387603509,True,False
16,Train/Low/low00320.png,13,13.448896759483908,0.1733438205762903,4.2165519223624255,4.918306219416678,0.02237196112447687,True,False
16,Train/Low/low00320.png,14,13.787927591496027,0.17146846684472666,4.555582754374544,5.257337051428797,0.02049660739291323,True,False
16,Train/Low/low00320.png,15,14.093121907110822,0.16946495806868003,4.860777069989339,5.562531367043592,0.0184930986168666,True,False
16,Train/Low/low00320.png,16,14.355915661704163,0.1673958910840844,5.12357082458268,5.825325121636933,0.016424031632270963,True,False
16,Train/Low/low00320.png,17,14.570613103207556,0.16533132342377307,5.338268266086073,6.040022563140326,0.01435946397195964,True,False
16,Train/Low/low00320.png,18,14.735582176811906,0.1633432390193577,5.503237339690424,6.204991636744676,0.012371379567544277,True,False
16,Train/Low/low00320.png,19,14.853336900321597,0.1614938748416793,5.620992063200115,6.322746360254367,0.010522015389865857,True,False
16,Train/Low/low00320.png,20,14.92915725331198,0.15980364173832778,5.696812416190497,6.398566713244749,0.00883178228651435,True,False
16,Train/Low/low00320.png,21,14.970194008527887,0.15825476956615056,5.737849171406404,6.439603468460657,0.007282910114337127,True,False
16,Train/Low/low00320.png,22,14.98411979249839,0.1568235472175733,5.7517749553769075,6.45352925243116,0.0058516877657598665,True,True
16,Train/Low/low00320.png,23,14.978279048184993,0.15547908563391896,5.74593421106351,6.447688508117762,0.004507226182105528,True,False
16,Train/Low/low00320.png,24,14.958499800679377,0.15418385754267566,5.726154963557894,6.427909260612147,0.003211998090862228,True,False
16,Train/Low/low00320.png,25,14.92979907614857,0.15292121220390478,5.697454239027087,6.399208536081339,0.001949352752091349,True,False
16,Train/Low/low00320.png,26,14.89584686963365,0.15166848883957354,5.6635020325121666,6.365256329566419,0.000696629387760106,True,False
16,Train/Low/low00320.png,27,14.85948215804546,0.15041640730670508,5.627137320923977,6.328891617978229,-0.0005554521451083538,True,False
17,Train/Low/low00306.png,0,6.822948672545497,0.08255565812925424,0.20364023223192262,-0.19341619991579329,0.013699970691442437,True,False
17,Train/Low/low00306.png,1,6.918803390639255,0.08281979447512092,0.2994949503256805,-0.09756148182203539,0.013964107037309118,True,False
17,Train/Low/low00306.png,2,7.020392336453468,0.08297343214133011,0.4010838961398937,0.004027463992177793,0.014117744703518315,True,False
17,Train/Low/low00306.png,3,7.127894195867644,0.08302848820021795,0.50858575555407,0.11152932340635413,0.014172800762406151,True,False
17,Train/Low/low00306.png,4,7.241432445850484,0.08299631099910364,0.6221240055369099,0.22506757338919403,0.014140623561291837,True,False
17,Train/Low/low00306.png,5,7.36108985743162,0.08288735454261749,0.7417814171180455,0.34472498497032955,0.01403166710480569,True,False
17,Train/Low/low00306.png,6,7.486904093347938,0.08271091644063651,0.867595653034364,0.4705392208866481,0.01385522900282471,True,False
17,Train/Low/low00306.png,7,7.61885939400118,0.08247498005948807,0.9995509536876055,0.6024945215398896,0.013619292621676271,True,False
17,Train/Low/low00306.png,8,7.756880219979651,0.08218613721362286,1.137571779666077,0.740515347518361,0.013330449775811062,True,False
17,Train/Low/low00306.png,9,7.900823197713498,0.08184964165545172,1.2815147573999237,0.8844583252522078,0.012993954217639922,True,False
17,Train/Low/low00306.png,10,8.050467940787298,0.08146953961725494,1.4311595004737239,1.034103068326008,0.012613852179443136,True,False
17,Train/Low/low00306.png,11,8.205512718965299,0.08104887763821073,1.5862042786517243,1.1891478465040084,0.012193190200398926,True,False
17,Train/Low/low00306.png,12,8.365569476452157,0.08058993661199587,1.7462610361385824,1.3492046039908665,0.011734249174184072,True,False
17,Train/Low/low00306.png,13,8.530155982337002,0.08009452825263251,1.9108475420234274,1.5137911098757115,0.01123884081482071,True,False
17,Train/Low/low00306.png,14,8.698699879079733,0.07956423545775909,2.0793914387661587,1.6823350066184428,0.010708548019947292,True,False
17,Train/Low/low00306.png,15,8.870535164269269,0.07900067858526802,2.2512267239556945,1.8541702918079785,0.01014499114745622,True,False
17,Train/Low/low00306.png,16,9.044910416335757,0.0784056990413396,2.4256019760221825,2.0285455438744666,0.009550011603527794,True,False
17,Train/Low/low00306.png,17,9.220993101875797,0.07778152210553178,2.6016846615622224,2.2046282294145065,0.008925834667719984,True,False
17,Train/Low/low00306.png,18,9.397886258773134,0.07713081439789263,2.77857781845956,2.381521386311844,0.008275126960080828,True,False
17,Train/Low/low00306.png,19,9.5746377807662,0.0764567510567307,2.955329340452625,2.558272908304909,0.007601063618918907,True,False
17,Train/Low/low00306.png,20,9.750262380728575,0.07576296189725519,3.130953940415001,2.733897508267285,0.006907274459443391,True,False
17,Train/Low/low00306.png,21,9.923763093556424,0.07505345750899622,3.30445465324285,2.907398221095134,0.006197770071184425,True,False
17,Train/Low/low00306.png,22,10.094154824174687,0.07433253437600307,3.474846383861113,3.077789951713397,0.005476846938191268,True,False
17,Train/Low/low00306.png,23,10.260487606458284,0.07360465447642317,3.6411791661447097,3.244122733996994,0.004748967038611371,True,False
17,Train/Low/low00306.png,24,10.421870349707685,0.07287429164096268,3.802561909394111,3.405505477246395,0.00401860420315088,True,False
17,Train/Low/low00306.png,25,10.577493511423162,0.07214582724200533,3.958185071109588,3.561128638961872,0.0032901398041935287,True,False
17,Train/Low/low00306.png,26,10.726648569677044,0.07142341916146927,4.10734012936347,3.710283697215754,0.002567731723657471,True,False
17,Train/Low/low00306.png,27,10.868743835568225,0.07071090849535194,4.24943539525465,3.8523789631069345,0.0018552210575401434,True,True
18,Train/Low/low00264.png,0,5.426593442410383,0.10343663268529846,-3.8561368645159613,-7.942908893449313,-0.4512083323778123,True,False
18,Train/Low/low00264.png,1,5.548338392763473,0.11767996741248671,-3.734391914162872,-7.821163943096224,-0.4369649976506241,True,False
18,Train/Low/low00264.png,2,5.682758869055,0.1334146999979844,-3.5999714378713445,-7.686743466804696,-0.4212302650651264,True,False
18,Train/Low/low00264.png,3,5.83086708122651,0.150674929127652,-3.4518632256998343,-7.538635254633186,-0.40397003593545877,True,False
18,Train/Low/low00264.png,4,5.993698730744094,0.16946017148602516,-3.289031576182251,-7.375803605115602,-0.3851847935770856,True,False
18,Train/Low/low00264.png,5,6.172320457702157,0.189730145428496,-3.1104098492241876,-7.197181878157539,-0.3649148196346148,True,False
18,Train/Low/low00264.png,6,6.367824524448022,0.21139911124084348,-2.914905782478323,-7.001677811411675,-0.3432458538222673,True,False
18,Train/Low/low00264.png,7,6.581316416922198,0.23433122059909275,-2.7014138900041464,-6.788185918937498,-0.32031374446401806,True,False
18,Train/Low/low00264.png,8,6.813903592387689,0.25833855634728276,-2.4688267145386558,-6.555598743472007,-0.29630640871582803,True,False
18,Train/Low/low00264.png,9,7.06667900520927,0.2831820319279239,-2.2160513017170747,-6.302823330650426,-0.2714629331351869,True,False
18,Train/Low/low00264.png,10,7.340699200509775,0.3085756865092139,-1.9420311064165698,-6.028803135349921,-0.24606927855389688,True,False
18,Train/Low/low00264.png,11,7.636961649750552,0.3341950362956015,-1.6457686571757923,-5.732540686109144,-0.2204499287675093,True,False
18,Train/Low/low00264.png,12,7.956376153006433,0.35968974502414236,-1.3263541539199117,-5.413126182853263,-0.19495522003896842,True,False
18,Train/Low/low00264.png,13,8.299724322456875,0.3846970067392914,-0.9830059844694699,-5.069778013402821,-0.16994795832381937,True,False
18,Train/Low/low00264.png,14,8.667623590859288,0.4088587424470906,-0.6151067160670571,-4.701878745000409,-0.1457862226160202,True,False
18,Train/Low/low00264.png,15,9.060474260830059,0.43184007933519486,-0.2222560460962857,-4.309028075029637,-0.12280488572791592,True,False
18,Train/Low/low00264.png,16,9.478404574569963,0.4533452429718354,0.19567426764361784,-3.8910977612897337,-0.10129972209127536,True,False
18,Train/Low/low00264.png,17,9.921205711032881,0.4731314435408988,0.6384754041065364,-3.448296624826815,-0.08151352152221197,True,False
18,Train/Low/low00264.png,18,10.388257365570048,0.49101876328114724,1.1055270586437036,-2.981244970289648,-0.06362620178196354,True,False
18,Train/Low/low00264.png,19,10.87844656059434,0.5068953952445212,1.5957162536679945,-2.491055775265357,-0.04774956981858958,True,False
18,Train/Low/low00264.png,20,11.390078873496435,0.5207181393721315,2.1073485665700904,-1.9794234623632612,-0.03392682569097927,True,False
18,Train/Low/low00264.png,21,11.920791630191403,0.5325088109025973,2.638061323265058,-1.4487107056682937,-0.02213615416051351,True,False
18,Train/Low/low00264.png,22,12.467461540951572,0.5423473930748773,3.184731234025227,-0.9020407949081246,-0.012297571988233447,True,False
18,Train/Low/low00264.png,23,13.026131206396332,0.5503602141445667,3.7434008994699877,-0.3433711294633639,-0.004284750918544078,True,False
18,Train/Low/low00264.png,24,13.591959304647245,0.5567163091545538,4.309228997720901,0.22245696878754906,0.0020713440914430503,True,False
18,Train/Low/low00264.png,25,14.159213559980497,0.5615972319212257,4.876483253054152,0.7897112241208006,0.006952266858114897,True,False
18,Train/Low/low00264.png,26,14.721316223971401,0.5651920082795597,5.438585917045057,1.351813888111705,0.010547043216448948,True,False
18,Train/Low/low00264.png,27,15.270994418007156,0.5676876459927748,5.988264111080811,1.9014920821474597,0.013042680929663986,True,True
19,Train/Low/low00588.png,0,7.283363704312775,0.17310910903541643,-3.2461914343457003,-3.409565350772203,-0.3135504185381121,True,False
19,Train/Low/low00588.png,1,7.416977401665809,0.19498767033526593,-3.112577736992666,-3.2759516534191686,-0.2916718572382626,True,False
19,Train/Low/low00588.png,2,7.5650236715135595,0.21857607715518432,-2.9645314671449157,-3.1279053835714183,-0.26808345041834425,True,False
19,Train/Low/low00588.png,3,7.728681954632419,0.24373316136383325,-2.800873184026056,-2.9642471004525586,-0.2429263662096953,True,False
19,Train/Low/low00588.png,4,7.909161175545752,0.2702355743586058,-2.620393963112723,-2.7837678795392256,-0.21642395321492275,True,False
19,Train/Low/low00588.png,5,8.10769556748684,0.29777196380755633,-2.4218595711716357,-2.5852334875981384,-0.1888875637659722,True,False
19,Train/Low/low00588.png,6,8.32553188004734,0.32594302021641963,-2.2040232586111355,-2.367397175037638,-0.1607165073571089,True,False
19,Train/Low/low00588.png,7,8.563896140392174,0.35426728873452434,-1.965658998266301,-2.1290329146928038,-0.1323922388390042,True,False
19,Train/Low/low00588.png,8,8.82397210739149,0.382199403446705,-1.7055830312669844,-1.868956947693487,-0.10446012412682354,True,False
19,Train/Low/low00588.png,9,9.106852914209668,0.4091484236585968,-1.4227022244488072,-1.58607614087531,-0.07751110391493171,True,False
19,Train/Low/low00588.png,10,9.41348452570688,0.4345184398567304,-1.1160706129515958,-1.2794445293780985,-0.05214108771679815,True,False
19,Train/Low/low00588.png,11,9.744590244782485,0.45774122044005083,-0.7849648938759906,-0.9483388103024932,-0.028918307133477705,True,False
19,Train/Low/low00588.png,12,10.100567663853717,0.4783102123157164,-0.4289874748047584,-0.5923613912312611,-0.008349315257812129,True,False
19,Train/Low/low00588.png,13,10.481349829773253,0.4958225972307692,-0.048205308885222564,-0.21157922531172524,0.009163069657240674,True,False
19,Train/Low/low00588.png,14,10.886260528319431,0.5100054878287417,0.3567053896609558,0.1933314732344531,0.023345960255213127,True,False
19,Train/Low/low00588.png,15,11.313797163440576,0.5207399553177084,0.7842420247821007,0.620868108355598,0.03408042774417991,True,False
19,Train/Low/low00588.png,16,11.761376841294066,0.5280521976163034,1.2318217026355907,1.068447786209088,0.04139267004277486,True,False
19,Train/Low/low00588.png,17,12.22503599818657,0.5321035929314358,1.6954808595280948,1.5321069431015921,0.04544406535790729,True,False
19,Train/Low/low00588.png,18,12.699115905966575,0.5331703625705109,2.1695607673081003,2.0061868508815976,0.04651083499698233,True,False
19,Train/Low/low00588.png,19,13.176002918562087,0.5316106304009437,2.646447779903612,2.4830738634771095,0.04495110282741516,True,False
19,Train/Low/low00588.png,20,13.645885211495255,0.5278223522026545,3.1163300728367798,2.952956156410277,0.04116282462912596,True,False
19,Train/Low/low00588.png,21,14.096894551645462,0.5222377985256552,3.5673394129869873,3.4039654965604846,0.03557827095212668,True,False
19,Train/Low/low00588.png,22,14.51563163659323,0.5152489907826532,3.9860764979347554,3.8227025815082527,0.028589463209124644,True,False
19,Train/Low/low00588.png,23,14.888201056094196,0.5072343386149686,4.358645917435721,4.195272001009219,0.020574811041440044,True,False
19,Train/Low/low00588.png,24,15.201677980090123,0.49855620976495324,4.672122841431648,4.508748925005145,0.011896682191424701,True,False
19,Train/Low/low00588.png,25,15.446197351964255,0.48954000544957826,4.91664221330578,4.753268296879277,0.002880477876049725,True,False
19,Train/Low/low00588.png,26,15.616230351938931,0.480498839735406,5.086675213280456,4.923301296853953,-0.006160687838122514,True,False
19,Train/Low/low00588.png,27,15.712178621731956,0.47167107620330573,5.182623483073481,5.0192495666469785,-0.01498845137022281,True,True
20,Train/Low/low00005.png,0,7.420848627959701,0.18825956538857128,-6.840593666507039,-10.67775348732091,-0.5850852146488884,False,False
20,Train/Low/low00005.png,1,7.624873605018169,0.21619331315121967,-6.636568689448571,-10.47372851026244,-0.55715146688624,False,False
20,Train/Low/low00005.png,2,7.851533640914373,0.2470878134903979,-6.409908653552367,-10.247068474366237,-0.5262569665470618,False,False
20,Train/Low/low00005.png,3,8.103150907642803,0.2809007901828134,-6.158291386823937,-9.995451207637807,-0.49244398985464627,False,False
20,Train/Low/low00005.png,4,8.382263001822688,0.31747360899666033,-5.879179292644052,-9.716339113457922,-0.45587117104079933,False,False
20,Train/Low/low00005.png,5,8.691684772220231,0.35651816922609414,-5.569757522246508,-9.406917343060378,-0.4168266108113655,True,False
20,Train/Low/low00005.png,6,9.034551877616948,0.3976066687868057,-5.226890416849791,-9.064050237663661,-0.375738111250654,True,False
20,Train/Low/low00005.png,7,9.414374277431058,0.44017099188292275,-4.8470680170356815,-8.684227837849551,-0.3331737881545369,True,False
20,Train/Low/low00005.png,8,9.835105324695109,0.48351450153430076,-4.426336969771631,-8.263496790585501,-0.2898302785031589,True,False
20,Train/Low/low00005.png,9,10.301221282699418,0.5268366196761474,-3.960221011767322,-7.797380832581192,-0.2465081603613123,True,False
20,Train/Low/low00005.png,10,10.817827861224929,0.5692714736117291,-3.4436144332418106,-7.280774254055681,-0.20407330642573052,True,False
20,Train/Low/low00005.png,11,11.390797034068443,0.6099373752043188,-2.8706452603982964,-6.707805081212166,-0.16340740483314087,True,False
20,Train/Low/low00005.png,12,12.026945560997804,0.6479927336978567,-2.2344967334689354,-6.071656554282805,-0.12535204633960295,True,False
20,Train/Low/low00005.png,13,12.734250814679918,0.6826914580346775,-1.527191479786822,-5.364351300600692,-0.0906533220027822,True,False
20,Train/Low/low00005.png,14,13.5221427975815,0.713433111639312,-0.7392994968852395,-4.5764593176991095,-0.059911668398147655,True,False
20,Train/Low/low00005.png,15,14.401842110605486,0.7397982957741948,0.1403998161387463,-3.6967600046751237,-0.0335464842632649,True,False
20,Train/Low/low00005.png,16,15.386729816326097,0.7615695824510705,1.1252875218593577,-2.7118722989545123,-0.011775197586389119,True,False
20,Train/Low/low00005.png,17,16.492621009509495,0.7787329845462291,2.2311787150427556,-1.6059811057711144,0.005388204508769423,True,False
20,Train/Low/low00005.png,18,17.737502835283795,0.791475408764518,3.4760605408170555,-0.36109927999681446,0.018130628727058395,True,False
20,Train/Low/low00005.png,19,19.139526982845506,0.8001532153695172,4.878084688378767,1.0409248675648968,0.026808435332057567,True,False
20,Train/Low/low00005.png,20,20.709995230202374,0.8052051012244037,6.448552935735634,2.611393114921764,0.03186032118694404,True,False
20,Train/Low/low00005.png,21,22.43199617040313,0.8072112148937538,8.170553875936392,4.333394055122522,0.03386643485629415,True,False
20,Train/Low/low00005.png,22,24.20266914034247,0.8066210153305264,9.941226845875729,6.104067025061859,0.03327623529306678,True,False
20,Train/Low/low00005.png,23,25.716000457519137,0.8039372195790621,11.454558163052397,7.617398342238527,0.0305924395416024,True,False
20,Train/Low/low00005.png,24,26.4402581138365,0.7996703040051808,12.17881581936976,8.34165599855589,0.026325523967721143,True,True
20,Train/Low/low00005.png,25,26.08285948737855,0.7943405972233214,11.82141719291181,7.9842573720979395,0.020995817185861743,True,False
20,Train/Low/low00005.png,26,25.002385084629054,0.7883420589616147,10.740942790162315,6.903782969348445,0.014997278924155033,True,False
20,Train/Low/low00005.png,27,23.71629839913281,0.7819884658329055,9.45485610466607,5.617696283852201,0.008643685795445832,True,False
21,Train/Low/low00099.png,0,9.416645108526481,0.14025106417665734,-4.967105609842797,-9.413250353260182,-0.3736123820496957,True,False
21,Train/Low/low00099.png,1,9.592975711096766,0.15928906460789508,-4.7907750072725115,-9.236919750689896,-0.354574381618458,True,False
21,Train/Low/low00099.png,2,9.788603128993325,0.180245140371493,-4.595147589375953,-9.041292332793338,-0.3336183058548601,True,False
21,Train/Low/low00099.png,3,10.005375672669528,0.20308067707112823,-4.37837504569975,-8.824519789117135,-0.31078276915522485,True,False
21,Train/Low/low00099.png,4,10.245276568310564,0.22767928831000847,-4.138474150058714,-8.5846188934761,-0.28618415791634455,True,False
21,Train/Low/low00099.png,5,10.51045719906976,0.25383873251335926,-3.8732935192995175,-8.319438262716902,-0.2600247137129938,True,False
21,Train/Low/low00099.png,6,10.803258403325467,0.2812648104245377,-3.580492315043811,-8.026637058461196,-0.23259863580181533,True,False
21,Train/Low/low00099.png,7,11.126226355934957,0.3095714208149545,-3.257524362434321,-7.703669105851706,-0.20429202541139857,True,False
21,Train/Low/low00099.png,8,11.482131645308156,0.3382889505984254,-2.9016190730611218,-7.347763816478507,-0.17557449562792765,True,False
21,Train/Low/low00099.png,9,11.87398887549664,0.3668810239109107,-2.5097618428726385,-6.955906586290023,-0.14698242231544234,True,False
21,Train/Low/low00099.png,10,12.305074489194148,0.39476962105807367,-2.07867622917513,-6.524820972592515,-0.11909382516827938,True,False
21,Train/Low/low00099.png,11,12.778943020804975,0.4213661272184834,-1.6048076975643024,-6.050952440981687,-0.09249731900786967,True,False
21,Train/Low/low00099.png,12,13.299428253942924,0.4461028292022264,-1.0843224644263536,-5.5304672078437385,-0.06776061702412667,True,False
21,Train/Low/low00099.png,13,13.87062821095498,0.46847056556498057,-0.5131225074142982,-4.959267250831683,-0.04539288066137248,True,False
21,Train/Low/low00099.png,14,14.496852075571134,0.4880491701313119,0.11310135720185599,-4.333043386215529,-0.025814276095041166,True,False
21,Train/Low/low00099.png,15,15.182472274431031,0.5045323646072671,0.7987215560617535,-3.6474231873556313,-0.009331081619085912,True,False
21,Train/Low/low00099.png,16,15.93163235750075,0.5177440450151864,1.5478816391314716,-2.8982631042859133,0.0038805987888334004,True,False
21,Train/Low/low00099.png,17,16.74764564929294,0.5276438868927742,2.3638949309236637,-2.082249812493721,0.013780440666421145,True,False
21,Train/Low/low00099.png,18,17.631854204343526,0.5343217038621152,3.248103485974248,-1.198041257443137,0.020458257635762145,True,False
21,Train/Low/low00099.png,19,18.581467084958494,0.5379816877696421,4.197716366589216,-0.2484283768281692,0.02411824154328901,True,False
21,Train/Low/low00099.png,20,19.58569020457599,0.5389196264578913,5.201939486206712,0.7557947427893268,0.025056180231538216,True,False
21,Train/Low/low00099.png,21,20.619189056818314,0.5374948800025942,6.235438338449036,1.7892935950316513,0.023631433776241106,True,False
21,Train/Low/low00099.png,22,21.632666569884993,0.5340967187809196,7.248915851515715,2.80277110809833,0.020233272554566528,True,False
21,Train/Low/low00099.png,23,22.543914784562883,0.5291254110335125,8.160164066193605,3.7140193227762204,0.015261964807159467,True,False
21,Train/Low/low00099.png,24,23.240977032047084,0.5229659001695321,8.857226313677806,4.411081570260421,0.0091024539431791,True,False
21,Train/Low/low00099.png,25,23.615415017801062,0.5159762207635477,9.231664299431785,4.7855195560144,0.002112774537194606,True,False
21,Train/Low/low00099.png,26,23.620598401699272,0.5084671056079769,9.236847683329994,4.7907029399126095,-0.0053963406183761276,True,True
21,Train/Low/low00099.png,27,23.303907302526916,0.5007100834732122,8.920156584157638,4.474011840740253,-0.01315336275314083,True,False
22,Train/Low/low00309.png,0,7.794394392751554,0.09904313344502971,0.1436418173132301,-0.2579144660137924,0.007518594093118919,True,False
22,Train/Low/low00309.png,1,7.895486959409757,0.09878196284782782,0.24473438397143266,-0.15682189935558988,0.007257423495917029,True,False
22,Train/Low/low00309.png,2,8.002581020327877,0.09836461759566005,0.351828444889553,-0.04972783843746953,0.006840078243749256,True,False
