index,step,step_fraction,objective_progress,one_step_progress,luma_mean,luma_std_population,luma_ge_098,luma_le_002,luma_forward_gradient_ratio,rgb_absolute_change,raw_l2,raw_max_abs,obj_drop_3,obj_curvature,image_step_rms,image_accel_rms,state_step_l2,state_accel_l2,luma_step_abs,gradient_ratio_step_abs,target,safe
0,16,0.5925925925925926,0.6270617212443034,0.04255365405443635,0.17471584718811464,0.10804749170219806,0.0,0.03529583333333333,2.6555644695630902,0.12433854047011701,1.4692907165875095,0.49397343397140503,0.1292760709389056,0.0006251752580902892,0.012841915990306837,0.00022843065827301878,0.09370952343744679,0.0002682852220899443,0.009646628684622321,0.12466093493289376,2.4517511845092237,1
0,17,0.6296296296296297,0.6687401836178047,0.04167846237350132,0.18449670764619375,0.11418513544755979,0.0,0.03294166666666667,2.780771756305514,0.13449147248323295,1.562964727844736,0.5258213877677917,0.1274109457404643,0.0008751916809350266,0.012983439392229545,0.0001786213812569238,0.09368233874092605,0.00030599335357098267,0.009780860458079105,0.12520728674242365,2.4872095520320006,1
0,18,0.6666666666666666,0.7093103472108104,0.04057016359300574,0.19436598538673655,0.12036915967850129,0.0,0.0318875,2.9059911011258017,0.1447289684826023,1.656497987783564,0.5576139688491821,0.1248022800209434,0.0011082987804955787,0.013060269351140427,0.0001146603434226185,0.09354523368973627,0.00038238966507568735,0.009869277740542803,0.12521934482028785,2.481411059827151,1
0,19,0.7037037037037037,0.7485600402763977,0.03924969306558717,0.2042754686129452,0.12655994242404428,0.0,0.02987916666666667,3.0306365414424334,0.15500130526147485,1.7497668323791553,0.5892825126647949,0.12149831903209424,0.0013204705274185683,0.013069109151445043,0.00014237006909294462,0.09328598163396291,0.000490031658339127,0.00990948322620866,0.12464544031663172,2.43424936270131,1
0,20,0.7407407407407407,0.7863048706701816,0.037744830393783915,0.21417555047854792,0.13271624169202312,0.0,0.028358333333333336,3.154125529361102,0.16525736492641802,1.842636159367143,0.6207491159439087,0.11756468705237683,0.001504862671803254,0.013008509320546254,0.0002249519915212126,0.09289369519439133,0.000620774969779247,0.009900081865602706,0.12348898791866869,2.347705945742044,1
0,21,0.7777777777777778,0.8223926544826046,0.036087783812422995,0.2240164421401472,0.13879696374897144,0.0,0.0242125,3.275904887309876,0.1754457648921066,1.9349613256584148,0.6520254611968994,0.1130823072717941,0.00165704658136092,0.01287833283242012,0.0003051360913009411,0.0923595285546477,0.0007683629371335493,0.009840891661599294,0.12177935794877381,2.2255840744061306,1
0,22,0.8148148148148148,0.8567048251492096,0.034312170666605114,0.23374868759470246,0.14475936490782768,0.0,0.0239375,3.3953860459638285,0.1855153250299944,2.026590110665674,0.68406081199646,0.10814478487281202,0.0017756131458178848,0.01267973148397291,0.0004168533488655383,0.09167675962838007,0.0009282542802303561,0.009732245454555255,0.11948115865395259,2.0731966089490808,1
0,23,0.8518518518518519,0.8891587148672743,0.032453889718064545,0.24332358693818898,0.15056141212863847,0.0,0.023258333333333336,3.5120441132079065,0.19541527665304345,2.1173658179544512,0.7160378098487854,0.10285384419709266,0.0018582809485405676,0.012413253387067781,0.0005506485222062849,0.09084192081049364,0.0010954499472359406,0.009574899343486515,0.11665806724407801,1.8968683122844503,1
0,24,0.8888888888888888,0.9197074203948313,0.030548705527557132,0.2526934538037322,0.15615897302470022,0.0,0.0221125,3.6252904041683975,0.20509519356937575,2.2071294575123135,0.7479208111763,0.09731476591222679,0.0019051841905074146,0.012080930499824666,0.0007122485195179239,0.08985388874654528,0.0012667380803219528,0.009369866865543225,0.11324629096049099,1.7034682536574888,1
0,25,0.9259259259259259,0.9483432922761097,0.0286358718812783,0.2618148674726522,0.16151493766370978,0.0,0.021383333333333334,3.7346542947406767,0.21450865866307287,2.295723627940286,0.7796728014945984,0.09163846712689998,0.0019128336462788317,0.011689144175035762,0.0008266549238552562,0.08871552280380346,0.0014369267074237802,0.009121413668919998,0.10936389057227913,1.4995596905049187,1
0,26,0.9629629629629629,0.9750898156823372,0.0267465234062275,0.27064880545008146,0.16659337533088384,1.6666666666666667e-05,0.020716666666666668,3.839648687769765,0.22361356781242325,2.38299621226371,0.8112558722496033,0.08593110081506293,0.0018893484750507968,0.011246116425951419,0.0009267056786698633,0.08743339347597609,0.0016009933153147895,0.008833937977429263,0.10499439302908842,1.291207513496035,1
0,27,1.0,1.0,0.024910184317662842,0.27916346415973364,0.1713709032391753,3.3333333333333335e-05,0.020033333333333334,3.939978547407191,0.2323757581608299,2.4688041345604765,0.8426316976547241,0.08029257960516864,0.0018363390885646608,0.010765331083655238,0.0009939271980803775,0.08601772713967473,0.0017539391567481613,0.008514658709652179,0.10032985963742602,1.0832767703895758,1
1,0,0.0,0.0,0.0,0.06966147545604122,0.03804746145814467,0.0,0.100675,0.9999999146621488,6.455831721218096e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307366083182977,1
1,1,0.037037037037037035,0.031182538254731017,0.031182538254731017,0.07461210221121362,0.04026476196339506,0.0,0.08939166666666667,1.0592639075156218,0.005151067496063318,0.08485280987014415,0.030000001192092896,0.031182538254731017,0.0,0.0060986859108282995,0.0,0.08485280987014415,0.0,0.0049506267551723965,0.05926399285347306,0.42881505547566334,1
1,2,0.07407407407407407,0.06371800479427221,0.032535466539541195,0.07983916820736701,0.0425736270862815,0.0,0.07972083333333334,1.121020524943301,0.010583965811271143,0.16974648402167303,0.06001915782690048,0.06371800479427221,-0.0013529282848101809,0.006407541212575737,0.0003135682640302005,0.084893674429353,4.200275632189877e-05,0.005227065996153399,0.06175661742767913,0.5574528846961737,1
1,3,0.1111111111111111,0.09758060796178526,0.03386260316751306,0.085348096686001,0.044973637696021966,0.0,0.07062500000000001,1.1852620341112363,0.016303878300567804,0.25475869653199285,0.09008688479661942,0.09758060796178526,-0.0013271366279718597,0.006720746422671931,0.00031818941267266587,0.08501221478260047,0.00012012362647429078,0.00550892847863399,0.06424150916793536,0.6934604508522924,1
1,4,0.14814814814814814,0.13272202382879839,0.035141415867013116,0.09114127560921782,0.04746310375407898,0.0,0.06253750000000001,1.2519441755148082,0.02231285368772547,0.33993692663198216,0.12022256851196289,0.10153948557406736,-0.00127881269950006,0.0070346797519565815,0.0003192356985737466,0.08517823862851429,0.0001683645337796929,0.0057931789232168185,0.06668214140357187,0.8369326799448285,1
1,5,0.18518518518518517,0.1690770646912147,0.03635504086241632,0.09721888826434388,0.0500395067622808,0.0,0.05595833333333334,1.3210041349377875,0.028610679767170223,0.42531893645048596,0.15044541656970978,0.1053590598969425,-0.001213624995403204,0.007346816083798002,0.00031777958506040027,0.0853820327699328,0.00020711218542811413,0.006077612655126061,0.06905995942297927,0.9878918943990573,1
1,6,0.2222222222222222,0.20656509619331442,0.037488031502099714,0.1035788568197643,0.05269954173055437,0.0,0.049025,1.3923534472534218,0.03519483581749632,0.510934870353848,0.18077130615711212,0.10898448823152915,-0.0011329906396833976,0.007654617064210644,0.0003138059485497684,0.08561598497768723,0.00023849432131432778,0.006359968555420412,0.07134931231563435,1.1462780496787595,1
1,7,0.25925925925925924,0.2450891870533535,0.03852409086003909,0.11021661692250682,0.05543905977356484,0.0,0.04365,1.465881487929183,0.04206026488850217,0.5968072082697448,0.21121308207511902,0.11236716322455513,-0.001036059357939377,0.00795530344671159,0.0003070858347330732,0.08587243807465551,0.0002625163272468293,0.006637760102742529,0.07352804067576124,1.3119333342953272,1
1,8,0.2962962962962963,0.28453582563876334,0.03944663858540982,0.11712491056242759,0.05825304918103562,0.0,0.0386625,1.5414533146427465,0.049199170290319796,0.6829505598579718,0.2417793720960617,0.11545876094754863,-0.0009225477253707214,0.008245899819183456,0.0002974296498878663,0.08614353099935632,0.0002790688143605955,0.006908293639920765,0.07557182671356344,1.4845857314421398,1
1,9,0.3333333333333333,0.3247763370901527,0.04024051145138935,0.12429365969160895,0.061135649154276966,0.0,0.034466666666666666,1.618917477174617,0.05660089374914468,0.7693711504787113,0.2724771499633789,0.11821124089683827,-0.0007938728659795363,0.00852332587519917,0.00028474224801622913,0.08642089045281391,0.00028775078492130127,0.007168749129181362,0.0774641625318706,1.6638334144920535,1
1,10,0.37037037037037035,0.3656671667461083,0.04089082965595559,0.1317097817370653,0.06408011452173484,0.0,0.03065,1.6980932743850503,0.06425173313755658,0.8560663967695894,0.30331042408943176,0.12057797969275476,-0.0006503182045662428,0.008784315607766654,0.0002688619715101544,0.08669572055033271,0.00028833284392824237,0.007416122045456344,0.07917579721043322,1.8491264954184796,1
1,11,0.4074074074074074,0.40705186411679767,0.04138469737068938,0.13935722985597426,0.06707889406541881,0.0,0.02687916666666667,1.7787802064869638,0.07213498911569219,0.9430246560359127,0.3342801630496979,0.12251603847803433,-0.0004938677147337887,0.009025685747849826,0.00024989826857170293,0.08695897657900009,0.00028087285813723265,0.007647448118908967,0.08068693210191347,2.0397544779432355,1
1,12,0.4444444444444444,0.44876292514517196,0.0417110610283743,0.14721690280407096,0.07012363987398777,0.0,0.024654166666666668,1.8607519215211987,0.08023088074841137,1.0302248224895272,0.36538398265838623,0.12398658805501928,-0.0003263636576849111,0.00924417726187542,0.00022782220631050327,0.08720121124795693,0.00026545941181329127,0.007859672948096696,0.08197171503423495,2.234831372306205,1
1,13,0.48148148148148145,0.49062427217396953,0.04186134702879759,0.15526681840536558,0.07320529227727146,0.0,0.022595833333333336,1.9437644960512686,0.08851672639492188,1.1176361499979959,0.3966161608695984,0.12495710542786127,-0.00015028600042329493,0.00943674798889489,0.00020293601694423732,0.08741280146454228,0.00024287448295985304,0.008049915601294616,0.08301257453006983,2.433288561089304,1
1,14,0.5185185185185185,0.5324541590499204,0.04182988687595084,0.163482199046434,0.07631416666763534,0.0,0.020708333333333336,2.027560538418239,0.09696703757301504,1.2052182317778608,0.42796748876571655,0.12540229493312274,3.1460152846743495e-05,0.009600481643317959,0.0001754980351254285,0.08758410354906433,0.00021480332064145884,0.008215380641068415,0.08379604236697058,2.6338703520899003,1
1,15,0.5555555555555556,0.5740672968097492,0.0416131377598288,0.17183576691061792,0.0794400720094048,0.0,0.018275,2.1118658709456257,0.10555382125060295,1.292920990889666,0.45942527055740356,0.12530437166457722,0.00021674911612204584,0.009732802633501571,0.00014612475271940354,0.0877054652289748,0.0001850799468410389,0.008353567864183925,0.08430533252738659,2.835139639924316,1
1,16,0.5925925925925926,0.6152811598819847,0.04121386307223556,0.18029811391054354,0.08257244524500067,0.0,0.0170375,2.196393918805785,0.11424696264425617,1.3806849745845076,0.49097323417663574,0.12465688770801521,0.00039927468759324235,0.009831564974550035,0.00011583071050860062,0.08776752684867742,0.00016176427438382805,0.008462346999925624,0.0845280478601591,3.0354925291955563,1
1,17,0.6296296296296297,0.6559154900935592,0.04063433021157449,0.18883805237563028,0.08570049449492048,0.0,0.015929166666666668,2.2808519127566114,0.12301458299393159,1.468441616500154,0.5225916504859924,0.12346133104363885,0.0005795328606610699,0.009895022457416486,8.647568625087668e-05,0.08776118924681077,0.00015856970546045105,0.008539938465086744,0.08445799395082654,3.233182608394822,1
1,18,0.6666666666666666,0.695799594858419,0.039884104764859804,0.19742322167817566,0.08881339422992622,0.0,0.015175000000000001,2.364950513713055,0.13182365739168922,1.5561138880671213,0.554257333278656,0.12173229804866985,0.000750225446714685,0.009922105024169278,6.285708132899848e-05,0.0876780027125786,0.00018643278627363582,0.008585169302545381,0.08409860095644373,3.426361282799668,1
1,19,0.7037037037037037,0.734773197451926,0.038973602593506976,0.2060204505802029,0.09190040448383634,0.0,0.013754166666666668,2.4483999096331774,0.14064038459192252,1.6436169684159412,0.585943877696991,0.11949203756994127,0.0009105021713528242,0.00991214588327475,5.535893749168214e-05,0.08751018183658196,0.00024195063473501127,0.008597228902027243,0.08344939592012235,3.613123657166078,1
1,20,0.7407407407407407,0.772689483827462,0.03791628637553602,0.2145964078077911,0.09495105665438365,0.0,0.013079166666666668,2.530915161389134,0.14943084554611513,1.7308592211956237,0.617621898651123,0.1167739937339028,0.0010573162179709605,0.00986518563512683,7.007522229976046e-05,0.08725091633651044,0.00031613533236646047,0.008575957227588193,0.08251525175595642,3.7915715567426513,1
1,21,0.7777777777777778,0.8094189288512347,0.03672944502377261,0.2231182271603438,0.09795535958882601,0.0,0.0109,2.612220846336916,0.15816164261273744,1.817743220453567,0.6492593288421631,0.11361933399281561,0.0011868413517634089,0.009781966108606282,9.676827842349244e-05,0.0868944142204641,0.0004022764283237302,0.008521819352552695,0.08130568494778201,3.959883750230393,1
1,22,0.8148148148148148,0.8448491545898769,0.035430225738642226,0.23155399095307702,0.10090387837448982,0.0,0.0108375,2.692062086128163,0.16680037820626167,1.9041669670352124,0.6808217167854309,0.11007595713795086,0.00129921928513038,0.009663716237015554,0.00012713648359376217,0.08643609524146069,0.0004964085947973726,0.008435763792733225,0.07984123979124691,4.116386834603972,1
1,23,0.8518518518518519,0.878888827401453,0.03403967281157615,0.2398733514954818,0.10378796309188,0.0,0.010450000000000001,2.7702021065146383,0.17531629411024882,1.9900252512163281,0.7122727036476135,0.10619934357399098,0.0013905529270660836,0.009512372156528413,0.00015757587661867177,0.08587273554257001,0.0005957616990133807,0.008319360542404786,0.0781400203864755,4.25962934833295,1
1,24,0.8888888888888888,0.9114657448180558,0.032576917416602784,0.24804792132161432,0.10659977922034623,0.0,0.010025000000000001,2.846422717820136,0.18368065372632314,2.07521095149972,0.7435743808746338,0.10204681596682116,0.001462755394973362,0.009330246722761377,0.00018669794828610447,0.08520240364198153,0.0006982923592927935,0.008174569826132516,0.07622061130549751,4.388442450048702,1
1,25,0.9259259259259259,0.9425283235260086,0.03106257870795278,0.2560517000163184,0.1093324449423,0.0,0.009575,2.920536539869214,0.19186718096415734,2.1596168409557146,0.7746880054473877,0.09767916893613171,0.0015143387086500044,0.00912013081383907,0.00021356280979800796,0.0844249712053991,0.000801820585786997,0.008003778694704061,0.07411382204907824,4.50198985580365,1
1,26,0.9629629629629629,0.9720439696732629,0.029515646147254347,0.2638615709404476,0.11198011312864388,0.0,0.009341666666666667,2.992382636815523,0.19985254999611643,2.2431366967064643,0.8055742979049683,0.0931551422718099,0.0015469325606984323,0.008885313089013702,0.00023747725282193303,0.08354141365148483,0.0009049620699619585,0.007809870924129214,0.07184609694630906,4.599800930430643,1
1,27,1.0,1.0,0.02795603032673707,0.271457279655332,0.11453795025686606,0.0,0.008929166666666667,3.061821399337749,0.20761636637922493,2.3256668952427684,0.8361939787864685,0.0885342551819442,0.0015596158205172773,0.008629054688570595,0.00025833662350761556,0.082554297644467,0.0010059726593948494,0.007595708714884408,0.06943876252222614,4.681773704608961,1
2,0,0.0,0.0,0.0,0.03093699758423989,0.02979287440246261,0.0,0.41774583333333337,0.9999999101106405,2.934479077036182e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.768765424003341,1
2,1,0.037037037037037035,0.023775301780104313,0.023775301780104313,0.0349904234309759,0.03312143881794416,0.0,0.3756375,1.121556374042243,0.004193639282483168,0.10392303537728509,0.029999999329447746,0.023775301780104313,0.0,0.005704869918707899,0.0,0.10392303537728509,0.0,0.0040534258467360106,0.12155646393160247,-4.625273911032149,1
2,2,0.07407407407407407,0.0496430855395821,0.02586778375947778,0.039464689771634094,0.03672278002973802,0.0,0.33502916666666666,1.2545732547328228,0.008814132603396946,0.20796481393764307,0.0600406788289547,0.0496430855395821,-0.00209248197937347,0.00623176865996826,0.0005326710184644763,0.10404177944745768,0.00012028767702954666,0.004474266340658194,0.13301688069057982,-4.465534611871583,1
2,3,0.1111111111111111,0.07765499551452001,0.028011909974937917,0.044386085247547426,0.040606088817692655,0.0,0.3149666666666667,1.3995929170184,0.013887193763850439,0.3122287117088503,0.09014902263879776,0.07765499551452001,-0.0021441262154601346,0.006785382492522689,0.000560000058942828,0.10426389919796282,0.00022249133978499418,0.004921395475913332,0.14501966228557728,-4.28800152076961,1
2,4,0.14814814814814814,0.10783507298723427,0.030180077472714256,0.049778925507479414,0.04477816416251075,0.0,0.29331250000000003,1.557130341470902,0.01943644236886499,0.41679870550540243,0.12035165727138519,0.08405977120712996,-0.0021681674977763405,0.007362546637291528,0.0005842507106110323,0.10456999759967936,0.00030668640055597703,0.005392840259931989,0.15753742445250185,-4.091035291184253,1
2,5,0.18518518518518517,0.1401793746786148,0.032344301691380535,0.0556654583130269,0.04924368293614942,0.0,0.28000416666666667,1.7276286725801329,0.025483317834319317,0.5217513507529712,0.15067452192306519,0.09053628913903271,-0.002164224218666275,0.007960199921149371,0.0006054979658408079,0.10495265585413588,0.00038371280167544464,0.005886532805547483,0.17049833110923096,-3.872877877738464,1
2,6,0.2222222222222222,0.17465393750729427,0.034474562828679466,0.062065221131855246,0.054004900277965444,0.0,0.2584791666666667,1.9114802691661823,0.03204644136633142,0.6271551135785585,0.18114228546619415,0.09699894199277426,-0.0021302611372989366,0.008574577966206592,0.0006230450698738948,0.10540378982876651,0.00045293924217293245,0.006399762818828349,0.18385159658604944,-3.6316452844474476,1
2,7,0.25925925925925924,0.21118854566460313,0.03653460815730885,0.06899422608534321,0.059061317742812355,0.0,0.23837916666666667,2.1089432698878423,0.039140810477251785,0.7330687577263171,0.21177932620048523,0.10335347267736886,-0.0020600453286293828,0.009201049577904137,0.0006360225830817699,0.10591370603574451,0.0005128342664179262,0.006929004953487965,0.19746300072166,-3.365325058303732,1
2,8,0.2962962962962963,0.24967596739925796,0.03848742173465484,0.07646423385860535,0.06440938176257567,0.0,0.22708333333333333,2.320173377678141,0.046777080871179676,0.8395396455549476,0.24260924756526947,0.10949659272064316,-0.0019528135773459888,0.009834201229873754,0.0006436624439293843,0.1064710169390775,0.0005618077164406902,0.007470007773262136,0.2112301077902985,-3.0717718639218408,1
2,9,0.3333333333333333,0.2899683933459073,0.04029242594664934,0.08448186510229531,0.07004213463610946,0.0,0.21872083333333334,2.545172947226909,0.05496069598244956,0.9466020812342643,0.27365007996559143,0.11531445583861304,-0.001805004211994501,0.010467687533708015,0.0006450444733586937,0.10706268458049009,0.0005983630925208279,0.008017631243689968,0.2249995695487681,-2.74871106569611,1
2,10,0.37037037037037035,0.33187667330981996,0.04190827996391264,0.09304778614130976,0.07594899078199195,0.0,0.173875,2.7838142918202506,0.06369109174176055,1.054275627277032,0.3049180805683136,0.12068812764521682,-0.0016158540172632944,0.011094349684544482,0.00063936946528883,0.10767399520559574,0.0006210352973135026,0.008565921039014449,0.23864134459334174,-2.393745252288868,1
2,11,0.4074074074074074,0.37517171549495626,0.043295042185136315,0.10215598383276302,0.08211554108842453,0.0,0.15447916666666667,3.0357934829858335,0.07296099344824583,1.1625634654251014,0.3364259898662567,0.1254957480956983,-0.001386762221223682,0.011706320691056668,0.0006259567257945077,0.1082886049946784,0.0006285155457728947,0.009108197691453254,0.25197919116558287,-2.0043685562846765,1
2,12,0.4444444444444444,0.4195853769218318,0.04441366142687555,0.11179314767005442,0.08852345532207362,0.0,0.13445000000000001,3.3005968675640363,0.08275582505449484,1.2714507976261649,0.3681824505329132,0.1296169835759245,-0.0011186192417392278,0.012295162190783538,0.0006042804284194632,0.1088885816860918,0.0006197377849449501,0.009637163837291407,0.26480338457820274,-1.577994166334662,1
2,13,0.48148148148148145,0.4648140250989715,0.04522864817713973,0.12193798103642277,0.0951503978905882,0.0,0.13322916666666668,3.5775429794446802,0.09305304900595543,1.3809033430464561,0.40019163489341736,0.1329373517891516,-0.0008149867502641838,0.012851814914825038,0.0005737771995129257,0.10945450248508382,0.0005941102603091753,0.010144833366368344,0.276946111880644,-1.1120137099633585,1
2,14,0.5185185185185185,0.5105257885683703,0.045711763469398724,0.13256108474518208,0.10197005246329349,0.0,0.1293375,3.8658005102411606,0.10382203640235627,1.4908660165321583,0.4324527680873871,0.135354073073414,-0.0004831152922589933,0.013367120848379585,0.0005372577725188239,0.10996563621863782,0.0005518707724399175,0.01062310370875931,0.2882575307964803,-0.6038730640452243,1
2,15,0.5555555555555556,0.5563665354254337,0.04584074685706345,0.14362466484346278,0.10895235283355933,0.0,0.05131666666666667,4.164248341375803,0.11502394849982359,1.6012617285407253,0.46495962142944336,0.1367811585036019,-0.00012898338766472334,0.013832094081354699,0.0004874578793628579,0.11040006708414797,0.000494921881079023,0.011063580098280706,0.29844783113464235,-0.05124469062896786,1
2,16,0.5925925925925926,0.601969031902718,0.04560249647728433,0.15508278643575013,0.11606409950801509,4.166666666666667e-06,0.05129583333333334,4.471615161328587,0.12661187302782137,1.711990433987722,0.49770021438598633,0.1371550068037465,0.00023825037977911914,0.014237938303401233,0.0004323007273214041,0.11073494263944658,0.00042866941357216757,0.011458121592287346,0.3073668199527839,0.5477239662589746,1
2,17,0.6296296296296297,0.6469631185740848,0.0449940866713668,0.16688195120903898,0.12326993402982404,4.166666666666667e-06,0.05099583333333334,4.786493258102959,0.13853142729879087,1.822928706544427,0.5306564569473267,0.13643733000571456,0.0006084098059175264,0.014576607559723127,0.0003684320952308654,0.11094700342641237,0.00036723475789583607,0.01179916477328885,0.31487809677437184,1.1939815225217298,1
2,18,0.6666666666666666,0.6909873493882034,0.04402423081411859,0.1789616709400604,0.13053144508838777,4.166666666666667e-06,0.05099583333333334,5.1073432585851215,0.15072141977140305,1.9339296217506183,0.5638037323951721,0.13462081396276973,0.0009698558572482081,0.014840953914738109,0.00030555596416014105,0.1110128927558895,0.00034020120400656413,0.012079719731021427,0.32085000048216283,1.8868906989730814,1
2,19,0.7037037037037037,0.73369878626505,0.04271143687684662,0.19125563161168943,0.13780936547559833,4.166666666666667e-06,0.05042083333333334,5.432447582409538,0.16311501926793653,2.0448232656822447,0.5971109867095947,0.13172975436233203,0.0013127939372719695,0.015025281777997017,0.0002334535873553836,0.11090978241369756,0.0003835418421834049,0.012293960671629023,0.3251043238244167,2.623082473886379,1
